rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,65796,9416,Python,https://github.com/langchain-ai/langchain,langchain-ai,1652,2023-10-26T03:18:14Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt4all,53648,5893,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,237,2023-10-26T01:49:41Z,gpt4all: open-source LLM chatbots that you can run anywhere
3,LLM,gpt_academic,44382,5801,Python,https://github.com/binary-husky/gpt_academic,binary-husky,284,2023-10-25T03:56:28Z,"为ChatGPT/GLM提供实用化交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm2等本地模型。兼容文心一言, moss, llama2, rwkv, claude2, 通义千问, 书生, 讯飞星火等。"
4,LLM,MetaGPT,29770,3465,Python,https://github.com/geekan/MetaGPT,geekan,143,2023-10-26T02:54:10Z,"🌟 The Multi-Agent Framework: Given one line Requirement, return PRD, Design, Tasks, Repo"
5,LLM,quivr,23816,2539,TypeScript,https://github.com/StanGirard/quivr,StanGirard,129,2023-10-25T16:18:25Z,"🧠 Your Second Brain supercharged by Generative AI 🧠 Dump all your files and chat with your personal assistant on your files & more using GPT 3.5/4, Private, Anthropic, VertexAI, LLMs..."
6,LLM,milvus,23638,2568,Go,https://github.com/milvus-io/milvus,milvus-io,438,2023-10-26T02:24:10Z,"A cloud-native vector database, storage for next generation AI applications"
7,LLM,llama_index,22869,2759,Python,https://github.com/run-llama/llama_index,run-llama,159,2023-10-26T03:18:15Z,LlamaIndex (formerly GPT Index) is a data framework for your LLM applications
8,LLM,JARVIS,22013,1889,Python,https://github.com/microsoft/JARVIS,microsoft,67,2023-10-24T17:41:40Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
9,LLM,mindsdb,18526,2490,Python,https://github.com/mindsdb/mindsdb,mindsdb,559,2023-10-26T02:36:59Z,MindsDB connects AI models to real time data
10,LLM,Langchain-Chatchat,17350,2931,Python,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,12,2023-10-25T13:59:27Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM 等语言模型的本地知识库问答 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM) QA app with langchain "
