rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,61609,8488,Python,https://github.com/langchain-ai/langchain,langchain-ai,2091,2023-09-11T02:59:08Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,41107,5389,Python,https://github.com/binary-husky/gpt_academic,binary-husky,263,2023-09-10T09:27:27Z,"为ChatGPT/GLM提供实用化交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm2等本地模型。兼容文心一言, moss, llama2, rwkv, claude2, 通义千问, 书生, 讯飞星火等。"
3,LLM,MetaGPT,25752,2934,Python,https://github.com/geekan/MetaGPT,geekan,116,2023-09-11T02:21:41Z,"🌟 The Multi-Agent Framework: Given one line Requirement, return PRD, Design, Tasks, Repo"
4,LLM,milvus,22759,2498,Go,https://github.com/milvus-io/milvus,milvus-io,585,2023-09-11T03:15:45Z,"A cloud-native vector database, storage for next generation AI applications"
5,LLM,quivr,22472,2351,TypeScript,https://github.com/StanGirard/quivr,StanGirard,142,2023-09-08T16:42:42Z,"🧠 Your Second Brain supercharged by Generative AI 🧠 Dump all your files and chat with your personal assistant on your files & more using GPT 3.5/4, Private, Anthropic, VertexAI, LLMs..."
6,LLM,JARVIS,21767,1869,Python,https://github.com/microsoft/JARVIS,microsoft,66,2023-09-10T05:50:43Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
7,LLM,llama_index,21115,2433,Python,https://github.com/jerryjliu/llama_index,jerryjliu,275,2023-09-11T02:57:49Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
8,LLM,mindsdb,17825,2275,Python,https://github.com/mindsdb/mindsdb,mindsdb,545,2023-09-09T11:26:43Z,MindsDB connects AI models to databases.
9,LLM,Mr.-Ranedeer-AI-Tutor,16240,1585,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,8,2023-08-31T05:52:22Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
10,LLM,Flowise,15447,6636,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,164,2023-09-10T13:04:14Z,Drag & drop UI to build your customized LLM flow
