rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,gpt4all,61317,6894,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,338,2024-02-18T21:54:21Z,gpt4all: run open-source LLMs anywhere
2,LLM,gpt_academic,51667,6726,Python,https://github.com/binary-husky/gpt_academic,binary-husky,178,2024-02-18T06:08:58Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
3,LLM,ollama,38154,2515,Go,https://github.com/ollama/ollama,ollama,550,2024-02-19T02:37:53Z,"Get up and running with Llama 2, Mistral, and other large language models."
4,LLM,MetaGPT,34335,4087,Python,https://github.com/geekan/MetaGPT,geekan,188,2024-02-19T03:04:28Z,"🌟 The Multi-Agent Framework: Given one line Requirement, return PRD, Design, Tasks, Repo"
5,LLM,llama_index,28194,3680,Python,https://github.com/run-llama/llama_index,run-llama,394,2024-02-18T21:31:01Z,LlamaIndex (formerly GPT Index) is a data framework for your LLM applications
6,LLM,quivr,28044,3203,TypeScript,https://github.com/QuivrHQ/quivr,QuivrHQ,70,2024-02-19T00:23:01Z,"Your GenAI Second Brain 🧠  A personal productivity assistant (RAG) ⚡️🤖 Chat with your docs (PDF, CSV, ...)  & apps using Langchain, GPT 3.5 / 4 turbo, Private, Anthropic, VertexAI, Ollama, LLMs, that you can share with users !  Local & Private alternative to OpenAI GPTs & ChatGPT powered by retrieval-augmented generation."
7,LLM,milvus,25517,2715,Go,https://github.com/milvus-io/milvus,milvus-io,508,2024-02-19T03:18:46Z,"A cloud-native vector database, storage for next generation AI applications"
8,LLM,Mr.-Ranedeer-AI-Tutor,24495,2859,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,10,2023-11-18T21:18:14Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
9,LLM,llm-course,23835,2325,Jupyter Notebook,https://github.com/mlabonne/llm-course,mlabonne,19,2024-02-13T17:16:54Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
10,LLM,JARVIS,22669,1973,Python,https://github.com/microsoft/JARVIS,microsoft,72,2024-01-15T03:26:37Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
11,LLM,Langchain-Chatchat,22295,3923,Python,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,32,2024-02-07T02:21:43Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM 等语言模型的本地知识库问答 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM) QA app with langchain "
12,LLM,chatgpt-on-wechat,21394,6045,Python,https://github.com/zhayujie/chatgpt-on-wechat,zhayujie,313,2024-02-19T02:42:00Z,基于大模型搭建的微信聊天机器人，同时支持微信、企业微信、公众号、飞书、钉钉接入，可选择GPT3.5/GPT4.0/Claude/文心一言/讯飞星火/通义千问/Gemini/GLM-4/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。
13,LLM,Flowise,20634,10501,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,310,2024-02-18T08:27:10Z,Drag & drop UI to build your customized LLM flow
14,LLM,mindsdb,19968,2631,Python,https://github.com/mindsdb/mindsdb,mindsdb,376,2024-02-18T10:43:24Z,"The middleware for building custom AI, enabling smarter organizations."
15,LLM,ChatDev,19892,2481,Shell,https://github.com/OpenBMB/ChatDev,OpenBMB,16,2024-02-08T13:16:12Z,Create Customized Software using Natural Language Idea (through LLM-powered Multi-Agent Collaboration)
16,LLM,architecture.of.internet-product,19719,4621,HTML,https://github.com/davideuler/architecture.of.internet-product,davideuler,3,2024-02-17T12:02:24Z,互联网公司技术架构，微信/淘宝/微博/腾讯/阿里/美团点评/百度/OpenAI/Google/Facebook/Amazon/eBay的架构，欢迎PR补充
17,LLM,lobe-chat,17861,3728,TypeScript,https://github.com/lobehub/lobe-chat,lobehub,142,2024-02-19T00:23:25Z,"🤖 Lobe Chat - an open-source, high-performance AI Chat framework. Support one-click free deployment of your private ChatGPT/Gemini/Local LLM application."
18,LLM,unilm,17115,2281,Python,https://github.com/microsoft/unilm,microsoft,489,2024-02-15T04:54:42Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
19,LLM,chatbox,17018,1790,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,246,2024-02-08T13:32:35Z,"Chatbox is a desktop client for ChatGPT, Claude and other LLMs, available on Windows, Mac, Linux"
20,LLM,semantic-kernel,16795,2489,C#,https://github.com/microsoft/semantic-kernel,microsoft,486,2024-02-18T23:51:45Z,Integrate cutting-edge LLM technology quickly and easily into your apps
