rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,ollama,163988,14753,Go,https://github.com/ollama/ollama,ollama,1983,2026-03-04T04:09:37Z,"Get up and running with Kimi-K2.5, GLM-5, MiniMax, DeepSeek, gpt-oss, Qwen, Gemma and other models."
2,LLM,transformers,157314,32273,Python,https://github.com/huggingface/transformers,huggingface,1077,2026-03-04T02:46:36Z,"🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. "
3,LLM,prompts.chat,149939,19711,HTML,https://github.com/f/prompts.chat,f,5,2026-03-04T03:49:19Z,"f.k.a. Awesome ChatGPT Prompts. Share, discover, and collect prompts from the community. Free and open source — self-host for your organization with complete privacy."
4,LLM,dify,131100,20409,TypeScript,https://github.com/langgenius/dify,langgenius,399,2026-03-04T04:47:35Z,Production-ready platform for agentic workflow development.
5,LLM,langchain,128103,21045,Python,https://github.com/langchain-ai/langchain,langchain-ai,237,2026-03-03T22:39:28Z,The agent engineering platform
6,LLM,open-webui,125637,17783,Python,https://github.com/open-webui/open-webui,open-webui,171,2026-03-04T01:22:42Z,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)"
7,LLM,awesome-llm-apps,99386,14444,Python,https://github.com/Shubhamsaboo/awesome-llm-apps,Shubhamsaboo,0,2026-03-02T07:16:17Z,"Collection of awesome LLM apps with AI Agents and RAG using OpenAI, Anthropic, Gemini and opensource models."
8,LLM,llama.cpp,96515,15212,C++,https://github.com/ggml-org/llama.cpp,ggml-org,432,2026-03-03T13:50:00Z,LLM inference in C/C++
9,LLM,firecrawl,87886,6219,TypeScript,https://github.com/firecrawl/firecrawl,firecrawl,45,2026-03-04T02:13:05Z,🔥 The Web Data API for AI - Turn entire websites into LLM-ready markdown or structured data
10,LLM,LLMs-from-scratch,86884,13190,Jupyter Notebook,https://github.com/rasbt/LLMs-from-scratch,rasbt,0,2026-03-03T22:38:05Z,"Implement a ChatGPT-like LLM in PyTorch from scratch, step by step"
11,LLM,browser-use,79510,9400,Python,https://github.com/browser-use/browser-use,browser-use,128,2026-03-03T01:53:36Z,🌐 Make websites accessible for AI agents. Automate tasks online with ease.
12,LLM,gpt4all,77174,8320,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,719,2025-05-27T20:05:19Z,GPT4All: Run Local LLMs on Any Device. Open-source and available for commercial use.
13,LLM,llm-course,76024,8769,,https://github.com/mlabonne/llm-course,mlabonne,63,2026-02-05T13:09:26Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
14,LLM,ragflow,74121,8251,Python,https://github.com/infiniflow/ragflow,infiniflow,2969,2026-03-04T03:51:10Z,RAGFlow is a leading open-source Retrieval-Augmented Generation (RAG) engine that fuses cutting-edge RAG with Agent capabilities to create a superior context layer for LLMs
15,LLM,vllm,71835,13918,Python,https://github.com/vllm-project/vllm,vllm-project,1711,2026-03-04T04:12:51Z,A high-throughput and memory-efficient inference and serving engine for LLMs
16,LLM,PaddleOCR,71491,9886,Python,https://github.com/PaddlePaddle/PaddleOCR,PaddlePaddle,224,2026-03-04T02:37:24Z,"Turn any PDF or image document into structured data for your AI. A powerful, lightweight OCR toolkit that bridges the gap between images/PDFs and LLMs. Supports 100+ languages."
17,LLM,gpt_academic,70159,8397,Python,https://github.com/binary-husky/gpt_academic,binary-husky,276,2026-01-25T12:33:10Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
18,LLM,OpenHands,68496,8549,Python,https://github.com/OpenHands/OpenHands,OpenHands,169,2026-03-04T04:42:04Z,🙌 OpenHands: AI-Driven Development
19,LLM,LlamaFactory,67835,8270,Python,https://github.com/hiyouga/LlamaFactory,hiyouga,897,2026-03-03T17:31:09Z,Unified Efficient Fine-Tuning of 100+ LLMs & VLMs (ACL 2024)
20,LLM,MetaGPT,64737,8150,Python,https://github.com/FoundationAgents/MetaGPT,FoundationAgents,15,2026-01-21T10:12:33Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
21,LLM,crawl4ai,61326,6262,Python,https://github.com/unclecode/crawl4ai,unclecode,182,2026-03-03T06:47:46Z,"🚀🤖 Crawl4AI: Open-source LLM Friendly Web Crawler & Scraper. Don't be shy, join here: https://discord.gg/jP8KfhDhyN"
22,LLM,pathway,59528,1609,Python,https://github.com/pathwaycom/pathway,pathwaycom,27,2026-03-03T06:12:55Z,"Python ETL framework for stream processing, real-time analytics, LLM pipelines, and RAG."
23,LLM,everything-claude-code,59286,7347,JavaScript,https://github.com/affaan-m/everything-claude-code,affaan-m,12,2026-03-03T20:32:40Z,"The agent harness performance optimization system. Skills, instincts, memory, security, and research-first development for Claude Code, Codex, Cowork, and beyond."
