rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,ollama,90611,7118,Go,https://github.com/ollama/ollama,ollama,1033,2024-09-24T23:24:19Z,"Get up and running with Llama 3.1, Mistral, Gemma 2, and other large language models."
2,LLM,gpt4all,69540,7609,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,556,2024-09-24T21:33:53Z,GPT4All: Run Local LLMs on Any Device. Open-source and available for commercial use.
3,LLM,llama.cpp,65387,9374,C++,https://github.com/ggerganov/llama.cpp,ggerganov,279,2024-09-24T10:20:23Z,LLM inference in C/C++
4,LLM,gpt_academic,64250,7948,Python,https://github.com/binary-husky/gpt_academic,binary-husky,333,2024-09-23T15:16:20Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
5,LLM,dify,46399,6549,TypeScript,https://github.com/langgenius/dify,langgenius,248,2024-09-25T03:27:18Z,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production."
6,LLM,MetaGPT,43819,5217,Python,https://github.com/geekan/MetaGPT,geekan,308,2024-08-21T06:12:26Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
7,LLM,open-webui,40121,4707,Svelte,https://github.com/open-webui/open-webui,open-webui,106,2024-09-24T23:06:12Z,User-friendly WebUI for LLMs (Formerly Ollama WebUI)
8,LLM,llm-course,37433,3933,Jupyter Notebook,https://github.com/mlabonne/llm-course,mlabonne,41,2024-07-28T22:17:43Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
9,LLM,quivr,36073,3505,Python,https://github.com/QuivrHQ/quivr,QuivrHQ,106,2024-09-24T14:21:49Z,"Open-source RAG Framework for building GenAI Second Brains 🧠  Build productivity assistant (RAG) ⚡️🤖 Chat with your docs (PDF, CSV, ...)  & apps using Langchain, GPT 3.5 / 4 turbo, Private, Anthropic, VertexAI, Ollama, LLMs, Groq  that you can share with users !  Efficient retrieval augmented generation framework"
10,LLM,llama_index,35629,5036,Python,https://github.com/run-llama/llama_index,run-llama,564,2024-09-24T18:52:49Z,LlamaIndex is a data framework for your LLM applications
11,LLM,OpenHands,31981,3669,Python,https://github.com/All-Hands-AI/OpenHands,All-Hands-AI,124,2024-09-25T03:20:46Z,"🙌 OpenHands: Code Less, Make More"
12,LLM,Langchain-Chatchat,31351,5467,TypeScript,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,127,2024-09-24T08:46:19Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM, Qwen 与 Llama 等语言模型的 RAG 与 Agent 应用 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM, Qwen and Llama) RAG and Agent app with langchain "
13,LLM,LLaMA-Factory,31345,3861,Python,https://github.com/hiyouga/LLaMA-Factory,hiyouga,146,2024-09-19T09:01:52Z,Efficiently Fine-Tune 100+ LLMs in WebUI (ACL 2024)
14,LLM,ChatTTS,30961,3366,Python,https://github.com/2noise/ChatTTS,2noise,107,2024-09-21T15:19:28Z,A generative speech model for daily dialogue.
15,LLM,chatgpt-on-wechat,30109,7928,Python,https://github.com/zhayujie/chatgpt-on-wechat,zhayujie,262,2024-09-18T11:43:41Z,基于大模型搭建的聊天机器人，同时支持 微信公众号、企业微信应用、飞书、钉钉 等接入，可选择GPT3.5/GPT-4o/GPT-o1/ Claude/文心一言/讯飞星火/通义千问/ Gemini/GLM-4/Claude/Kimi/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。
16,LLM,Flowise,30063,15522,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,347,2024-09-24T23:03:39Z,Drag & drop UI to build your customized LLM flow
17,LLM,milvus,29578,2832,Go,https://github.com/milvus-io/milvus,milvus-io,639,2024-09-25T02:19:13Z,"A cloud-native vector database, storage for next generation AI applications"
18,LLM,LLM101n,28877,1580,,https://github.com/karpathy/LLM101n,karpathy,0,2024-08-01T01:20:33Z,LLM101n: Let's build a Storyteller
19,LLM,Mr.-Ranedeer-AI-Tutor,28564,3282,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,13,2024-03-25T13:06:55Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
20,LLM,LLMs-from-scratch,27584,3104,Jupyter Notebook,https://github.com/rasbt/LLMs-from-scratch,rasbt,2,2024-09-24T23:49:20Z,"Implementing a ChatGPT-like LLM in PyTorch from scratch, step by step"
21,LLM,vllm,27323,4012,Python,https://github.com/vllm-project/vllm,vllm-project,1575,2024-09-25T02:50:50Z,A high-throughput and memory-efficient inference and serving engine for LLMs
22,LLM,mindsdb,26288,4788,Python,https://github.com/mindsdb/mindsdb,mindsdb,107,2024-09-24T22:29:06Z,The platform for building AI from enterprise data
23,LLM,ChatDev,25250,3159,Shell,https://github.com/OpenBMB/ChatDev,OpenBMB,22,2024-09-12T11:20:15Z,Create Customized Software using Natural Language Idea (through LLM-powered Multi-Agent Collaboration)
24,LLM,JARVIS,23566,1962,Python,https://github.com/microsoft/JARVIS,microsoft,75,2024-09-23T09:20:20Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
25,LLM,LocalAI,23511,1794,C++,https://github.com/mudler/LocalAI,mudler,345,2024-09-25T01:15:55Z,":robot: The free, Open Source alternative to OpenAI, Claude and others. Self-hosted and local-first. Drop-in replacement for OpenAI,  running on consumer-grade hardware. No GPU required. Runs gguf, transformers, diffusers and many more models architectures. Features: Generate Text, Audio, Video, Images, Voice Cloning, Distributed inference"
26,LLM,llm.c,23480,2626,Cuda,https://github.com/karpathy/llm.c,karpathy,74,2024-09-24T23:52:33Z,"LLM training in simple, raw C/CUDA"
27,LLM,anything-llm,23168,2350,JavaScript,https://github.com/Mintplex-Labs/anything-llm,Mintplex-Labs,170,2024-09-24T23:22:01Z,"The all-in-one Desktop & Docker AI application with built-in RAG, AI agents, and more."
28,LLM,jan,22255,1279,TypeScript,https://github.com/janhq/jan,janhq,146,2024-09-25T02:46:48Z,"Jan is an open source alternative to ChatGPT that runs 100% offline on your computer. Multiple engine support (llama.cpp, TensorRT-LLM)"
29,LLM,mem0,21931,2003,Python,https://github.com/mem0ai/mem0,mem0ai,162,2024-09-24T05:46:33Z,The Memory layer for your AI apps
30,LLM,semantic-kernel,21436,3159,C#,https://github.com/microsoft/semantic-kernel,microsoft,487,2024-09-25T01:04:29Z,Integrate cutting-edge LLM technology quickly and easily into your apps
31,LLM,chatbox,20917,2124,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,361,2024-09-23T12:34:55Z,"User-friendly Desktop Client App for AI Models/LLMs (GPT, Claude, Gemini, Ollama...)"
32,LLM,architecture.of.internet-product,20023,4661,HTML,https://github.com/davideuler/architecture.of.internet-product,davideuler,3,2024-02-17T12:02:24Z,互联网公司技术架构，微信/淘宝/微博/腾讯/阿里/美团点评/百度/OpenAI/Google/Facebook/Amazon/eBay的架构，欢迎PR补充
33,LLM,unilm,19593,2499,Python,https://github.com/microsoft/unilm,microsoft,575,2024-08-28T05:15:16Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
34,LLM,llamafile,19270,978,C++,https://github.com/Mozilla-Ocho/llamafile,Mozilla-Ocho,112,2024-09-18T10:32:25Z,Distribute and run LLMs with a single file.
35,LLM,mlc-llm,18706,1521,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,191,2024-09-25T02:28:22Z,Universal LLM Deployment Engine with ML Compilation
36,LLM,Chinese-LLaMA-Alpaca,18211,1860,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,1,2024-04-30T04:28:38Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
37,LLM,one-api,18087,4091,JavaScript,https://github.com/songquanpeng/one-api,songquanpeng,637,2024-09-22T09:33:12Z,"OpenAI 接口管理 & 分发系统，支持 Azure、Anthropic Claude、Google PaLM 2 & Gemini、智谱 ChatGLM、百度文心一言、讯飞星火认知、阿里通义千问、360 智脑以及腾讯混元，可用于二次分发管理 key，仅单可执行文件，已打包好 Docker 镜像，一键部署，开箱即用. OpenAI key management & redistribution system, using a single API for all LLMs, and features an English UI."
38,LLM,ragflow,17907,1821,Python,https://github.com/infiniflow/ragflow,infiniflow,463,2024-09-25T03:16:00Z,RAGFlow is an open-source RAG (Retrieval-Augmented Generation) engine based on deep document understanding.
39,LLM,Awesome-LLM,17555,1421,,https://github.com/Hannibal046/Awesome-LLM,Hannibal046,0,2024-09-23T02:09:43Z,Awesome-LLM: a curated list of Large Language Model
40,LLM,graphrag,17464,1664,Python,https://github.com/microsoft/graphrag,microsoft,113,2024-09-25T00:37:47Z,A modular graph-based Retrieval-Augmented Generation (RAG) system
41,LLM,FastGPT,17099,4575,TypeScript,https://github.com/labring/FastGPT,labring,281,2024-09-25T01:49:52Z,"FastGPT is a knowledge-based platform built on the LLMs, offers a comprehensive suite of out-of-the-box capabilities such as data processing, RAG retrieval, and visual AI workflow orchestration, letting you easily develop and deploy complex question-answering systems without the need for extensive setup or configuration."
42,LLM,haystack,16873,1846,Python,https://github.com/deepset-ai/haystack,deepset-ai,106,2024-09-24T16:47:32Z,":mag: AI orchestration framework to build customizable, production-ready LLM applications. Connect components (models, vector DBs, file converters) to pipelines or agents that can interact with your data. With advanced retrieval methods, it's best suited for building RAG, question answering, semantic search or conversational agent chatbots."
43,LLM,agentic,16284,2128,TypeScript,https://github.com/transitive-bullshit/agentic,transitive-bullshit,12,2024-08-26T21:18:02Z,AI agent stdlib that works with any LLM and TypeScript AI SDK.
44,LLM,continue,16272,1261,TypeScript,https://github.com/continuedev/continue,continuedev,543,2024-09-25T00:07:16Z,⏩ Continue is the leading open-source AI code assistant. You can connect any models and any context to build custom autocomplete and chat experiences inside VS Code and JetBrains
45,LLM,MoneyPrinterTurbo,16241,2571,Python,https://github.com/harry0703/MoneyPrinterTurbo,harry0703,51,2024-07-26T10:23:52Z,利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.
46,LLM,unsloth,15961,1081,Python,https://github.com/unslothai/unsloth,unslothai,536,2024-09-25T00:24:41Z,"Finetune Llama 3.1, Mistral, Phi & Gemma LLMs 2-5x faster with 80% less memory"
47,LLM,peft,15942,1550,Python,https://github.com/huggingface/peft,huggingface,27,2024-09-24T08:16:31Z,🤗 PEFT: State-of-the-art Parameter-Efficient Fine-Tuning.
48,LLM,ChatGLM2-6B,15693,1849,Python,https://github.com/THUDM/ChatGLM2-6B,THUDM,424,2024-06-27T04:05:08Z,ChatGLM2-6B: An Open Bilingual Chat LLM | 开源双语对话语言模型
49,LLM,SuperAGI,15292,1843,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,133,2024-08-14T09:30:18Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
50,LLM,ChuanhuChatGPT,15165,2285,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,118,2024-09-23T09:12:05Z,"GUI for ChatGPT API and many LLMs. Supports agents, file-based QA, GPT finetuning and query with web search. All with a neat UI."
51,LLM,Awesome-Chinese-LLM,15089,1401,,https://github.com/HqWu-HITCS/Awesome-Chinese-LLM,HqWu-HITCS,0,2024-09-19T11:06:18Z,整理开源的中文大语言模型，以规模较小、可私有化部署、训练成本较低的模型为主，包括底座模型，垂直领域微调及应用，数据集与教程等。
52,LLM,crawlee,15039,633,TypeScript,https://github.com/apify/crawlee,apify,111,2024-09-24T15:24:10Z,"Crawlee—A web scraping and browser automation library for Node.js to build reliable crawlers. In JavaScript and TypeScript. Extract data for AI, LLMs, RAG, or GPTs. Download HTML, PDF, JPG, PNG, and other files from websites. Works with Puppeteer, Playwright, Cheerio, JSDOM, and raw HTTP. Both headful and headless mode. With proxy rotation."
53,LLM,kubesphere,15029,2139,Go,https://github.com/kubesphere/kubesphere,kubesphere,503,2024-09-25T03:02:17Z,"The container platform tailored for Kubernetes multi-cloud, datacenter, and edge management ⎈ 🖥 ☁️"
54,LLM,firecrawl,14761,1075,TypeScript,https://github.com/mendableai/firecrawl,mendableai,91,2024-09-25T03:29:49Z,"🔥 Turn entire websites into LLM-ready markdown or structured data. Scrape, crawl and extract with a single API."
55,LLM,evals,14719,2577,Python,https://github.com/openai/evals,openai,89,2024-08-20T15:24:22Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
56,LLM,DocsGPT,14665,1476,Python,https://github.com/arc53/DocsGPT,arc53,36,2024-09-24T19:57:57Z,"GPT-powered chat for documentation, chat with your documents"
57,LLM,Scrapegraph-ai,14543,1190,Python,https://github.com/ScrapeGraphAI/Scrapegraph-ai,ScrapeGraphAI,21,2024-09-24T13:29:01Z,Python scraper based on AI
58,LLM,gpt-researcher,14139,1835,Python,https://github.com/assafelovic/gpt-researcher,assafelovic,36,2024-09-25T02:13:48Z,LLM based autonomous agent that does online comprehensive research on any given topic
59,LLM,Llama-Chinese,13673,1234,Python,https://github.com/LlamaFamily/Llama-Chinese,LlamaFamily,192,2024-09-05T13:50:43Z,Llama中文社区，Llama3在线体验和微调模型已开放，实时汇总最新Llama3学习资料，已将所有代码更新适配Llama3，构建最好的中文Llama大模型，完全开源可商用
60,LLM,Qwen,13497,1098,Python,https://github.com/QwenLM/Qwen,QwenLM,6,2024-09-24T11:14:46Z,The official repo of Qwen (通义千问) chat & pretrained large language model proposed by Alibaba Cloud.
61,LLM,DB-GPT,13348,1769,Python,https://github.com/eosphoros-ai/DB-GPT,eosphoros-ai,111,2024-09-24T08:08:59Z,AI Native Data App Development framework with AWEL(Agentic Workflow Expression Language) and Agents
62,LLM,ChatGLM3,13343,1550,Python,https://github.com/THUDM/ChatGLM3,THUDM,20,2024-07-10T06:19:57Z,ChatGLM3 series: Open Bilingual Chat LLMs | 开源双语对话语言模型
63,LLM,SWE-agent,13339,1309,Python,https://github.com/princeton-nlp/SWE-agent,princeton-nlp,55,2024-09-24T23:40:11Z,"SWE-agent takes a GitHub issue and tries to automatically fix it, using GPT-4, or your LM of choice. It can also be employed for offensive cybersecurity or competitive coding challenges."
64,LLM,dalai,13098,1422,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,293,2024-06-18T20:29:46Z,The simplest way to run LLaMA on your local machine
65,LLM,khoj,12656,643,Python,https://github.com/khoj-ai/khoj,khoj-ai,49,2024-09-24T21:13:39Z,"Your AI second brain. Get answers to your questions, whether they be online or in your own notes. Use online AI models (e.g gpt4) or private, local LLMs (e.g llama3). Self-host locally or use our cloud instance. Access from Obsidian, Emacs, Desktop app, Web or Whatsapp."
66,LLM,pandas-ai,12626,1220,Python,https://github.com/Sinaptik-AI/pandas-ai,Sinaptik-AI,90,2024-08-31T15:20:57Z,"Chat with your database (SQL, CSV, pandas, polars, mongodb, noSQL, etc). PandasAI makes data analysis conversational using LLMs (GPT 3.5 / 4, Anthropic, VertexAI) and RAG."
67,LLM,botpress,12556,1748,TypeScript,https://github.com/botpress/botpress,botpress,9,2024-09-24T21:16:38Z,The open-source hub to build & deploy GPT/LLM Agents ⚡️
68,LLM,RWKV-LM,12432,845,Python,https://github.com/BlinkDL/RWKV-LM,BlinkDL,74,2024-09-23T15:16:22Z,"RWKV is an RNN with transformer-level LLM performance. It can be directly trained like a GPT (parallelizable). So it's combining the best of RNN and transformer - great performance, fast inference, saves VRAM, fast training, ""infinite"" ctx_len, and free sentence embedding."
