rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,gpt4all,62700,6874,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,366,2024-03-21T02:29:50Z,gpt4all: run open-source LLMs anywhere
2,LLM,llama.cpp,53324,7505,C++,https://github.com/ggerganov/llama.cpp,ggerganov,1099,2024-03-21T03:07:37Z,LLM inference in C/C++
3,LLM,gpt_academic,53091,6733,Python,https://github.com/binary-husky/gpt_academic,binary-husky,204,2024-03-20T10:46:55Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
4,LLM,ollama,49213,3322,C++,https://github.com/ollama/ollama,ollama,523,2024-03-20T18:03:54Z,"Get up and running with Llama 2, Mistral, Gemma, and other large language models."
5,LLM,MetaGPT,37021,4357,Python,https://github.com/geekan/MetaGPT,geekan,218,2024-03-21T02:46:19Z,"🌟 The Multi-Agent Framework: Providing AI Software Company, Towards Natural Language Programming"
6,LLM,quivr,30241,2971,TypeScript,https://github.com/QuivrHQ/quivr,QuivrHQ,101,2024-03-20T22:40:45Z,"Your GenAI Second Brain 🧠  A personal productivity assistant (RAG) ⚡️🤖 Chat with your docs (PDF, CSV, ...)  & apps using Langchain, GPT 3.5 / 4 turbo, Private, Anthropic, VertexAI, Ollama, LLMs, Groq  that you can share with users !  Local & Private alternative to OpenAI GPTs & ChatGPT powered by retrieval-augmented generation."
7,LLM,llama_index,29521,3897,Python,https://github.com/run-llama/llama_index,run-llama,531,2024-03-21T02:52:11Z,LlamaIndex is a data framework for your LLM applications
8,LLM,llm-course,26537,2629,Jupyter Notebook,https://github.com/mlabonne/llm-course,mlabonne,22,2024-03-17T11:47:09Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
9,LLM,milvus,26097,2531,Go,https://github.com/milvus-io/milvus,milvus-io,523,2024-03-21T03:19:08Z,"A cloud-native vector database, storage for next generation AI applications"
10,LLM,Mr.-Ranedeer-AI-Tutor,25624,2921,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,10,2023-11-18T21:18:14Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
11,LLM,Langchain-Chatchat,25211,4385,Python,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,203,2024-03-21T02:47:53Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM 等语言模型的本地知识库问答 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM) QA app with langchain "
