rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,ollama,98518,7838,Go,https://github.com/ollama/ollama,ollama,1108,2024-11-20T00:26:58Z,"Get up and running with Llama 3.2, Mistral, Gemma 2, and other large language models."
2,LLM,gpt4all,70726,7708,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,607,2024-11-19T18:54:20Z,GPT4All: Run Local LLMs on Any Device. Open-source and available for commercial use.
3,LLM,llama.cpp,68069,9760,C++,https://github.com/ggerganov/llama.cpp,ggerganov,265,2024-11-19T23:39:34Z,LLM inference in C/C++
4,LLM,gpt_academic,65778,8076,Python,https://github.com/binary-husky/gpt_academic,binary-husky,365,2024-11-19T15:53:57Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
5,LLM,dify,52100,7573,TypeScript,https://github.com/langgenius/dify,langgenius,311,2024-11-20T03:29:49Z,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production."
6,LLM,open-webui,47551,5807,Svelte,https://github.com/open-webui/open-webui,open-webui,124,2024-11-20T02:45:27Z,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)"
7,LLM,MetaGPT,45333,5393,Python,https://github.com/geekan/MetaGPT,geekan,75,2024-11-11T15:05:12Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
8,LLM,llm-course,39197,4147,Jupyter Notebook,https://github.com/mlabonne/llm-course,mlabonne,42,2024-07-28T22:17:43Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
9,LLM,OpenHands,37012,4205,Python,https://github.com/All-Hands-AI/OpenHands,All-Hands-AI,177,2024-11-19T23:14:12Z,"🙌 OpenHands: Code Less, Make More"
10,LLM,llama_index,36834,5281,Python,https://github.com/run-llama/llama_index,run-llama,549,2024-11-20T03:23:45Z,LlamaIndex is a data framework for your LLM applications
11,LLM,quivr,36691,3585,Python,https://github.com/QuivrHQ/quivr,QuivrHQ,122,2024-11-19T21:42:25Z,"Opiniated RAG for integrating GenAI in your apps 🧠   Focus on your product rather than the RAG. Easy integration in existing products with customisation!  Any LLM: GPT4, Groq, Llama. Any Vectorstore: PGVector, Faiss. Any Files. Anyway you want. "
12,LLM,LLaMA-Factory,34587,4261,Python,https://github.com/hiyouga/LLaMA-Factory,hiyouga,257,2024-11-20T02:57:38Z,Unified Efficient Fine-Tuning of 100+ LLMs (ACL 2024)
13,LLM,LLMs-from-scratch,33130,4008,Jupyter Notebook,https://github.com/rasbt/LLMs-from-scratch,rasbt,1,2024-11-18T10:52:42Z,"Implement a ChatGPT-like LLM in PyTorch from scratch, step by step"
14,LLM,ChatTTS,32460,3521,Python,https://github.com/2noise/ChatTTS,2noise,112,2024-11-05T05:14:41Z,A generative speech model for daily dialogue.
15,LLM,Langchain-Chatchat,32095,5581,TypeScript,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,127,2024-11-19T14:23:18Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM, Qwen 与 Llama 等语言模型的 RAG 与 Agent 应用 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM, Qwen and Llama) RAG and Agent app with langchain "
16,LLM,Flowise,31636,16495,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,370,2024-11-19T19:17:38Z,Drag & drop UI to build your customized LLM flow
17,LLM,chatgpt-on-wechat,31287,8159,Python,https://github.com/zhayujie/chatgpt-on-wechat,zhayujie,257,2024-11-15T04:00:00Z,基于大模型搭建的聊天机器人，同时支持 微信公众号、企业微信应用、飞书、钉钉 等接入，可选择GPT3.5/GPT-4o/GPT-o1/ Claude/文心一言/讯飞星火/通义千问/ Gemini/GLM-4/Claude/Kimi/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。
18,LLM,milvus,30778,2936,Go,https://github.com/milvus-io/milvus,milvus-io,630,2024-11-20T03:26:31Z,"A cloud-native vector database, storage for next generation AI applications"
19,LLM,vllm,30477,4615,Python,https://github.com/vllm-project/vllm,vllm-project,1857,2024-11-20T01:19:59Z,A high-throughput and memory-efficient inference and serving engine for LLMs
20,LLM,LLM101n,30212,1649,,https://github.com/karpathy/LLM101n,karpathy,0,2024-08-01T01:20:33Z,LLM101n: Let's build a Storyteller
21,LLM,Mr.-Ranedeer-AI-Tutor,28923,3325,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,13,2024-03-25T13:06:55Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
22,LLM,anything-llm,27372,2748,JavaScript,https://github.com/Mintplex-Labs/anything-llm,Mintplex-Labs,197,2024-11-20T01:54:32Z,"The all-in-one Desktop & Docker AI application with built-in RAG, AI agents, and more."
23,LLM,mindsdb,26820,4889,Python,https://github.com/mindsdb/mindsdb,mindsdb,96,2024-11-19T16:17:56Z,Platform for building AI that can learn and answer questions over federated data.
24,LLM,LocalAI,25967,1948,Go,https://github.com/mudler/LocalAI,mudler,370,2024-11-20T00:16:00Z,":robot: The free, Open Source alternative to OpenAI, Claude and others. Self-hosted and local-first. Drop-in replacement for OpenAI,  running on consumer-grade hardware. No GPU required. Runs gguf, transformers, diffusers and many more models architectures. Features: Generate Text, Audio, Video, Images, Voice Cloning, Distributed, P2P inference"
25,LLM,ChatDev,25617,3218,Shell,https://github.com/OpenBMB/ChatDev,OpenBMB,20,2024-11-13T10:34:08Z,Create Customized Software using Natural Language Idea (through LLM-powered Multi-Agent Collaboration)
26,LLM,llm.c,24456,2767,Cuda,https://github.com/karpathy/llm.c,karpathy,76,2024-10-02T01:25:39Z,"LLM training in simple, raw C/CUDA"
27,LLM,JARVIS,23716,1967,Python,https://github.com/microsoft/JARVIS,microsoft,78,2024-09-26T06:43:22Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
28,LLM,jan,23612,1376,TypeScript,https://github.com/janhq/jan,janhq,176,2024-11-20T03:32:52Z,"Jan is an open source alternative to ChatGPT that runs 100% offline on your computer. Multiple engine support (llama.cpp, TensorRT-LLM)"
29,LLM,ragflow,23260,2276,Python,https://github.com/infiniflow/ragflow,infiniflow,676,2024-11-20T03:19:36Z,RAGFlow is an open-source RAG (Retrieval-Augmented Generation) engine based on deep document understanding.
30,LLM,mem0,22884,2104,Python,https://github.com/mem0ai/mem0,mem0ai,174,2024-11-19T18:23:58Z,The Memory layer for your AI apps
