rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,ollama,153528,13327,Go,https://github.com/ollama/ollama,ollama,1800,2025-10-04T18:47:22Z,"Get up and running with OpenAI gpt-oss, DeepSeek-R1, Gemma 3 and other models."
2,LLM,transformers,150625,30634,Python,https://github.com/huggingface/transformers,huggingface,1068,2025-10-04T09:02:15Z,"🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. "
3,LLM,awesome-chatgpt-prompts,134912,17947,JavaScript,https://github.com/f/awesome-chatgpt-prompts,f,0,2025-09-29T21:13:12Z,This repo includes ChatGPT prompt curation to use ChatGPT and other LLM tools better.
4,LLM,langchain,116635,19193,Jupyter Notebook,https://github.com/langchain-ai/langchain,langchain-ai,152,2025-10-05T02:27:54Z,🦜🔗 Build context-aware reasoning applications
5,LLM,dify,115728,17848,TypeScript,https://github.com/langgenius/dify,langgenius,501,2025-10-04T12:41:20Z,Production-ready platform for agentic workflow development.
6,LLM,open-webui,111589,15398,JavaScript,https://github.com/open-webui/open-webui,open-webui,217,2025-10-05T02:44:53Z,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)"
7,LLM,llama.cpp,87198,13225,C++,https://github.com/ggml-org/llama.cpp,ggml-org,321,2025-10-04T20:24:17Z,LLM inference in C/C++
8,LLM,gpt4all,76745,8282,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,705,2025-05-27T20:05:19Z,GPT4All: Run Local LLMs on Any Device. Open-source and available for commercial use.
9,LLM,LLMs-from-scratch,74408,10857,Jupyter Notebook,https://github.com/rasbt/LLMs-from-scratch,rasbt,6,2025-10-01T15:47:08Z,"Implement a ChatGPT-like LLM in PyTorch from scratch, step by step"
10,LLM,awesome-llm-apps,71170,9135,Python,https://github.com/Shubhamsaboo/awesome-llm-apps,Shubhamsaboo,1,2025-10-04T20:49:46Z,"Collection of awesome LLM apps with AI Agents and RAG using OpenAI, Anthropic, Gemini and opensource models."
11,LLM,browser-use,70810,8312,Python,https://github.com/browser-use/browser-use,browser-use,121,2025-10-05T02:18:31Z,🌐 Make websites accessible for AI agents. Automate tasks online with ease.
12,LLM,gpt_academic,69298,8369,Python,https://github.com/binary-husky/gpt_academic,binary-husky,265,2025-09-20T13:41:26Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
13,LLM,ragflow,65502,6872,TypeScript,https://github.com/infiniflow/ragflow,infiniflow,2892,2025-10-03T13:11:00Z,RAGFlow is a leading open-source Retrieval-Augmented Generation (RAG) engine that fuses cutting-edge RAG with Agent capabilities to create a superior context layer for LLMs
14,LLM,llm-course,64327,7126,,https://github.com/mlabonne/llm-course,mlabonne,60,2025-06-04T16:09:23Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
15,LLM,OpenHands,63947,7737,Python,https://github.com/All-Hands-AI/OpenHands,All-Hands-AI,314,2025-10-05T03:36:08Z,"🙌 OpenHands: Code Less, Make More"
16,LLM,firecrawl,61357,4965,TypeScript,https://github.com/firecrawl/firecrawl,firecrawl,62,2025-10-05T00:07:26Z,The Web Data API for AI - Turn entire websites into LLM-ready markdown or structured data 🔥
17,LLM,LLaMA-Factory,59692,7322,Python,https://github.com/hiyouga/LLaMA-Factory,hiyouga,676,2025-10-04T18:50:57Z,Unified Efficient Fine-Tuning of 100+ LLMs & VLMs (ACL 2024)
18,LLM,vllm,59432,10514,Python,https://github.com/vllm-project/vllm,vllm-project,1850,2025-10-04T17:05:29Z,A high-throughput and memory-efficient inference and serving engine for LLMs
19,LLM,MetaGPT,58787,7123,Python,https://github.com/FoundationAgents/MetaGPT,FoundationAgents,11,2025-10-04T05:57:57Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
20,LLM,PaddleOCR,56586,8802,Python,https://github.com/PaddlePaddle/PaddleOCR,PaddlePaddle,121,2025-09-28T00:13:27Z,"Turn any PDF or image document into structured data for your AI. A powerful, lightweight OCR toolkit that bridges the gap between images/PDFs and LLMs. Supports 80+ languages."
21,LLM,crawl4ai,54182,5404,Python,https://github.com/unclecode/crawl4ai,unclecode,181,2025-10-04T04:45:21Z,"🚀🤖 Crawl4AI: Open-source LLM Friendly Web Crawler & Scraper. Don't be shy, join here: https://discord.gg/jP8KfhDhyN"
22,LLM,anything-llm,49663,5184,JavaScript,https://github.com/Mintplex-Labs/anything-llm,Mintplex-Labs,254,2025-10-04T01:40:38Z,"The all-in-one Desktop & Docker AI application with built-in RAG, AI agents, No-code agent builder, MCP compatibility,  and more."
23,LLM,unsloth,46576,3809,Python,https://github.com/unslothai/unsloth,unslothai,768,2025-10-04T23:12:03Z,"Fine-tuning & Reinforcement Learning for LLMs. 🦥 Train OpenAI gpt-oss, DeepSeek-R1, Qwen3, Gemma 3, TTS 2x faster with 70% less VRAM."
