rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,gpt4all,64774,7148,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,401,2024-05-03T00:02:19Z,gpt4all: run open-source LLMs anywhere
2,LLM,ollama,63141,4524,Go,https://github.com/ollama/ollama,ollama,725,2024-05-03T03:12:22Z,"Get up and running with Llama 3, Mistral, Gemma, and other large language models."
3,LLM,llama.cpp,57365,8119,C++,https://github.com/ggerganov/llama.cpp,ggerganov,352,2024-05-03T02:35:21Z,LLM inference in C/C++
4,LLM,gpt_academic,57001,7207,Python,https://github.com/binary-husky/gpt_academic,binary-husky,244,2024-05-01T09:59:25Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
5,LLM,MetaGPT,39451,4666,Python,https://github.com/geekan/MetaGPT,geekan,234,2024-05-01T17:48:34Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
6,LLM,quivr,32650,3181,TypeScript,https://github.com/QuivrHQ/quivr,QuivrHQ,98,2024-05-03T03:08:45Z,"Your GenAI Second Brain 🧠  A personal productivity assistant (RAG) ⚡️🤖 Chat with your docs (PDF, CSV, ...)  & apps using Langchain, GPT 3.5 / 4 turbo, Private, Anthropic, VertexAI, Ollama, LLMs, Groq  that you can share with users !  Local & Private alternative to OpenAI GPTs & ChatGPT powered by retrieval-augmented generation."
7,LLM,llama_index,31264,4257,Python,https://github.com/run-llama/llama_index,run-llama,665,2024-05-03T02:30:12Z,LlamaIndex is a data framework for your LLM applications
8,LLM,lobe-chat,29891,6833,TypeScript,https://github.com/lobehub/lobe-chat,lobehub,280,2024-05-03T03:18:56Z,"🤯 Lobe Chat - an open-source, modern-design LLMs/AI chat framework. Supports Multi AI Providers( OpenAI / Claude 3 / Gemini / Ollama / Bedrock / Azure / Mistral / Perplexity ), Multi-Modals (Vision/TTS) and plugin system. One-click FREE deployment of your private ChatGPT chat application."
9,LLM,llm-course,29177,2986,Jupyter Notebook,https://github.com/mlabonne/llm-course,mlabonne,30,2024-04-19T15:57:27Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
10,LLM,Langchain-Chatchat,27567,4841,Python,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,413,2024-05-01T08:49:50Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM 等语言模型的本地知识库问答 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM) QA app with langchain "
11,LLM,milvus,26986,2606,Go,https://github.com/milvus-io/milvus,milvus-io,621,2024-04-30T15:05:51Z,"A cloud-native vector database, storage for next generation AI applications"
12,LLM,Mr.-Ranedeer-AI-Tutor,26626,3054,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,11,2024-03-25T13:06:55Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
13,LLM,dify,26044,3429,TypeScript,https://github.com/langgenius/dify,langgenius,137,2024-05-03T00:54:40Z,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production."
14,LLM,chatgpt-on-wechat,24980,6817,Python,https://github.com/zhayujie/chatgpt-on-wechat,zhayujie,385,2024-04-30T14:38:22Z,基于大模型搭建的聊天机器人，同时支持 企业微信、微信 公众号、飞书、钉钉 等接入，可选择GPT3.5/GPT4.0/Claude/文心一言/讯飞星火/通义千问/Gemini/GLM-4/Claude/Kimi/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。
15,LLM,Flowise,24308,12624,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,307,2024-05-02T23:36:17Z,Drag & drop UI to build your customized LLM flow
16,LLM,OpenDevin,23772,2598,Python,https://github.com/OpenDevin/OpenDevin,OpenDevin,103,2024-05-03T02:40:51Z,"🐚 OpenDevin: Code Less, Make More"
17,LLM,ChatDev,23156,2891,Shell,https://github.com/OpenBMB/ChatDev,OpenBMB,15,2024-04-27T16:43:29Z,Create Customized Software using Natural Language Idea (through LLM-powered Multi-Agent Collaboration)
18,LLM,JARVIS,23066,1917,Python,https://github.com/microsoft/JARVIS,microsoft,73,2024-04-24T01:38:16Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
19,LLM,mindsdb,21337,2703,Python,https://github.com/mindsdb/mindsdb,mindsdb,361,2024-05-03T03:22:19Z,The platform for customizing AI from enterprise data
20,LLM,LLaMA-Factory,20783,2492,Python,https://github.com/hiyouga/LLaMA-Factory,hiyouga,58,2024-05-02T20:42:58Z,Unify Efficient Fine-Tuning of 100+ LLMs
21,LLM,LocalAI,19880,1493,C++,https://github.com/mudler/LocalAI,mudler,262,2024-05-03T01:52:49Z,":robot: The free, Open Source OpenAI alternative. Self-hosted, community-driven and local-first. Drop-in replacement for OpenAI running on consumer-grade hardware. No GPU required. Runs gguf, transformers, diffusers and many more models architectures. It allows to generate Text, Audio, Video, Images. Also with voice cloning capabilities."
22,LLM,architecture.of.internet-product,19872,4634,HTML,https://github.com/davideuler/architecture.of.internet-product,davideuler,3,2024-02-17T12:02:24Z,互联网公司技术架构，微信/淘宝/微博/腾讯/阿里/美团点评/百度/OpenAI/Google/Facebook/Amazon/eBay的架构，欢迎PR补充
23,LLM,vllm,18826,2494,Python,https://github.com/vllm-project/vllm,vllm-project,752,2024-05-03T03:14:46Z,A high-throughput and memory-efficient inference and serving engine for LLMs
24,LLM,chatbox,18599,1904,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,230,2024-04-18T08:15:47Z,"Chatbox is a desktop client for ChatGPT, Claude and other LLMs, available on Windows, Mac, Linux"
25,LLM,unilm,18362,2366,Python,https://github.com/microsoft/unilm,microsoft,524,2024-04-25T04:50:27Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
26,LLM,semantic-kernel,18279,2687,C#,https://github.com/microsoft/semantic-kernel,microsoft,372,2024-05-03T03:19:53Z,Integrate cutting-edge LLM technology quickly and easily into your apps
27,LLM,open-webui,17859,1809,Svelte,https://github.com/open-webui/open-webui,open-webui,105,2024-05-03T01:56:44Z,User-friendly WebUI for LLMs (Formerly Ollama WebUI)
28,LLM,jan,17799,1033,TypeScript,https://github.com/janhq/jan,janhq,199,2024-05-03T03:17:05Z,"Jan is an open source alternative to ChatGPT that runs 100% offline on your computer. Multiple engine support (llama.cpp, TensorRT-LLM)"
29,LLM,llm.c,17612,1821,Cuda,https://github.com/karpathy/llm.c,karpathy,44,2024-05-03T03:08:43Z,"LLM training in simple, raw C/CUDA"
30,LLM,Chinese-LLaMA-Alpaca,17387,1795,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,3,2024-04-30T04:28:38Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
31,LLM,mlc-llm,17023,1316,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,215,2024-05-03T01:09:50Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
32,LLM,ChatGLM2-6B,15509,1832,Python,https://github.com/THUDM/ChatGLM2-6B,THUDM,421,2024-04-11T03:31:03Z,ChatGLM2-6B: An Open Bilingual Chat LLM | 开源双语对话语言模型
33,LLM,llamafile,14921,736,C++,https://github.com/Mozilla-Ocho/llamafile,Mozilla-Ocho,78,2024-05-02T21:54:47Z,Distribute and run LLMs with a single file.
34,LLM,ChuanhuChatGPT,14752,2230,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,105,2024-04-23T08:27:38Z,"GUI for ChatGPT API and many LLMs. Supports agents, file-based QA, GPT finetuning and query with web search. All with a neat UI."
35,LLM,SuperAGI,14504,1725,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,125,2024-04-30T08:55:01Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
36,LLM,Awesome-LLM,14459,1113,,https://github.com/Hannibal046/Awesome-LLM,Hannibal046,0,2024-04-22T07:14:39Z,Awesome-LLM: a curated list of Large Language Model
37,LLM,kubesphere,14363,2079,Go,https://github.com/kubesphere/kubesphere,kubesphere,461,2024-03-19T02:41:34Z,"The container platform tailored for Kubernetes multi-cloud, datacenter, and edge management ⎈ 🖥 ☁️"
38,LLM,LLMs-from-scratch,14244,1222,Jupyter Notebook,https://github.com/rasbt/LLMs-from-scratch,rasbt,0,2024-05-02T01:26:21Z,"Implementing a ChatGPT-like LLM from scratch, step by step"
