rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,gpt4all,63049,6919,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,370,2024-03-29T20:21:57Z,gpt4all: run open-source LLMs anywhere
2,LLM,llama.cpp,53917,7610,C++,https://github.com/ggerganov/llama.cpp,ggerganov,1138,2024-03-30T02:57:41Z,LLM inference in C/C++
3,LLM,gpt_academic,53628,6778,Python,https://github.com/binary-husky/gpt_academic,binary-husky,216,2024-03-25T01:54:31Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
4,LLM,ollama,51497,3532,Go,https://github.com/ollama/ollama,ollama,544,2024-03-29T22:15:45Z,"Get up and running with Llama 2, Mistral, Gemma, and other large language models."
5,LLM,MetaGPT,37788,4459,Python,https://github.com/geekan/MetaGPT,geekan,188,2024-03-29T17:59:48Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
6,LLM,quivr,31141,3016,TypeScript,https://github.com/QuivrHQ/quivr,QuivrHQ,107,2024-03-30T03:13:06Z,"Your GenAI Second Brain 🧠  A personal productivity assistant (RAG) ⚡️🤖 Chat with your docs (PDF, CSV, ...)  & apps using Langchain, GPT 3.5 / 4 turbo, Private, Anthropic, VertexAI, Ollama, LLMs, Groq  that you can share with users !  Local & Private alternative to OpenAI GPTs & ChatGPT powered by retrieval-augmented generation."
7,LLM,llama_index,30030,4004,Python,https://github.com/run-llama/llama_index,run-llama,564,2024-03-30T03:15:55Z,LlamaIndex is a data framework for your LLM applications
8,LLM,llm-course,27026,2710,Jupyter Notebook,https://github.com/mlabonne/llm-course,mlabonne,24,2024-03-24T11:39:29Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
9,LLM,milvus,26312,2546,Go,https://github.com/milvus-io/milvus,milvus-io,544,2024-03-30T02:56:07Z,"A cloud-native vector database, storage for next generation AI applications"
10,LLM,Mr.-Ranedeer-AI-Tutor,25918,2957,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,10,2024-03-25T13:06:55Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
11,LLM,Langchain-Chatchat,25786,4502,Python,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,252,2024-03-30T02:00:57Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM 等语言模型的本地知识库问答 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM) QA app with langchain "
12,LLM,lobe-chat,25650,5601,TypeScript,https://github.com/lobehub/lobe-chat,lobehub,250,2024-03-30T00:21:47Z,"🤯 Lobe Chat - an open-source, modern-design LLMs/AI chat framework. Supports Multi AI Providers( OpenAI / Claude 3 / Gemini / Perplexity / Bedrock / Azure / Mistral / Ollama ), Multi-Modals (Vision/TTS) and plugin system. One-click FREE deployment of your private ChatGPT chat application."
13,LLM,chatgpt-on-wechat,23911,6559,Python,https://github.com/zhayujie/chatgpt-on-wechat,zhayujie,354,2024-03-29T17:25:21Z,基于大模型搭建的聊天机器人，同时支持 企业微信、微信 公众号、飞书、钉钉 等接入，可选择GPT3.5/GPT4.0/Claude/文心一言/讯飞星火/通义千问/Gemini/GLM-4/Claude/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。
14,LLM,JARVIS,22883,1901,Python,https://github.com/microsoft/JARVIS,microsoft,74,2024-03-26T11:14:58Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
15,LLM,Flowise,22754,11563,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,267,2024-03-29T15:10:41Z,Drag & drop UI to build your customized LLM flow
16,LLM,mindsdb,20876,2651,Python,https://github.com/mindsdb/mindsdb,mindsdb,365,2024-03-29T12:40:26Z,The platform for customizing AI from enterprise data
17,LLM,ChatDev,20691,2584,Shell,https://github.com/OpenBMB/ChatDev,OpenBMB,16,2024-03-22T16:55:10Z,Create Customized Software using Natural Language Idea (through LLM-powered Multi-Agent Collaboration)
18,LLM,architecture.of.internet-product,19837,4625,HTML,https://github.com/davideuler/architecture.of.internet-product,davideuler,3,2024-02-17T12:02:24Z,互联网公司技术架构，微信/淘宝/微博/腾讯/阿里/美团点评/百度/OpenAI/Google/Facebook/Amazon/eBay的架构，欢迎PR补充
19,LLM,dify,18528,2405,Python,https://github.com/langgenius/dify,langgenius,93,2024-03-30T01:17:20Z,"Dify is an open-source LLM app building platform. It has the core tech required to build AI-native apps, including RAG, agent capabilities, model management, observability and more, packaged into one intuitive interface."
20,LLM,LocalAI,18309,1335,C++,https://github.com/mudler/LocalAI,mudler,230,2024-03-29T22:52:02Z,":robot: The free, Open Source OpenAI alternative. Self-hosted, community-driven and local-first. Drop-in replacement for OpenAI running on consumer-grade hardware. No GPU required. Runs gguf, transformers, diffusers and many more models architectures. It allows to generate Text, Audio, Video, Images. Also with voice cloning capabilities."
21,LLM,unilm,18082,2342,Python,https://github.com/microsoft/unilm,microsoft,509,2024-03-20T17:15:43Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
22,LLM,chatbox,17980,1849,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,210,2024-03-26T14:18:20Z,"Chatbox is a desktop client for ChatGPT, Claude and other LLMs, available on Windows, Mac, Linux"
23,LLM,semantic-kernel,17656,2562,C#,https://github.com/microsoft/semantic-kernel,microsoft,390,2024-03-30T01:17:00Z,Integrate cutting-edge LLM technology quickly and easily into your apps
24,LLM,Chinese-LLaMA-Alpaca,16934,1747,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,2,2024-03-27T00:53:50Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
25,LLM,vllm,16845,2146,Python,https://github.com/vllm-project/vllm,vllm-project,713,2024-03-30T02:08:19Z,A high-throughput and memory-efficient inference and serving engine for LLMs
26,LLM,mlc-llm,16410,1245,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,210,2024-03-30T02:30:16Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
27,LLM,ChatGLM2-6B,15358,1820,Python,https://github.com/THUDM/ChatGLM2-6B,THUDM,419,2024-03-25T09:33:45Z,ChatGLM2-6B: An Open Bilingual Chat LLM | 开源双语对话语言模型
28,LLM,LLaMA-Factory,15056,1822,Python,https://github.com/hiyouga/LLaMA-Factory,hiyouga,31,2024-03-29T16:45:47Z,Unify Efficient Fine-tuning of 100+ LLMs
29,LLM,ChuanhuChatGPT,14566,2213,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,104,2024-03-27T17:35:45Z,"GUI for ChatGPT API and many LLMs. Supports agents, file-based QA, GPT finetuning and query with web search. All with a neat UI."
30,LLM,kubesphere,14216,2074,Go,https://github.com/kubesphere/kubesphere,kubesphere,451,2024-03-19T02:41:34Z,"The container platform tailored for Kubernetes multi-cloud, datacenter, and edge management ⎈ 🖥 ☁️"
31,LLM,SuperAGI,14206,1681,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,126,2024-03-24T15:25:40Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
32,LLM,evals,13614,2470,Python,https://github.com/openai/evals,openai,84,2024-03-30T01:24:31Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
33,LLM,Awesome-LLM,13564,1032,,https://github.com/Hannibal046/Awesome-LLM,Hannibal046,0,2024-03-27T22:25:57Z,Awesome-LLM: a curated list of Large Language Model
34,LLM,peft,13357,1185,Python,https://github.com/huggingface/peft,huggingface,44,2024-03-29T17:57:53Z,🤗 PEFT: State-of-the-art Parameter-Efficient Fine-Tuning.
35,LLM,haystack,13306,1597,Python,https://github.com/deepset-ai/haystack,deepset-ai,176,2024-03-28T11:31:38Z,":mag: LLM orchestration framework to build customizable, production-ready LLM applications. Connect components (models, vector DBs, file converters) to pipelines or agents that can interact with your data. With advanced retrieval methods, it's best suited for building RAG, question answering, semantic search or conversational agent chatbots."
36,LLM,dalai,13045,1438,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,296,2023-11-29T19:27:33Z,The simplest way to run LLaMA on your local machine
37,LLM,LLMs-from-scratch,12979,1051,Jupyter Notebook,https://github.com/rasbt/LLMs-from-scratch,rasbt,0,2024-03-30T01:42:37Z,"Implementing a ChatGPT-like LLM from scratch, step by step"
38,LLM,one-api,12171,2895,JavaScript,https://github.com/songquanpeng/one-api,songquanpeng,404,2024-03-30T03:06:31Z,"OpenAI 接口管理 & 分发系统，支持 Azure、Anthropic Claude、Google PaLM 2 & Gemini、智谱 ChatGLM、百度文心一言、讯飞星火认知、阿里通义千问、360 智脑以及腾讯混元，可用于二次分发管理 key，仅单可执行文件，已打包好 Docker 镜像，一键部署，开箱即用. OpenAI key management & redistribution system, using a single API for all LLMs, and features an English UI."
39,LLM,botpress,11837,1629,TypeScript,https://github.com/botpress/botpress,botpress,6,2024-03-28T15:22:16Z,The open-source hub to build & deploy GPT/LLM Agents ⚡️
