rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,ollama,100508,8013,Go,https://github.com/ollama/ollama,ollama,1098,2024-12-03T00:42:31Z,"Get up and running with Llama 3.2, Mistral, Gemma 2, and other large language models."
2,LLM,gpt4all,70962,7721,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,620,2024-12-02T22:59:08Z,GPT4All: Run Local LLMs on Any Device. Open-source and available for commercial use.
3,LLM,llama.cpp,68642,9863,C++,https://github.com/ggerganov/llama.cpp,ggerganov,251,2024-12-03T02:22:01Z,LLM inference in C/C++
4,LLM,gpt_academic,66084,8100,Python,https://github.com/binary-husky/gpt_academic,binary-husky,378,2024-12-01T17:58:16Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
5,LLM,dify,53506,7823,TypeScript,https://github.com/langgenius/dify,langgenius,294,2024-12-03T03:15:41Z,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production."
6,LLM,open-webui,49470,6070,Svelte,https://github.com/open-webui/open-webui,open-webui,140,2024-12-02T07:58:23Z,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)"
7,LLM,MetaGPT,45644,5425,Python,https://github.com/geekan/MetaGPT,geekan,79,2024-12-02T12:54:25Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
8,LLM,llm-course,39657,4201,Jupyter Notebook,https://github.com/mlabonne/llm-course,mlabonne,42,2024-07-28T22:17:43Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
9,LLM,OpenHands,37824,4276,Python,https://github.com/All-Hands-AI/OpenHands,All-Hands-AI,189,2024-12-03T02:46:57Z,"🙌 OpenHands: Code Less, Make More"
10,LLM,llama_index,37095,5321,Python,https://github.com/run-llama/llama_index,run-llama,568,2024-12-02T15:59:59Z,LlamaIndex is a data framework for your LLM applications
