rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,gpt4all,64633,7135,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,395,2024-04-29T19:08:46Z,gpt4all: run open-source LLMs anywhere
2,LLM,ollama,62289,4472,Go,https://github.com/ollama/ollama,ollama,742,2024-04-30T03:19:06Z,"Get up and running with Llama 3, Mistral, Gemma, and other large language models."
3,LLM,llama.cpp,57148,8092,C++,https://github.com/ggerganov/llama.cpp,ggerganov,359,2024-04-30T01:31:04Z,LLM inference in C/C++
4,LLM,gpt_academic,56809,7184,Python,https://github.com/binary-husky/gpt_academic,binary-husky,244,2024-04-29T16:57:26Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
5,LLM,MetaGPT,39383,4656,Python,https://github.com/geekan/MetaGPT,geekan,231,2024-04-30T02:51:52Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
6,LLM,quivr,32374,3151,TypeScript,https://github.com/QuivrHQ/quivr,QuivrHQ,99,2024-04-29T16:32:08Z,"Your GenAI Second Brain 🧠  A personal productivity assistant (RAG) ⚡️🤖 Chat with your docs (PDF, CSV, ...)  & apps using Langchain, GPT 3.5 / 4 turbo, Private, Anthropic, VertexAI, Ollama, LLMs, Groq  that you can share with users !  Local & Private alternative to OpenAI GPTs & ChatGPT powered by retrieval-augmented generation."
7,LLM,llama_index,31176,4236,Python,https://github.com/run-llama/llama_index,run-llama,660,2024-04-30T02:00:45Z,LlamaIndex is a data framework for your LLM applications
8,LLM,lobe-chat,29342,6772,TypeScript,https://github.com/lobehub/lobe-chat,lobehub,283,2024-04-30T03:17:58Z,"🤯 Lobe Chat - an open-source, modern-design LLMs/AI chat framework. Supports Multi AI Providers( OpenAI / Claude 3 / Gemini / Ollama / Bedrock / Azure / Mistral / Perplexity ), Multi-Modals (Vision/TTS) and plugin system. One-click FREE deployment of your private ChatGPT chat application."
9,LLM,llm-course,29061,2970,Jupyter Notebook,https://github.com/mlabonne/llm-course,mlabonne,30,2024-04-19T15:57:27Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
10,LLM,Langchain-Chatchat,27519,4832,Python,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,450,2024-04-29T09:03:00Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM 等语言模型的本地知识库问答 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM) QA app with langchain "
11,LLM,milvus,26937,2594,Go,https://github.com/milvus-io/milvus,milvus-io,617,2024-04-30T03:16:46Z,"A cloud-native vector database, storage for next generation AI applications"
12,LLM,Mr.-Ranedeer-AI-Tutor,26586,3048,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,11,2024-03-25T13:06:55Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
13,LLM,dify,25696,3375,TypeScript,https://github.com/langgenius/dify,langgenius,119,2024-04-30T03:18:44Z,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production."
14,LLM,chatgpt-on-wechat,24933,6802,Python,https://github.com/zhayujie/chatgpt-on-wechat,zhayujie,383,2024-04-30T03:13:44Z,基于大模型搭建的聊天机器人，同时支持 企业微信、微信 公众号、飞书、钉钉 等接入，可选择GPT3.5/GPT4.0/Claude/文心一言/讯飞星火/通义千问/Gemini/GLM-4/Claude/Kimi/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。
15,LLM,Flowise,24175,12550,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,296,2024-04-29T22:21:32Z,Drag & drop UI to build your customized LLM flow
16,LLM,OpenDevin,23529,2564,Python,https://github.com/OpenDevin/OpenDevin,OpenDevin,100,2024-04-30T01:40:40Z,"🐚 OpenDevin: Code Less, Make More"
17,LLM,ChatDev,23062,2884,Shell,https://github.com/OpenBMB/ChatDev,OpenBMB,15,2024-04-27T16:43:29Z,Create Customized Software using Natural Language Idea (through LLM-powered Multi-Agent Collaboration)
18,LLM,JARVIS,23057,1917,Python,https://github.com/microsoft/JARVIS,microsoft,73,2024-04-24T01:38:16Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
19,LLM,mindsdb,21317,2697,Python,https://github.com/mindsdb/mindsdb,mindsdb,366,2024-04-30T03:08:20Z,The platform for customizing AI from enterprise data
20,LLM,LLaMA-Factory,20471,2457,Python,https://github.com/hiyouga/LLaMA-Factory,hiyouga,60,2024-04-30T02:02:43Z,Unify Efficient Fine-Tuning of 100+ LLMs
21,LLM,architecture.of.internet-product,19870,4633,HTML,https://github.com/davideuler/architecture.of.internet-product,davideuler,3,2024-02-17T12:02:24Z,互联网公司技术架构，微信/淘宝/微博/腾讯/阿里/美团点评/百度/OpenAI/Google/Facebook/Amazon/eBay的架构，欢迎PR补充
22,LLM,LocalAI,19803,1481,C++,https://github.com/mudler/LocalAI,mudler,253,2024-04-29T22:37:21Z,":robot: The free, Open Source OpenAI alternative. Self-hosted, community-driven and local-first. Drop-in replacement for OpenAI running on consumer-grade hardware. No GPU required. Runs gguf, transformers, diffusers and many more models architectures. It allows to generate Text, Audio, Video, Images. Also with voice cloning capabilities."
23,LLM,vllm,18672,2467,Python,https://github.com/vllm-project/vllm,vllm-project,728,2024-04-30T03:18:54Z,A high-throughput and memory-efficient inference and serving engine for LLMs
24,LLM,chatbox,18547,1901,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,226,2024-04-18T08:15:47Z,"Chatbox is a desktop client for ChatGPT, Claude and other LLMs, available on Windows, Mac, Linux"
25,LLM,unilm,18349,2366,Python,https://github.com/microsoft/unilm,microsoft,524,2024-04-25T04:50:27Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
26,LLM,semantic-kernel,18236,2675,C#,https://github.com/microsoft/semantic-kernel,microsoft,383,2024-04-30T01:29:40Z,Integrate cutting-edge LLM technology quickly and easily into your apps
27,LLM,jan,17688,1027,TypeScript,https://github.com/janhq/jan,janhq,191,2024-04-29T12:08:50Z,"Jan is an open source alternative to ChatGPT that runs 100% offline on your computer. Multiple engine support (llama.cpp, TensorRT-LLM)"
28,LLM,llm.c,17456,1793,Cuda,https://github.com/karpathy/llm.c,karpathy,43,2024-04-30T03:11:16Z,"LLM training in simple, raw C/CUDA"
29,LLM,open-webui,17328,1757,Svelte,https://github.com/open-webui/open-webui,open-webui,108,2024-04-29T23:13:22Z,User-friendly WebUI for LLMs (Formerly Ollama WebUI)
30,LLM,Chinese-LLaMA-Alpaca,17327,1791,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,3,2024-04-24T02:28:48Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
31,LLM,mlc-llm,16994,1312,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,212,2024-04-30T03:16:41Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
32,LLM,ChatGLM2-6B,15499,1831,Python,https://github.com/THUDM/ChatGLM2-6B,THUDM,421,2024-04-11T03:31:03Z,ChatGLM2-6B: An Open Bilingual Chat LLM | 开源双语对话语言模型
33,LLM,ChuanhuChatGPT,14746,2229,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,105,2024-04-23T08:27:38Z,"GUI for ChatGPT API and many LLMs. Supports agents, file-based QA, GPT finetuning and query with web search. All with a neat UI."
34,LLM,llamafile,14703,728,C++,https://github.com/Mozilla-Ocho/llamafile,Mozilla-Ocho,74,2024-04-29T05:43:06Z,Distribute and run LLMs with a single file.
35,LLM,SuperAGI,14488,1721,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,125,2024-04-08T04:34:05Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
36,LLM,Awesome-LLM,14410,1110,,https://github.com/Hannibal046/Awesome-LLM,Hannibal046,0,2024-04-22T07:14:39Z,Awesome-LLM: a curated list of Large Language Model
37,LLM,kubesphere,14354,2077,Go,https://github.com/kubesphere/kubesphere,kubesphere,461,2024-03-19T02:41:34Z,"The container platform tailored for Kubernetes multi-cloud, datacenter, and edge management ⎈ 🖥 ☁️"
38,LLM,LLMs-from-scratch,14204,1216,Jupyter Notebook,https://github.com/rasbt/LLMs-from-scratch,rasbt,0,2024-04-30T02:56:06Z,"Implementing a ChatGPT-like LLM from scratch, step by step"
39,LLM,evals,13918,2500,Python,https://github.com/openai/evals,openai,84,2024-04-23T02:28:37Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
40,LLM,peft,13861,1267,Python,https://github.com/huggingface/peft,huggingface,40,2024-04-29T16:27:13Z,🤗 PEFT: State-of-the-art Parameter-Efficient Fine-Tuning.
41,LLM,one-api,13724,3239,JavaScript,https://github.com/songquanpeng/one-api,songquanpeng,458,2024-04-29T18:23:40Z,"OpenAI 接口管理 & 分发系统，支持 Azure、Anthropic Claude、Google PaLM 2 & Gemini、智谱 ChatGLM、百度文心一言、讯飞星火认知、阿里通义千问、360 智脑以及腾讯混元，可用于二次分发管理 key，仅单可执行文件，已打包好 Docker 镜像，一键部署，开箱即用. OpenAI key management & redistribution system, using a single API for all LLMs, and features an English UI."
42,LLM,haystack,13684,1628,Python,https://github.com/deepset-ai/haystack,deepset-ai,173,2024-04-29T18:39:54Z,":mag: LLM orchestration framework to build customizable, production-ready LLM applications. Connect components (models, vector DBs, file converters) to pipelines or agents that can interact with your data. With advanced retrieval methods, it's best suited for building RAG, question answering, semantic search or conversational agent chatbots."
43,LLM,dalai,13053,1434,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,295,2023-11-29T19:27:33Z,The simplest way to run LLaMA on your local machine
44,LLM,FastGPT,12927,3260,TypeScript,https://github.com/labring/FastGPT,labring,118,2024-04-29T11:08:01Z,"FastGPT is a knowledge-based platform built on the LLMs, offers a comprehensive suite of out-of-the-box capabilities such as data processing, RAG retrieval, and visual AI workflow orchestration, letting you easily develop and deploy complex question-answering systems without the need for extensive setup or configuration."
45,LLM,anything-llm,12373,1316,JavaScript,https://github.com/Mintplex-Labs/anything-llm,Mintplex-Labs,100,2024-04-30T01:59:30Z,The all-in-one Desktop & Docker AI application with full RAG and AI Agent capabilities.
46,LLM,crawlee,12182,511,TypeScript,https://github.com/apify/crawlee,apify,105,2024-04-30T01:55:41Z,"Crawlee—A web scraping and browser automation library for Node.js to build reliable crawlers. In JavaScript and TypeScript. Extract data for AI, LLMs, RAG, or GPTs. Download HTML, PDF, JPG, PNG, and other files from websites. Works with Puppeteer, Playwright, Cheerio, JSDOM, and raw HTTP. Both headful and headless mode. With proxy rotation."
47,LLM,ChatGLM3,12116,1388,Python,https://github.com/THUDM/ChatGLM3,THUDM,10,2024-04-24T03:26:26Z,ChatGLM3 series: Open Bilingual Chat LLMs | 开源双语对话语言模型
48,LLM,botpress,11962,1647,TypeScript,https://github.com/botpress/botpress,botpress,8,2024-04-29T21:18:06Z,The open-source hub to build & deploy GPT/LLM Agents ⚡️
49,LLM,RWKV-LM,11647,802,Python,https://github.com/BlinkDL/RWKV-LM,BlinkDL,59,2024-04-29T13:02:38Z,"RWKV is an RNN with transformer-level LLM performance. It can be directly trained like a GPT (parallelizable). So it's combining the best of RNN and transformer - great performance, fast inference, saves VRAM, fast training, ""infinite"" ctx_len, and free sentence embedding."
50,LLM,PaddleNLP,11438,2810,Python,https://github.com/PaddlePaddle/PaddleNLP,PaddlePaddle,586,2024-04-30T03:18:00Z,"👑 Easy-to-use and powerful NLP and LLM library with 🤗 Awesome model zoo, supporting wide-range of NLP tasks from research to industrial applications, including 🗂Text Classification,  🔍 Neural Search, ❓ Question Answering, ℹ️ Information Extraction, 📄 Document Intelligence, 💌 Sentiment Analysis etc."
51,LLM,Llama-Chinese,11253,1054,Python,https://github.com/LlamaFamily/Llama-Chinese,LlamaFamily,167,2024-04-24T03:25:02Z,Llama中文社区，Llama3在线体验和微调模型已开放，实时汇总最新Llama3学习资料，已将所有代码更新适配Llama3，构建最好的中文Llama大模型，完全开源可商用
