rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,ollama,153181,13262,Go,https://github.com/ollama/ollama,ollama,1794,2025-09-26T21:35:09Z,"Get up and running with OpenAI gpt-oss, DeepSeek-R1, Gemma 3 and other models."
2,LLM,transformers,150366,30533,Python,https://github.com/huggingface/transformers,huggingface,1072,2025-09-27T15:00:53Z,"🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. "
3,LLM,awesome-chatgpt-prompts,134653,17909,JavaScript,https://github.com/f/awesome-chatgpt-prompts,f,0,2025-09-11T10:31:45Z,This repo includes ChatGPT prompt curation to use ChatGPT and other LLM tools better.
4,LLM,langchain,116332,19131,Jupyter Notebook,https://github.com/langchain-ai/langchain,langchain-ai,143,2025-09-26T20:35:33Z,🦜🔗 Build context-aware reasoning applications
5,LLM,dify,115168,17750,TypeScript,https://github.com/langgenius/dify,langgenius,489,2025-09-28T03:33:49Z,Production-ready platform for agentic workflow development.
6,LLM,open-webui,111103,15292,JavaScript,https://github.com/open-webui/open-webui,open-webui,221,2025-09-27T21:30:33Z,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)"
7,LLM,llama.cpp,87005,13164,C++,https://github.com/ggml-org/llama.cpp,ggml-org,335,2025-09-28T02:10:55Z,LLM inference in C/C++
8,LLM,gpt4all,76729,8274,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,705,2025-05-27T20:05:19Z,GPT4All: Run Local LLMs on Any Device. Open-source and available for commercial use.
9,LLM,LLMs-from-scratch,73036,10617,Jupyter Notebook,https://github.com/rasbt/LLMs-from-scratch,rasbt,6,2025-09-27T13:38:09Z,"Implement a ChatGPT-like LLM in PyTorch from scratch, step by step"
10,LLM,browser-use,70576,8274,Python,https://github.com/browser-use/browser-use,browser-use,116,2025-09-28T03:37:05Z,🌐 Make websites accessible for AI agents. Automate tasks online with ease.
11,LLM,awesome-llm-apps,70370,8998,Python,https://github.com/Shubhamsaboo/awesome-llm-apps,Shubhamsaboo,3,2025-09-28T02:47:34Z,"Collection of awesome LLM apps with AI Agents and RAG using OpenAI, Anthropic, Gemini and opensource models."
12,LLM,gpt_academic,69270,8369,Python,https://github.com/binary-husky/gpt_academic,binary-husky,265,2025-09-20T13:41:26Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
13,LLM,ragflow,65239,6825,TypeScript,https://github.com/infiniflow/ragflow,infiniflow,2869,2025-09-26T13:12:38Z,RAGFlow is a leading open-source Retrieval-Augmented Generation (RAG) engine that fuses cutting-edge RAG with Agent capabilities to create a superior context layer for LLMs
14,LLM,OpenHands,63818,7705,Python,https://github.com/All-Hands-AI/OpenHands,All-Hands-AI,353,2025-09-27T22:38:39Z,"🙌 OpenHands: Code Less, Make More"
15,LLM,llm-course,62826,6937,,https://github.com/mlabonne/llm-course,mlabonne,56,2025-06-04T16:09:23Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
16,LLM,firecrawl,60035,4910,TypeScript,https://github.com/firecrawl/firecrawl,firecrawl,150,2025-09-27T14:20:37Z,The Web Data API for AI - Turn entire websites into LLM-ready markdown or structured data 🔥
17,LLM,LLaMA-Factory,59433,7276,Python,https://github.com/hiyouga/LLaMA-Factory,hiyouga,671,2025-09-27T17:02:31Z,Unified Efficient Fine-Tuning of 100+ LLMs & VLMs (ACL 2024)
18,LLM,vllm,59043,10399,Python,https://github.com/vllm-project/vllm,vllm-project,1841,2025-09-28T03:21:09Z,A high-throughput and memory-efficient inference and serving engine for LLMs
19,LLM,MetaGPT,58737,7110,Python,https://github.com/FoundationAgents/MetaGPT,FoundationAgents,13,2025-06-30T11:45:55Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
20,LLM,PaddleOCR,56174,8767,Python,https://github.com/PaddlePaddle/PaddleOCR,PaddlePaddle,127,2025-09-28T00:13:27Z,"Turn any PDF or image document into structured data for your AI. A powerful, lightweight OCR toolkit that bridges the gap between images/PDFs and LLMs. Supports 80+ languages."
21,LLM,crawl4ai,53922,5377,Python,https://github.com/unclecode/crawl4ai,unclecode,183,2025-09-25T06:13:19Z,"🚀🤖 Crawl4AI: Open-source LLM Friendly Web Crawler & Scraper. Don't be shy, join here: https://discord.gg/jP8KfhDhyN"
22,LLM,anything-llm,49486,5150,JavaScript,https://github.com/Mintplex-Labs/anything-llm,Mintplex-Labs,263,2025-09-27T00:39:42Z,"The all-in-one Desktop & Docker AI application with built-in RAG, AI agents, No-code agent builder, MCP compatibility,  and more."
23,LLM,unsloth,46260,3777,Python,https://github.com/unslothai/unsloth,unslothai,758,2025-09-28T00:50:52Z,"Fine-tuning & Reinforcement Learning for LLMs. 🦥 Train OpenAI gpt-oss, DeepSeek-R1, Qwen3, Gemma 3, TTS 2x faster with 70% less VRAM."
24,LLM,MinerU,44796,3715,Python,https://github.com/opendatalab/MinerU,opendatalab,93,2025-09-26T10:36:06Z,Transforms complex documents like PDFs into LLM-ready markdown/JSON for your Agentic workflows.
