rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,ollama,127794,10405,Go,https://github.com/ollama/ollama,ollama,1347,2025-02-19T23:35:35Z,"Get up and running with Llama 3.3, DeepSeek-R1, Phi-4, Gemma 2, and other large language models."
2,LLM,awesome-chatgpt-prompts,120635,16227,HTML,https://github.com/f/awesome-chatgpt-prompts,f,0,2025-02-19T13:25:52Z,This repo includes ChatGPT prompt curation to use ChatGPT and other LLM tools better.
3,LLM,open-webui,76595,9063,JavaScript,https://github.com/open-webui/open-webui,open-webui,147,2025-02-20T02:22:32Z,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)"
4,LLM,llama.cpp,74779,10806,C++,https://github.com/ggml-org/llama.cpp,ggml-org,336,2025-02-19T19:45:18Z,LLM inference in C/C++
5,LLM,gpt4all,72531,7913,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,645,2025-02-19T19:02:23Z,GPT4All: Run Local LLMs on Any Device. Open-source and available for commercial use.
6,LLM,dify,69607,10147,TypeScript,https://github.com/langgenius/dify,langgenius,360,2025-02-20T03:00:43Z,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production."
7,LLM,gpt_academic,67575,8295,Python,https://github.com/binary-husky/gpt_academic,binary-husky,235,2025-02-12T16:20:25Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
8,LLM,OpenHands,47041,5168,Python,https://github.com/All-Hands-AI/OpenHands,All-Hands-AI,242,2025-02-20T03:27:06Z,"🙌 OpenHands: Code Less, Make More"
9,LLM,llm-course,46694,4952,Jupyter Notebook,https://github.com/mlabonne/llm-course,mlabonne,47,2025-01-22T22:32:51Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
10,LLM,MetaGPT,46600,5548,Python,https://github.com/geekan/MetaGPT,geekan,48,2025-02-19T13:25:57Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
