rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,gpt4all,60772,6831,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,323,2024-02-04T20:32:57Z,gpt4all: open-source LLM chatbots that you can run anywhere
2,LLM,gpt_academic,51397,6696,Python,https://github.com/binary-husky/gpt_academic,binary-husky,168,2024-02-04T01:57:17Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
3,LLM,ollama,35243,2322,Go,https://github.com/ollama/ollama,ollama,456,2024-02-05T00:10:08Z,"Get up and running with Llama 2, Mistral, and other large language models locally."
4,LLM,MetaGPT,34033,4036,Python,https://github.com/geekan/MetaGPT,geekan,180,2024-02-04T16:20:39Z,"🌟 The Multi-Agent Framework: Given one line Requirement, return PRD, Design, Tasks, Repo"
5,LLM,quivr,27685,3167,TypeScript,https://github.com/StanGirard/quivr,StanGirard,54,2024-02-05T02:37:02Z,"Your GenAI Second Brain 🧠  A personal productivity assistant (RAG) ⚡️🤖 Chat with your docs (PDF, CSV, ...)  & apps using Langchain, GPT 3.5 / 4 turbo, Private, Anthropic, VertexAI, Ollama, LLMs, that you can share with users !  Local & Private alternative to OpenAI GPTs & ChatGPT powered by retrieval-augmented generation."
6,LLM,llama_index,27664,3570,Python,https://github.com/run-llama/llama_index,run-llama,389,2024-02-05T02:24:35Z,LlamaIndex (formerly GPT Index) is a data framework for your LLM applications
7,LLM,milvus,25388,2702,Go,https://github.com/milvus-io/milvus,milvus-io,508,2024-02-05T03:10:16Z,"A cloud-native vector database, storage for next generation AI applications"
8,LLM,Mr.-Ranedeer-AI-Tutor,23893,2761,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,10,2023-11-18T21:18:14Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
9,LLM,llm-course,22972,2222,Jupyter Notebook,https://github.com/mlabonne/llm-course,mlabonne,18,2024-01-29T23:53:27Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
10,LLM,JARVIS,22602,1966,Python,https://github.com/microsoft/JARVIS,microsoft,71,2024-01-15T03:26:37Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
