rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,ollama,152864,13208,Go,https://github.com/ollama/ollama,ollama,1794,2025-09-23T02:26:11Z,"Get up and running with OpenAI gpt-oss, DeepSeek-R1, Gemma 3 and other models."
2,LLM,transformers,150110,30485,Python,https://github.com/huggingface/transformers,huggingface,1068,2025-09-22T17:36:20Z,"🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. "
3,LLM,awesome-chatgpt-prompts,134385,17863,JavaScript,https://github.com/f/awesome-chatgpt-prompts,f,0,2025-09-11T10:31:45Z,This repo includes ChatGPT prompt curation to use ChatGPT and other LLM tools better.
4,LLM,langchain,116011,19061,Jupyter Notebook,https://github.com/langchain-ai/langchain,langchain-ai,133,2025-09-23T01:38:56Z,🦜🔗 Build context-aware reasoning applications
5,LLM,dify,114682,17636,TypeScript,https://github.com/langgenius/dify,langgenius,453,2025-09-23T02:59:50Z,Production-ready platform for agentic workflow development.
6,LLM,open-webui,110666,15200,JavaScript,https://github.com/open-webui/open-webui,open-webui,224,2025-09-23T03:28:21Z,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)"
7,LLM,llama.cpp,86814,13117,C++,https://github.com/ggml-org/llama.cpp,ggml-org,343,2025-09-22T18:40:10Z,LLM inference in C/C++
8,LLM,gpt4all,76702,8272,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,704,2025-05-27T20:05:19Z,GPT4All: Run Local LLMs on Any Device. Open-source and available for commercial use.
9,LLM,LLMs-from-scratch,72368,10491,Jupyter Notebook,https://github.com/rasbt/LLMs-from-scratch,rasbt,4,2025-09-23T01:31:55Z,"Implement a ChatGPT-like LLM in PyTorch from scratch, step by step"
10,LLM,browser-use,70316,8229,Python,https://github.com/browser-use/browser-use,browser-use,109,2025-09-23T01:59:30Z,🌐 Make websites accessible for AI agents. Automate tasks online with ease.
11,LLM,awesome-llm-apps,69846,8875,Python,https://github.com/Shubhamsaboo/awesome-llm-apps,Shubhamsaboo,5,2025-09-15T05:12:31Z,"Collection of awesome LLM apps with AI Agents and RAG using OpenAI, Anthropic, Gemini and opensource models."
12,LLM,gpt_academic,69246,8365,Python,https://github.com/binary-husky/gpt_academic,binary-husky,265,2025-09-20T13:41:26Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
13,LLM,ragflow,64954,6788,TypeScript,https://github.com/infiniflow/ragflow,infiniflow,2834,2025-09-23T02:33:17Z,RAGFlow is a leading open-source Retrieval-Augmented Generation (RAG) engine that fuses cutting-edge RAG with Agent capabilities to create a superior context layer for LLMs
14,LLM,OpenHands,63694,7671,Python,https://github.com/All-Hands-AI/OpenHands,All-Hands-AI,341,2025-09-23T02:54:30Z,"🙌 OpenHands: Code Less, Make More"
15,LLM,llm-course,62594,6888,,https://github.com/mlabonne/llm-course,mlabonne,56,2025-06-04T16:09:23Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
16,LLM,LLaMA-Factory,59143,7230,Python,https://github.com/hiyouga/LLaMA-Factory,hiyouga,657,2025-09-22T03:48:26Z,Unified Efficient Fine-Tuning of 100+ LLMs & VLMs (ACL 2024)
17,LLM,firecrawl,59009,4854,TypeScript,https://github.com/firecrawl/firecrawl,firecrawl,146,2025-09-22T20:10:06Z,The Web Data API for AI - Turn entire websites into LLM-ready markdown or structured data 🔥
18,LLM,vllm,58704,10286,Python,https://github.com/vllm-project/vllm,vllm-project,1821,2025-09-23T03:26:34Z,A high-throughput and memory-efficient inference and serving engine for LLMs
19,LLM,MetaGPT,58552,7079,Python,https://github.com/FoundationAgents/MetaGPT,FoundationAgents,11,2025-06-30T11:45:55Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
20,LLM,PaddleOCR,55441,8718,Python,https://github.com/PaddlePaddle/PaddleOCR,PaddlePaddle,117,2025-09-22T18:29:34Z,"Turn any PDF or image document into structured data for your AI. A powerful, lightweight OCR toolkit that bridges the gap between images/PDFs and LLMs. Supports 80+ languages."
21,LLM,crawl4ai,53701,5342,Python,https://github.com/unclecode/crawl4ai,unclecode,177,2025-09-22T11:09:25Z,"🚀🤖 Crawl4AI: Open-source LLM Friendly Web Crawler & Scraper. Don't be shy, join here: https://discord.gg/jP8KfhDhyN"
22,LLM,anything-llm,49294,5113,JavaScript,https://github.com/Mintplex-Labs/anything-llm,Mintplex-Labs,263,2025-09-22T22:34:59Z,"The all-in-one Desktop & Docker AI application with built-in RAG, AI agents, No-code agent builder, MCP compatibility,  and more."
23,LLM,unsloth,46052,3761,Python,https://github.com/unslothai/unsloth,unslothai,747,2025-09-22T06:10:47Z,"Fine-tuning & Reinforcement Learning for LLMs. 🦥 Train OpenAI gpt-oss, DeepSeek-R1, Qwen3, Gemma 3, TTS 2x faster with 70% less VRAM."
24,LLM,llama_index,44385,6390,Python,https://github.com/run-llama/llama_index,run-llama,203,2025-09-22T20:06:13Z,LlamaIndex is the leading framework for building LLM-powered agents over your data.
25,LLM,pathway,43543,1325,Python,https://github.com/pathwaycom/pathway,pathwaycom,47,2025-09-22T07:47:15Z,"Python ETL framework for stream processing, real-time analytics, LLM pipelines, and RAG."
26,LLM,llm-app,40655,1085,Jupyter Notebook,https://github.com/pathwaycom/llm-app,pathwaycom,4,2025-09-15T12:49:25Z,"Ready-to-run cloud templates for RAG, AI pipelines, and enterprise search with live data. 🐳Docker-friendly.⚡Always in sync with Sharepoint, Google Drive, S3, Kafka, PostgreSQL, real-time data APIs, and more."
27,LLM,mem0,40344,4249,Python,https://github.com/mem0ai/mem0,mem0ai,296,2025-09-22T12:58:29Z,Universal memory layer for AI Agents; Announcing OpenMemory MCP - local and secure memory management.
28,LLM,MoneyPrinterTurbo,40024,5821,Python,https://github.com/harry0703/MoneyPrinterTurbo,harry0703,184,2025-06-11T06:34:54Z,利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.
29,LLM,chatgpt-on-wechat,39143,9441,Python,https://github.com/zhayujie/chatgpt-on-wechat,zhayujie,305,2025-08-08T02:47:49Z,基于大模型搭建的聊天机器人，同时支持 微信公众号、企业微信应用、飞书、钉钉 等接入，可选择ChatGPT/Claude/DeepSeek/文心一言/讯飞星火/通义千问/ Gemini/GLM-4/Kimi/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。
30,LLM,ray,39048,6818,Python,https://github.com/ray-project/ray,ray-project,2757,2025-09-23T03:26:19Z,Ray is an AI compute engine. Ray consists of a core distributed runtime and a set of AI Libraries for accelerating ML workloads.
31,LLM,quivr,38464,3677,Python,https://github.com/QuivrHQ/quivr,QuivrHQ,2,2025-07-09T12:55:23Z,"Opiniated RAG for integrating GenAI in your apps 🧠   Focus on your product rather than the RAG. Easy integration in existing products with customisation!  Any LLM: GPT4, Groq, Llama. Any Vectorstore: PGVector, Faiss. Any Files. Anyway you want. "
32,LLM,ChatTTS,37856,4094,Python,https://github.com/2noise/ChatTTS,2noise,63,2025-07-06T15:11:14Z,A generative speech model for daily dialogue.
33,LLM,milvus,37584,3437,Go,https://github.com/milvus-io/milvus,milvus-io,648,2025-09-23T03:02:07Z,"Milvus is a high-performance, cloud-native vector database built for scalable vector ANN search"
34,LLM,chatbox,36734,3563,TypeScript,https://github.com/chatboxai/chatbox,chatboxai,858,2025-09-13T13:01:11Z,"User-friendly Desktop Client App for AI Models/LLMs (GPT, Claude, Gemini, Ollama...)"
35,LLM,Langchain-Chatchat,36131,6028,TypeScript,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,70,2025-03-25T15:45:51Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM, Qwen 与 Llama 等语言模型的 RAG 与 Agent 应用 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM, Qwen and Llama) RAG and Agent app with langchain "
