rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,ollama,163632,14696,Go,https://github.com/ollama/ollama,ollama,1965,2026-02-28T01:29:48Z,"Get up and running with Kimi-K2.5, GLM-5, MiniMax, DeepSeek, gpt-oss, Qwen, Gemma and other models."
2,LLM,transformers,157111,32228,Python,https://github.com/huggingface/transformers,huggingface,1082,2026-02-27T23:18:08Z,"🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. "
3,LLM,prompts.chat,148746,19550,HTML,https://github.com/f/prompts.chat,f,4,2026-02-28T03:40:05Z,"f.k.a. Awesome ChatGPT Prompts. Share, discover, and collect prompts from the community. Free and open source — self-host for your organization with complete privacy."
4,LLM,dify,130635,20342,TypeScript,https://github.com/langgenius/dify,langgenius,426,2026-02-28T03:28:50Z,Production-ready platform for agentic workflow development.
5,LLM,langchain,127709,20979,Python,https://github.com/langchain-ai/langchain,langchain-ai,231,2026-02-27T23:42:51Z,🦜🔗 The platform for reliable agents.
6,LLM,open-webui,125186,17727,Python,https://github.com/open-webui/open-webui,open-webui,174,2026-02-27T23:24:35Z,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)"
7,LLM,awesome-llm-apps,97823,14241,Python,https://github.com/Shubhamsaboo/awesome-llm-apps,Shubhamsaboo,0,2026-02-25T05:42:10Z,"Collection of awesome LLM apps with AI Agents and RAG using OpenAI, Anthropic, Gemini and opensource models."
8,LLM,llama.cpp,96108,15115,C++,https://github.com/ggml-org/llama.cpp,ggml-org,419,2026-02-27T20:28:00Z,LLM inference in C/C++
9,LLM,firecrawl,86494,6173,TypeScript,https://github.com/firecrawl/firecrawl,firecrawl,43,2026-02-27T22:00:52Z,🔥 The Web Data API for AI - Turn entire websites into LLM-ready markdown or structured data
10,LLM,LLMs-from-scratch,86209,13069,Jupyter Notebook,https://github.com/rasbt/LLMs-from-scratch,rasbt,0,2026-02-27T23:33:41Z,"Implement a ChatGPT-like LLM in PyTorch from scratch, step by step"
11,LLM,browser-use,79170,9366,Python,https://github.com/browser-use/browser-use,browser-use,150,2026-02-28T04:09:27Z,🌐 Make websites accessible for AI agents. Automate tasks online with ease.
12,LLM,gpt4all,77155,8321,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,719,2025-05-27T20:05:19Z,GPT4All: Run Local LLMs on Any Device. Open-source and available for commercial use.
13,LLM,llm-course,75823,8744,,https://github.com/mlabonne/llm-course,mlabonne,63,2026-02-05T13:09:26Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
14,LLM,ragflow,73877,8213,Python,https://github.com/infiniflow/ragflow,infiniflow,2958,2026-02-28T04:16:38Z,RAGFlow is a leading open-source Retrieval-Augmented Generation (RAG) engine that fuses cutting-edge RAG with Agent capabilities to create a superior context layer for LLMs
15,LLM,vllm,71453,13778,Python,https://github.com/vllm-project/vllm,vllm-project,1674,2026-02-28T04:20:55Z,A high-throughput and memory-efficient inference and serving engine for LLMs
16,LLM,PaddleOCR,71322,9874,Python,https://github.com/PaddlePaddle/PaddleOCR,PaddlePaddle,231,2026-02-28T03:27:07Z,"Turn any PDF or image document into structured data for your AI. A powerful, lightweight OCR toolkit that bridges the gap between images/PDFs and LLMs. Supports 100+ languages."
17,LLM,gpt_academic,70128,8399,Python,https://github.com/binary-husky/gpt_academic,binary-husky,276,2026-01-25T12:33:10Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
18,LLM,OpenHands,68287,8515,Python,https://github.com/OpenHands/OpenHands,OpenHands,175,2026-02-28T03:58:10Z,🙌 OpenHands: AI-Driven Development
19,LLM,LlamaFactory,67656,8250,Python,https://github.com/hiyouga/LlamaFactory,hiyouga,892,2026-02-27T12:16:34Z,Unified Efficient Fine-Tuning of 100+ LLMs & VLMs (ACL 2024)
20,LLM,MetaGPT,64564,8117,Python,https://github.com/FoundationAgents/MetaGPT,FoundationAgents,15,2026-01-21T10:12:33Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
21,LLM,crawl4ai,61117,6248,Python,https://github.com/unclecode/crawl4ai,unclecode,181,2026-02-27T12:32:10Z,"🚀🤖 Crawl4AI: Open-source LLM Friendly Web Crawler & Scraper. Don't be shy, join here: https://discord.gg/jP8KfhDhyN"
22,LLM,pathway,59587,1607,Python,https://github.com/pathwaycom/pathway,pathwaycom,27,2026-02-27T06:28:04Z,"Python ETL framework for stream processing, real-time analytics, LLM pipelines, and RAG."
23,LLM,llm-app,56282,1359,Jupyter Notebook,https://github.com/pathwaycom/llm-app,pathwaycom,5,2026-01-07T11:59:38Z,"Ready-to-run cloud templates for RAG, AI pipelines, and enterprise search with live data. 🐳Docker-friendly.⚡Always in sync with Sharepoint, Google Drive, S3, Kafka, PostgreSQL, real-time data APIs, and more."
24,LLM,anything-llm,55151,5957,JavaScript,https://github.com/Mintplex-Labs/anything-llm,Mintplex-Labs,271,2026-02-28T03:36:04Z,"The all-in-one Desktop & Docker AI application with built-in RAG, AI agents, No-code agent builder, MCP compatibility,  and more."
25,LLM,MinerU,55139,4568,Python,https://github.com/opendatalab/MinerU,opendatalab,185,2026-02-27T06:26:42Z,Transforms complex documents like PDFs into LLM-ready markdown/JSON for your Agentic workflows.
26,LLM,everything-claude-code,54206,6714,JavaScript,https://github.com/affaan-m/everything-claude-code,affaan-m,8,2026-02-27T14:06:41Z,"Complete Claude Code configuration collection - agents, skills, hooks, commands, rules, MCPs. Battle-tested configs from an Anthropic hackathon winner."
27,LLM,unsloth,52838,4389,Python,https://github.com/unslothai/unsloth,unslothai,856,2026-02-27T07:44:00Z,"Fine-tuning & Reinforcement Learning for LLMs. 🦥 Train OpenAI gpt-oss, DeepSeek, Qwen, Llama, Gemma, TTS 2x faster with 70% less VRAM."
28,LLM,MoneyPrinterTurbo,49720,7061,Python,https://github.com/harry0703/MoneyPrinterTurbo,harry0703,214,2025-12-14T04:02:56Z,利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.
29,LLM,mem0,48231,5362,Python,https://github.com/mem0ai/mem0,mem0ai,441,2026-02-25T15:40:36Z,Universal memory layer for AI Agents
30,LLM,TrendRadar,47511,22417,Python,https://github.com/sansan0/TrendRadar,sansan0,29,2026-02-09T13:36:37Z,"⭐AI-driven public opinion & trend monitor with multi-platform aggregation, RSS, and smart alerts.🎯 告别信息过载，你的 AI 舆情监控助手与热点筛选工具！聚合多平台热点 +  RSS 订阅，支持关键词精准筛选。AI 翻译 +  AI 分析简报直推手机，也支持接入 MCP 架构，赋能 AI 自然语言对话分析、情感洞察与趋势预测等。支持 Docker ，数据本地/云端自持。集成微信/飞书/钉钉/Telegram/邮件/ntfy/bark/slack 等渠道智能推送。"
31,LLM,llama_index,47249,6876,Python,https://github.com/run-llama/llama_index,run-llama,231,2026-02-28T00:48:56Z,LlamaIndex is the leading document agent and OCR platform
32,LLM,context7,47170,2237,TypeScript,https://github.com/upstash/context7,upstash,138,2026-02-27T13:28:06Z,Context7 MCP Server -- Up-to-date code documentation for LLMs and AI code editors
33,LLM,JeecgBoot,45293,15825,Java,https://github.com/jeecgboot/JeecgBoot,jeecgboot,39,2026-02-27T01:24:47Z,【AI低代码平台】AI low-code platform empowers enterprises to quickly develop low-code solutions and build AI applications.  助力企业快速实现低代码开发和构建AI应用！ AI应用平台涵盖：AI应用、AI模型、AI聊天助手、知识库、AI流程编排、MCP和插件，聊天式业务操作等。 强大代码生成器：实现前后端一键生成，无需手写代码! 显著提升效率节省成本，又不失灵活~
34,LLM,LocalAI,43124,3602,Go,https://github.com/mudler/LocalAI,mudler,131,2026-02-27T23:33:58Z,":robot: The free, Open Source alternative to OpenAI, Claude and others. Self-hosted and local-first. Drop-in replacement,  running on consumer-grade hardware. No GPU required. Runs gguf, transformers, diffusers and many more. Features: Generate Text, MCP, Audio, Video, Images, Voice Cloning, Distributed, P2P and decentralized inference"
35,LLM,milvus,43021,3853,Go,https://github.com/milvus-io/milvus,milvus-io,823,2026-02-28T03:48:31Z,"Milvus is a high-performance, cloud-native vector database built for scalable vector ANN search"
36,LLM,chatgpt-on-wechat,41593,9774,Python,https://github.com/zhayujie/chatgpt-on-wechat,zhayujie,308,2026-02-28T02:53:28Z,CowAgent是基于大模型的超级AI助理，能主动思考和任务规划、访问操作系统和外部资源、创造和执行Skills、拥有长期记忆并不断成长。同时支持飞书、钉钉、企业微信应用、微信公众号、网页等接入，可选择OpenAI/Claude/Gemini/DeepSeek/ Qwen/GLM/Kimi/LinkAI，能处理文本、语音、图片和文件，可快速搭建个人AI助手和企业数字员工。
37,LLM,ray,41516,7270,Python,https://github.com/ray-project/ray,ray-project,2906,2026-02-28T04:08:49Z,Ray is an AI compute engine. Ray consists of a core distributed runtime and a set of AI Libraries for accelerating ML workloads.
38,LLM,jan,40701,2539,TypeScript,https://github.com/janhq/jan,janhq,224,2026-02-27T16:35:21Z,Jan is an open source alternative to ChatGPT that runs 100% offline on your computer.
39,LLM,cherry-studio,40358,3721,TypeScript,https://github.com/CherryHQ/cherry-studio,CherryHQ,476,2026-02-28T03:48:48Z,"AI productivity studio with smart chat, autonomous agents, and 300+ assistants. Unified access to frontier LLMs"
40,LLM,quivr,38967,3719,Python,https://github.com/QuivrHQ/quivr,QuivrHQ,4,2025-07-09T12:55:23Z,"Opiniated RAG for integrating GenAI in your apps 🧠   Focus on your product rather than the RAG. Easy integration in existing products with customisation!  Any LLM: GPT4, Groq, Llama. Any Vectorstore: PGVector, Faiss. Any Files. Anyway you want. "
41,LLM,ChatTTS,38825,4215,Python,https://github.com/2noise/ChatTTS,2noise,58,2026-01-18T05:30:01Z,A generative speech model for daily dialogue.
