rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,66303,9544,Python,https://github.com/langchain-ai/langchain,langchain-ai,1645,2023-11-01T02:16:07Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt4all,54041,5923,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,239,2023-10-31T21:05:45Z,gpt4all: open-source LLM chatbots that you can run anywhere
3,LLM,gpt_academic,44672,5849,Python,https://github.com/binary-husky/gpt_academic,binary-husky,293,2023-10-31T12:37:17Z,"为ChatGPT/GLM提供实用化交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm2等本地模型。兼容文心一言, moss, llama2, rwkv, claude2, 通义千问, 书生, 讯飞星火等。"
4,LLM,MetaGPT,30194,3505,Python,https://github.com/geekan/MetaGPT,geekan,144,2023-11-01T02:54:33Z,"🌟 The Multi-Agent Framework: Given one line Requirement, return PRD, Design, Tasks, Repo"
5,LLM,quivr,23935,2562,TypeScript,https://github.com/StanGirard/quivr,StanGirard,124,2023-10-31T18:21:08Z,"🧠 Your Second Brain supercharged by Generative AI 🧠 Dump all your files and chat with your personal assistant on your files & more using GPT 3.5/4, Private, Anthropic, VertexAI, LLMs..."
6,LLM,milvus,23738,2578,Go,https://github.com/milvus-io/milvus,milvus-io,434,2023-11-01T03:12:02Z,"A cloud-native vector database, storage for next generation AI applications"
7,LLM,llama_index,23087,2804,Python,https://github.com/run-llama/llama_index,run-llama,182,2023-11-01T03:18:56Z,LlamaIndex (formerly GPT Index) is a data framework for your LLM applications
8,LLM,JARVIS,22027,1892,Python,https://github.com/microsoft/JARVIS,microsoft,69,2023-10-24T17:41:40Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
9,LLM,mindsdb,18699,2512,Python,https://github.com/mindsdb/mindsdb,mindsdb,521,2023-11-01T01:59:51Z,MindsDB connects AI models to real time data
10,LLM,Langchain-Chatchat,17585,2972,Python,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,28,2023-11-01T02:57:51Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM 等语言模型的本地知识库问答 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM) QA app with langchain "
11,LLM,Flowise,17286,8212,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,221,2023-10-31T23:55:01Z,Drag & drop UI to build your customized LLM flow
12,LLM,Mr.-Ranedeer-AI-Tutor,16932,1657,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,9,2023-10-04T15:41:04Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
13,LLM,ChatDev,16112,1840,Python,https://github.com/OpenBMB/ChatDev,OpenBMB,22,2023-10-30T11:42:43Z,Create Customized Software using Natural Language Idea (through LLM-powered Multi-Agent Collaboration)
14,LLM,unilm,16083,2187,Python,https://github.com/microsoft/unilm,microsoft,427,2023-10-30T16:37:28Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
15,LLM,chatbox,15145,1595,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,208,2023-10-21T10:40:08Z,"Chatbox is a desktop app for multiple cutting-edge LLM models, available on Windows, Mac, Linux"
16,LLM,Chinese-LLaMA-Alpaca,15107,1567,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,4,2023-08-30T11:05:25Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
17,LLM,semantic-kernel,14101,2063,C#,https://github.com/microsoft/semantic-kernel,microsoft,379,2023-10-31T23:52:54Z,Integrate cutting-edge LLM technology quickly and easily into your apps
18,LLM,ChatGLM2-6B,13980,2199,Python,https://github.com/THUDM/ChatGLM2-6B,THUDM,370,2023-10-27T06:25:46Z,ChatGLM2-6B: An Open Bilingual Chat LLM | 开源双语对话语言模型
19,LLM,mlc-llm,13592,994,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,90,2023-11-01T02:52:47Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
20,LLM,dalai,12868,1443,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,299,2023-06-30T13:51:06Z,The simplest way to run LLaMA on your local machine
21,LLM,SuperAGI,12847,1549,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,105,2023-10-31T11:50:43Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
22,LLM,ChuanhuChatGPT,12797,2024,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,61,2023-10-24T05:04:09Z,"GUI for ChatGPT API and many LLMs. Supports agents, file-based QA, GPT finetuning and query with web search. All with a neat UI."
23,LLM,LocalAI,12668,1128,Go,https://github.com/mudler/LocalAI,mudler,158,2023-10-31T20:46:38Z,":robot: The free, Open Source OpenAI alternative. Self-hosted, community-driven and local-first. Drop-in replacement for OpenAI running on consumer-grade hardware. No GPU required. Runs ggml, gguf, GPTQ, onnx, TF compatible models: llama, llama2, rwkv, whisper, vicuna, koala, cerebras, falcon, dolly, starcoder, and many others"
24,LLM,evals,12241,2294,Python,https://github.com/openai/evals,openai,82,2023-10-28T05:43:29Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
25,LLM,haystack,11363,1454,Python,https://github.com/deepset-ai/haystack,deepset-ai,455,2023-10-31T21:50:20Z,":mag: LLM orchestration framework to build customizable, production-ready LLM applications. Connect components (models, vector DBs, file converters) to pipelines or agents that can interact with your data. With advanced retrieval methods, it's best suited for building RAG, question answering, semantic search or conversational agent chatbots."
26,LLM,botpress,11214,1609,TypeScript,https://github.com/botpress/botpress,botpress,3,2023-11-01T00:47:01Z,The open-source hub to build & deploy GPT/LLM Agents ⚡️
27,LLM,ollama,10753,606,Go,https://github.com/jmorganca/ollama,jmorganca,106,2023-10-31T23:49:06Z,Get up and running with Llama 2 and other large language models locally
28,LLM,peft,10563,869,Python,https://github.com/huggingface/peft,huggingface,45,2023-10-31T15:51:41Z,🤗 PEFT: State-of-the-art Parameter-Efficient Fine-Tuning.
29,LLM,PaddleNLP,10421,2687,Python,https://github.com/PaddlePaddle/PaddleNLP,PaddlePaddle,633,2023-11-01T03:07:46Z,"👑 Easy-to-use and powerful NLP and LLM library with 🤗 Awesome model zoo, supporting wide-range of NLP tasks from research to industrial applications, including 🗂Text Classification,  🔍 Neural Search, ❓ Question Answering, ℹ️ Information Extraction, 📄 Document Intelligence, 💌 Sentiment Analysis etc."
30,LLM,RWKV-LM,10118,698,Python,https://github.com/BlinkDL/RWKV-LM,BlinkDL,34,2023-10-28T09:52:49Z,"RWKV is an RNN with transformer-level LLM performance. It can be directly trained like a GPT (parallelizable). So it's combining the best of RNN and transformer - great performance, fast inference, saves VRAM, fast training, ""infinite"" ctx_len, and free sentence embedding."
31,LLM,ludwig,10025,1118,Python,https://github.com/ludwig-ai/ludwig,ludwig-ai,257,2023-10-30T20:31:06Z,"Low-code framework for building custom LLMs, neural networks, and other AI models"
32,LLM,dify,9296,1367,TypeScript,https://github.com/langgenius/dify,langgenius,40,2023-11-01T03:10:50Z,"One API for plugins and datasets, one interface for prompt engineering and visual operation, all for creating powerful AI applications."
33,LLM,llama-gpt,9157,561,TypeScript,https://github.com/getumbrel/llama-gpt,getumbrel,55,2023-10-24T13:11:52Z,"A self-hosted, offline, ChatGPT-like chatbot. Powered by Llama 2. 100% private, with no data leaving your device. New: Code Llama support!"
34,LLM,vllm,9029,1049,Python,https://github.com/vllm-project/vllm,vllm-project,495,2023-11-01T00:15:28Z,A high-throughput and memory-efficient inference and serving engine for LLMs
35,LLM,Awesome-LLM,9014,657,,https://github.com/Hannibal046/Awesome-LLM,Hannibal046,1,2023-11-01T02:09:59Z,Awesome-LLM: a curated list of Large Language Model
36,LLM,pandas-ai,8916,739,Python,https://github.com/gventuri/pandas-ai,gventuri,121,2023-11-01T00:53:25Z,"PandasAI is the Python library that integrates Gen AI into pandas, making data analysis conversational"
37,LLM,gorilla,8442,645,Python,https://github.com/ShishirPatil/gorilla,ShishirPatil,26,2023-10-23T22:47:44Z,Gorilla: An API store for LLMs
38,LLM,h2ogpt,8378,1007,Python,https://github.com/h2oai/h2ogpt,h2oai,185,2023-11-01T02:13:55Z,"Private Q&A and summarization of documents+images or chat with local GPT, 100% private, Apache 2.0. Supports LLaMa2, llama.cpp, and more. Demo: https://gpt.h2o.ai/ https://codellama.h2o.ai/"
39,LLM,nebuly,8319,664,Python,https://github.com/nebuly-ai/nebuly,nebuly-ai,98,2023-10-28T10:19:07Z,The user analytics platform for LLMs
40,LLM,open-llms,8295,469,,https://github.com/eugeneyan/open-llms,eugeneyan,3,2023-10-18T01:13:24Z,📋 A list of open LLMs available for commercial use.
41,LLM,qlora,8059,712,Jupyter Notebook,https://github.com/artidoro/qlora,artidoro,171,2023-10-03T12:37:11Z,QLoRA: Efficient Finetuning of Quantized LLMs
42,LLM,DB-GPT,7793,1115,Python,https://github.com/eosphoros-ai/DB-GPT,eosphoros-ai,157,2023-11-01T01:19:09Z,Revolutionizing Database Interactions with Private LLM Technology
43,LLM,petals,7778,384,Python,https://github.com/bigscience-workshop/petals,bigscience-workshop,62,2023-10-24T13:25:46Z,"🌸 Run LLMs at home, BitTorrent-style. Fine-tuning and inference up to 10x faster than offloading"
44,LLM,web-llm,7670,452,TypeScript,https://github.com/mlc-ai/web-llm,mlc-ai,52,2023-10-13T21:25:44Z,Bringing large-language models and chat to web browsers. Everything runs inside the browser with no server support.
45,LLM,deeplake,7044,543,Python,https://github.com/activeloopai/deeplake,activeloopai,51,2023-10-31T19:14:04Z,"Database for AI. Store Vectors, Images, Texts, Videos, etc. Use with LLMs/LangChain. Store, query, version, & visualize any AI data. Stream data in real-time to PyTorch/TensorFlow. https://activeloop.ai"
46,LLM,TypeChat,6933,312,TypeScript,https://github.com/microsoft/TypeChat,microsoft,36,2023-10-18T22:36:06Z,TypeChat is a library that makes it easy to build natural language interfaces using types.
47,LLM,LLMsPracticalGuide,6931,502,,https://github.com/Mooler0410/LLMsPracticalGuide,Mooler0410,7,2023-10-25T06:00:02Z,"A curated list of practical guide resources of LLMs (LLMs Tree, Examples, Papers)"
48,LLM,prompt-engineering-for-developers,6900,828,Jupyter Notebook,https://github.com/datawhalechina/prompt-engineering-for-developers,datawhalechina,3,2023-10-31T03:01:55Z,面向开发者的 LLM 入门教程，吴恩达大模型系列课程中文版
49,LLM,Llama2-Chinese,6594,589,Python,https://github.com/FlagAlpha/Llama2-Chinese,FlagAlpha,107,2023-10-12T09:04:16Z,Llama中文社区，最好的中文Llama大模型，完全开源可商用
50,LLM,OpenLLM,6501,448,Python,https://github.com/bentoml/OpenLLM,bentoml,67,2023-10-31T11:29:16Z,Operating LLMs in production
51,LLM,Self-Hosting-Guide,6399,316,Dockerfile,https://github.com/mikeroyal/Self-Hosting-Guide,mikeroyal,1,2023-10-28T16:39:37Z,"Self-Hosting Guide. Learn all about  locally hosting (on premises & private web servers) and managing software applications by yourself or your organization. Including Cloud, LLMs, WireGuard, Automation, Home Assistant, and Networking."
52,LLM,promptflow,6236,392,Python,https://github.com/microsoft/promptflow,microsoft,57,2023-11-01T03:07:07Z,"Build high-quality LLM apps - from prototyping, testing to production deployment and monitoring."
53,LLM,LLMSurvey,6153,494,Python,https://github.com/RUCAIBox/LLMSurvey,RUCAIBox,13,2023-10-28T03:12:44Z,"The official GitHub page for the survey paper ""A Survey of Large Language Models""."
54,LLM,embedchain,5842,1071,Python,https://github.com/embedchain/embedchain,embedchain,122,2023-11-01T00:35:27Z,"Data platform for LLMs - Load, index, retrieve and sync any unstructured data"
55,LLM,Qwen,5763,427,Python,https://github.com/QwenLM/Qwen,QwenLM,103,2023-10-30T11:13:18Z,The official repo of Qwen (通义千问) chat & pretrained large language model proposed by Alibaba Cloud.
56,LLM,sweep,5674,244,Python,https://github.com/sweepai/sweep,sweepai,227,2023-11-01T01:40:24Z,Sweep: AI-powered Junior Developer for small features and bug fixes.
57,LLM,openplayground,5627,412,TypeScript,https://github.com/nat/openplayground,nat,52,2023-10-26T23:39:15Z,An LLM playground you can run on your laptop
58,LLM,wenda,5623,723,JavaScript,https://github.com/wenda-LLM/wenda,wenda-LLM,33,2023-10-10T23:50:26Z,闻达：一个LLM调用平台。目标为针对特定环境的高效内容生成，同时考虑个人和中小企业的计算资源局限性，以及知识安全和私密性问题
59,LLM,LLaMA-Factory,5614,1041,Python,https://github.com/hiyouga/LLaMA-Factory,hiyouga,43,2023-10-31T13:53:00Z,"Easy-to-use LLM fine-tuning framework (LLaMA-2, BLOOM, Falcon, Baichuan, Qwen, ChatGLM3)"
60,LLM,e2b,5550,490,Python,https://github.com/e2b-dev/e2b,e2b-dev,7,2023-11-01T00:50:25Z,Sandboxed cloud environments for AI agents & apps with a single line of code
61,LLM,GPTCache,5464,376,Python,https://github.com/zilliztech/GPTCache,zilliztech,29,2023-10-30T12:51:09Z,Semantic cache for LLMs. Fully integrated with LangChain and llama_index. 
62,LLM,awesome-langchain,5426,361,,https://github.com/kyrolabs/awesome-langchain,kyrolabs,0,2023-10-30T12:51:32Z,😎 Awesome list of tools and projects with the awesome LangChain framework
63,LLM,FastGPT,5425,1133,TypeScript,https://github.com/labring/FastGPT,labring,25,2023-10-30T08:45:36Z,"FastGPT is a knowledge-based QA system built on the LLM, offers out-of-the-box data processing and model invocation capabilities, allows for workflow orchestration through Flow visualization!"
64,LLM,RealChar,5386,614,JavaScript,https://github.com/Shaunwei/RealChar,Shaunwei,53,2023-10-24T07:17:14Z,"🎙️🤖Create, Customize and Talk to your AI Character/Companion in Realtime (All in One Codebase!). Have a natural seamless conversation with AI everywhere (mobile, web and terminal) using LLM OpenAI GPT3.5/4, Anthropic Claude2, Chroma Vector DB, Whisper Speech2Text, ElevenLabs Text2Speech🎙️🤖"
