rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,ollama,96558,7669,Go,https://github.com/ollama/ollama,ollama,1093,2024-11-07T01:12:22Z,"Get up and running with Llama 3.2, Mistral, Gemma 2, and other large language models."
2,LLM,gpt4all,70494,7687,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,593,2024-11-06T23:33:26Z,GPT4All: Run Local LLMs on Any Device. Open-source and available for commercial use.
3,LLM,llama.cpp,67391,9674,C++,https://github.com/ggerganov/llama.cpp,ggerganov,258,2024-11-06T17:53:52Z,LLM inference in C/C++
4,LLM,gpt_academic,65448,8050,Python,https://github.com/binary-husky/gpt_academic,binary-husky,356,2024-11-05T16:49:49Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
5,LLM,dify,50856,7315,TypeScript,https://github.com/langgenius/dify,langgenius,291,2024-11-07T02:40:57Z,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production."
6,LLM,open-webui,45571,5568,Svelte,https://github.com/open-webui/open-webui,open-webui,116,2024-11-06T21:54:28Z,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)"
7,LLM,MetaGPT,44970,5348,Python,https://github.com/geekan/MetaGPT,geekan,65,2024-11-06T08:49:48Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
8,LLM,llm-course,38821,4105,Jupyter Notebook,https://github.com/mlabonne/llm-course,mlabonne,41,2024-07-28T22:17:43Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
9,LLM,llama_index,36547,5227,Python,https://github.com/run-llama/llama_index,run-llama,529,2024-11-06T21:20:35Z,LlamaIndex is a data framework for your LLM applications
10,LLM,quivr,36520,3565,Python,https://github.com/QuivrHQ/quivr,QuivrHQ,122,2024-11-01T15:17:14Z,"Opiniated RAG for integrating GenAI in your apps 🧠   Focus on your product rather than the RAG. Easy integration in existing products with customisation!  Any LLM: GPT4, Groq, Llama. Any Vectorstore: PGVector, Faiss. Any Files. Anyway you want. "
11,LLM,OpenHands,34506,3904,Python,https://github.com/All-Hands-AI/OpenHands,All-Hands-AI,152,2024-11-07T03:13:29Z,"🙌 OpenHands: Code Less, Make More"
12,LLM,LLaMA-Factory,33805,4158,Python,https://github.com/hiyouga/LLaMA-Factory,hiyouga,207,2024-11-04T08:44:34Z,Unified Efficient Fine-Tuning of 100+ LLMs (ACL 2024)
13,LLM,ChatTTS,32123,3491,Python,https://github.com/2noise/ChatTTS,2noise,112,2024-11-05T05:14:41Z,A generative speech model for daily dialogue.
14,LLM,Langchain-Chatchat,31906,5563,TypeScript,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,109,2024-11-03T15:30:16Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM, Qwen 与 Llama 等语言模型的 RAG 与 Agent 应用 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM, Qwen and Llama) RAG and Agent app with langchain "
15,LLM,Flowise,31207,16256,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,390,2024-11-06T16:30:46Z,Drag & drop UI to build your customized LLM flow
16,LLM,LLMs-from-scratch,31114,3695,Jupyter Notebook,https://github.com/rasbt/LLMs-from-scratch,rasbt,0,2024-11-06T11:52:50Z,"Implement a ChatGPT-like LLM in PyTorch from scratch, step by step"
17,LLM,chatgpt-on-wechat,31017,8093,Python,https://github.com/zhayujie/chatgpt-on-wechat,zhayujie,249,2024-10-31T08:46:38Z,基于大模型搭建的聊天机器人，同时支持 微信公众号、企业微信应用、飞书、钉钉 等接入，可选择GPT3.5/GPT-4o/GPT-o1/ Claude/文心一言/讯飞星火/通义千问/ Gemini/GLM-4/Claude/Kimi/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。
18,LLM,milvus,30325,2909,Go,https://github.com/milvus-io/milvus,milvus-io,687,2024-11-07T03:22:25Z,"A cloud-native vector database, storage for next generation AI applications"
19,LLM,vllm,29701,4484,Python,https://github.com/vllm-project/vllm,vllm-project,1813,2024-11-07T01:29:03Z,A high-throughput and memory-efficient inference and serving engine for LLMs
20,LLM,LLM101n,29629,1620,,https://github.com/karpathy/LLM101n,karpathy,0,2024-08-01T01:20:33Z,LLM101n: Let's build a Storyteller
21,LLM,Mr.-Ranedeer-AI-Tutor,28837,3320,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,13,2024-03-25T13:06:55Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
22,LLM,mindsdb,26748,4873,Python,https://github.com/mindsdb/mindsdb,mindsdb,125,2024-11-07T03:20:49Z,The platform for building AI from enterprise data
23,LLM,anything-llm,26469,2640,JavaScript,https://github.com/Mintplex-Labs/anything-llm,Mintplex-Labs,184,2024-11-07T02:07:52Z,"The all-in-one Desktop & Docker AI application with built-in RAG, AI agents, and more."
24,LLM,ChatDev,25537,3211,Shell,https://github.com/OpenBMB/ChatDev,OpenBMB,21,2024-10-11T04:17:49Z,Create Customized Software using Natural Language Idea (through LLM-powered Multi-Agent Collaboration)
25,LLM,LocalAI,24431,1867,C++,https://github.com/mudler/LocalAI,mudler,367,2024-11-06T21:48:57Z,":robot: The free, Open Source alternative to OpenAI, Claude and others. Self-hosted and local-first. Drop-in replacement for OpenAI,  running on consumer-grade hardware. No GPU required. Runs gguf, transformers, diffusers and many more models architectures. Features: Generate Text, Audio, Video, Images, Voice Cloning, Distributed inference"
26,LLM,llm.c,24322,2742,Cuda,https://github.com/karpathy/llm.c,karpathy,76,2024-10-02T01:25:39Z,"LLM training in simple, raw C/CUDA"
27,LLM,JARVIS,23677,1965,Python,https://github.com/microsoft/JARVIS,microsoft,77,2024-09-26T06:43:22Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
28,LLM,jan,23224,1349,TypeScript,https://github.com/janhq/jan,janhq,160,2024-11-07T03:10:42Z,"Jan is an open source alternative to ChatGPT that runs 100% offline on your computer. Multiple engine support (llama.cpp, TensorRT-LLM)"
29,LLM,mem0,22685,2088,Python,https://github.com/mem0ai/mem0,mem0ai,171,2024-11-06T14:20:41Z,The Memory layer for your AI apps
30,LLM,ragflow,22034,2159,Python,https://github.com/infiniflow/ragflow,infiniflow,604,2024-11-07T02:36:28Z,RAGFlow is an open-source RAG (Retrieval-Augmented Generation) engine based on deep document understanding.
31,LLM,semantic-kernel,21868,3258,C#,https://github.com/microsoft/semantic-kernel,microsoft,499,2024-11-06T23:50:49Z,Integrate cutting-edge LLM technology quickly and easily into your apps
32,LLM,gin-vue-admin,21574,6381,Go,https://github.com/flipped-aurora/gin-vue-admin,flipped-aurora,25,2024-11-06T03:20:38Z,🚀Vite+Vue3+Gin拥有AI辅助的基础开发平台，支持TS和JS混用。它集成了JWT鉴权、权限管理、动态路由、显隐可控组件、分页封装、多点登录拦截、资源权限、上传下载、代码生成器、表单生成器和可配置的导入导出等开发必备功能。
33,LLM,chatbox,21539,2173,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,359,2024-10-23T12:49:11Z,"User-friendly Desktop Client App for AI Models/LLMs (GPT, Claude, Gemini, Ollama...)"
