rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,ollama,132115,10895,Go,https://github.com/ollama/ollama,ollama,1400,2025-03-11T03:29:47Z,"Get up and running with Llama 3.3, DeepSeek-R1, Phi-4, Gemma 2, and other large language models."
2,LLM,awesome-chatgpt-prompts,121360,16312,HTML,https://github.com/f/awesome-chatgpt-prompts,f,0,2025-03-03T23:14:25Z,This repo includes ChatGPT prompt curation to use ChatGPT and other LLM tools better.
3,LLM,open-webui,82311,9914,JavaScript,https://github.com/open-webui/open-webui,open-webui,164,2025-03-10T11:16:33Z,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)"
4,LLM,dify,80564,11795,TypeScript,https://github.com/langgenius/dify,langgenius,548,2025-03-11T03:08:51Z,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production."
5,LLM,llama.cpp,76230,11026,C++,https://github.com/ggml-org/llama.cpp,ggml-org,361,2025-03-10T20:10:26Z,LLM inference in C/C++
6,LLM,gpt4all,72751,7941,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,658,2025-02-25T00:51:59Z,GPT4All: Run Local LLMs on Any Device. Open-source and available for commercial use.
7,LLM,gpt_academic,67842,8319,Python,https://github.com/binary-husky/gpt_academic,binary-husky,249,2025-03-10T15:44:57Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
8,LLM,MetaGPT,51507,6076,Python,https://github.com/geekan/MetaGPT,geekan,54,2025-03-10T14:50:52Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
9,LLM,OpenHands,50003,5486,Python,https://github.com/All-Hands-AI/OpenHands,All-Hands-AI,237,2025-03-11T01:05:15Z,"🙌 OpenHands: Code Less, Make More"
10,LLM,llm-course,47836,5092,Jupyter Notebook,https://github.com/mlabonne/llm-course,mlabonne,48,2025-01-22T22:32:51Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
11,LLM,ragflow,43797,3918,TypeScript,https://github.com/infiniflow/ragflow,infiniflow,1349,2025-03-11T03:07:09Z,RAGFlow is an open-source RAG (Retrieval-Augmented Generation) engine based on deep document understanding.
12,LLM,LLaMA-Factory,43666,5344,Python,https://github.com/hiyouga/LLaMA-Factory,hiyouga,344,2025-03-10T17:15:49Z,Unified Efficient Fine-Tuning of 100+ LLMs & VLMs (ACL 2024)
