rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,ollama,95748,7595,Go,https://github.com/ollama/ollama,ollama,1114,2024-11-01T00:25:48Z,"Get up and running with Llama 3.2, Mistral, Gemma 2, and other large language models."
2,LLM,gpt4all,70360,7683,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,593,2024-10-31T23:34:05Z,GPT4All: Run Local LLMs on Any Device. Open-source and available for commercial use.
3,LLM,llama.cpp,67168,9638,C++,https://github.com/ggerganov/llama.cpp,ggerganov,264,2024-11-01T03:10:00Z,LLM inference in C/C++
4,LLM,gpt_academic,65297,8038,Python,https://github.com/binary-husky/gpt_academic,binary-husky,356,2024-10-30T13:42:23Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
5,LLM,dify,50285,7203,TypeScript,https://github.com/langgenius/dify,langgenius,281,2024-11-01T03:26:43Z,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production."
6,LLM,open-webui,44874,5464,Svelte,https://github.com/open-webui/open-webui,open-webui,120,2024-11-01T03:16:21Z,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)"
7,LLM,MetaGPT,44713,5329,Python,https://github.com/geekan/MetaGPT,geekan,60,2024-10-31T11:49:10Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
8,LLM,llm-course,38589,4085,Jupyter Notebook,https://github.com/mlabonne/llm-course,mlabonne,41,2024-07-28T22:17:43Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
9,LLM,quivr,36461,3563,Python,https://github.com/QuivrHQ/quivr,QuivrHQ,114,2024-10-31T17:09:02Z,"Opiniated RAG for integrating GenAI in your apps 🧠   Focus on your product rather than the RAG. Easy integration in existing products with customisation!  Any LLM: GPT4, Groq, Llama. Any Vectorstore: PGVector, Faiss. Any Files. Anyway you want. "
10,LLM,llama_index,36428,5201,Python,https://github.com/run-llama/llama_index,run-llama,539,2024-10-31T22:12:56Z,LlamaIndex is a data framework for your LLM applications
11,LLM,LLaMA-Factory,33365,4106,Python,https://github.com/hiyouga/LLaMA-Factory,hiyouga,256,2024-10-30T09:15:48Z,Unified Efficient Fine-Tuning of 100+ LLMs (ACL 2024)
12,LLM,OpenHands,33353,3823,Python,https://github.com/All-Hands-AI/OpenHands,All-Hands-AI,141,2024-11-01T02:50:57Z,"🙌 OpenHands: Code Less, Make More"
13,LLM,ChatTTS,31960,3481,Python,https://github.com/2noise/ChatTTS,2noise,111,2024-10-21T06:57:07Z,A generative speech model for daily dialogue.
14,LLM,Langchain-Chatchat,31827,5550,TypeScript,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,109,2024-10-31T07:36:49Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM, Qwen 与 Llama 等语言模型的 RAG 与 Agent 应用 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM, Qwen and Llama) RAG and Agent app with langchain "
15,LLM,Flowise,31039,16162,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,374,2024-11-01T01:12:51Z,Drag & drop UI to build your customized LLM flow
16,LLM,chatgpt-on-wechat,30884,8073,Python,https://github.com/zhayujie/chatgpt-on-wechat,zhayujie,264,2024-10-31T08:46:38Z,基于大模型搭建的聊天机器人，同时支持 微信公众号、企业微信应用、飞书、钉钉 等接入，可选择GPT3.5/GPT-4o/GPT-o1/ Claude/文心一言/讯飞星火/通义千问/ Gemini/GLM-4/Claude/Kimi/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。
17,LLM,LLMs-from-scratch,30329,3567,Jupyter Notebook,https://github.com/rasbt/LLMs-from-scratch,rasbt,0,2024-10-30T13:00:10Z,"Implementing a ChatGPT-like LLM in PyTorch from scratch, step by step"
18,LLM,milvus,30247,2903,Go,https://github.com/milvus-io/milvus,milvus-io,707,2024-11-01T02:50:21Z,"A cloud-native vector database, storage for next generation AI applications"
19,LLM,LLM101n,29565,1616,,https://github.com/karpathy/LLM101n,karpathy,0,2024-08-01T01:20:33Z,LLM101n: Let's build a Storyteller
20,LLM,vllm,29440,4413,Python,https://github.com/vllm-project/vllm,vllm-project,1785,2024-11-01T01:09:46Z,A high-throughput and memory-efficient inference and serving engine for LLMs
21,LLM,Mr.-Ranedeer-AI-Tutor,28789,3314,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,13,2024-03-25T13:06:55Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
22,LLM,mindsdb,26725,4870,Python,https://github.com/mindsdb/mindsdb,mindsdb,126,2024-11-01T01:02:38Z,The platform for building AI from enterprise data
23,LLM,ChatDev,25516,3206,Shell,https://github.com/OpenBMB/ChatDev,OpenBMB,21,2024-10-11T04:17:49Z,Create Customized Software using Natural Language Idea (through LLM-powered Multi-Agent Collaboration)
24,LLM,anything-llm,25379,2566,JavaScript,https://github.com/Mintplex-Labs/anything-llm,Mintplex-Labs,178,2024-10-31T16:57:31Z,"The all-in-one Desktop & Docker AI application with built-in RAG, AI agents, and more."
25,LLM,LocalAI,24301,1863,C++,https://github.com/mudler/LocalAI,mudler,365,2024-10-31T21:40:33Z,":robot: The free, Open Source alternative to OpenAI, Claude and others. Self-hosted and local-first. Drop-in replacement for OpenAI,  running on consumer-grade hardware. No GPU required. Runs gguf, transformers, diffusers and many more models architectures. Features: Generate Text, Audio, Video, Images, Voice Cloning, Distributed inference"
