rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,72711,10868,Python,https://github.com/langchain-ai/langchain,langchain-ai,1604,2024-01-03T03:17:16Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt4all,58979,6569,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,299,2024-01-03T03:03:40Z,gpt4all: open-source LLM chatbots that you can run anywhere
3,LLM,gpt_academic,50057,6482,Python,https://github.com/binary-husky/gpt_academic,binary-husky,212,2023-12-31T12:28:56Z,"为ChatGPT/GLM提供实用化交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm2等本地模型。兼容文心一言, moss, llama2, rwkv, claude2, 通义千问, 书生, 讯飞星火等。"
4,LLM,MetaGPT,33054,3892,Python,https://github.com/geekan/MetaGPT,geekan,149,2024-01-03T02:59:01Z,"🌟 The Multi-Agent Framework: Given one line Requirement, return PRD, Design, Tasks, Repo"
5,LLM,ollama,29229,1917,Go,https://github.com/jmorganca/ollama,jmorganca,355,2024-01-03T02:04:13Z,Get up and running with Llama 2 and other large language models locally
6,LLM,quivr,26724,3053,TypeScript,https://github.com/StanGirard/quivr,StanGirard,66,2024-01-03T01:33:52Z,"Your GenAI Second Brain 🧠  A personal productivity assistant (RAG) ⚡️🤖 Chat with your docs (PDF, CSV, ...)  & apps using Langchain, GPT 3.5 / 4 turbo, Private, Anthropic, VertexAI, Ollama, LLMs, that you can share with users !  Local & Private alternative to OpenAI GPTs & ChatGPT powered by retrieval-augmented generation "
7,LLM,llama_index,26058,3301,Python,https://github.com/run-llama/llama_index,run-llama,295,2024-01-03T02:11:34Z,LlamaIndex (formerly GPT Index) is a data framework for your LLM applications
8,LLM,milvus,24864,2657,Go,https://github.com/milvus-io/milvus,milvus-io,431,2024-01-03T03:10:47Z,"A cloud-native vector database, storage for next generation AI applications"
9,LLM,Mr.-Ranedeer-AI-Tutor,22614,2541,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,10,2023-11-18T21:18:14Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
10,LLM,JARVIS,22369,1936,Python,https://github.com/microsoft/JARVIS,microsoft,70,2023-12-04T10:58:34Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
11,LLM,Langchain-Chatchat,20359,3500,Python,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,36,2024-01-02T12:25:38Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM 等语言模型的本地知识库问答 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM) QA app with langchain "
12,LLM,chatgpt-on-wechat,19477,5559,Python,https://github.com/zhayujie/chatgpt-on-wechat,zhayujie,245,2024-01-02T14:24:30Z,基于大模型搭建的微信聊天机器人，同时支持微信、企业微信、公众号、飞书接入，可选择GPT3.5/GPT4.0/Claude/文心一言/讯飞星火/通义千问/Gemini/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。
13,LLM,mindsdb,19431,2589,Python,https://github.com/mindsdb/mindsdb,mindsdb,483,2024-01-02T23:09:45Z,Build AI 🤖 using SQL
14,LLM,Flowise,19104,9510,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,270,2024-01-03T00:54:48Z,Drag & drop UI to build your customized LLM flow
15,LLM,ChatDev,18733,2299,Shell,https://github.com/OpenBMB/ChatDev,OpenBMB,18,2024-01-02T12:48:53Z,Create Customized Software using Natural Language Idea (through LLM-powered Multi-Agent Collaboration)
16,LLM,unilm,16767,2243,Python,https://github.com/microsoft/unilm,microsoft,461,2023-12-30T02:30:06Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
17,LLM,chatbox,16194,1716,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,219,2024-01-02T15:53:02Z,"Chatbox is a desktop client for ChatGPT, Claude and other LLMs, available on Windows, Mac, Linux"
18,LLM,Chinese-LLaMA-Alpaca,15894,1658,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,3,2023-12-29T14:39:21Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
19,LLM,semantic-kernel,15785,2299,C#,https://github.com/microsoft/semantic-kernel,microsoft,397,2024-01-03T00:32:53Z,Integrate cutting-edge LLM technology quickly and easily into your apps
20,LLM,LocalAI,14921,1296,C++,https://github.com/mudler/LocalAI,mudler,187,2024-01-02T20:05:53Z,":robot: The free, Open Source OpenAI alternative. Self-hosted, community-driven and local-first. Drop-in replacement for OpenAI running on consumer-grade hardware. No GPU required. Runs ggml, gguf, GPTQ, onnx, TF compatible models: llama, llama2, rwkv, whisper, vicuna, koala, cerebras, falcon, dolly, starcoder, and many others"
21,LLM,mlc-llm,14916,1111,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,142,2024-01-02T23:15:39Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
22,LLM,lobe-chat,14795,2673,TypeScript,https://github.com/lobehub/lobe-chat,lobehub,117,2024-01-03T00:53:51Z,"🤖 Lobe Chat - an open-source, high-performance chatbot framework that supports speech synthesis, multimodal, and extensible Function Call plugin system. Supports one-click free deployment of your private ChatGPT/LLM web application."
23,LLM,ChatGLM2-6B,14783,2337,Python,https://github.com/THUDM/ChatGLM2-6B,THUDM,400,2023-12-14T09:38:44Z,ChatGLM2-6B: An Open Bilingual Chat LLM | 开源双语对话语言模型
24,LLM,ChuanhuChatGPT,13970,2183,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,80,2024-01-02T05:51:44Z,"GUI for ChatGPT API and many LLMs. Supports agents, file-based QA, GPT finetuning and query with web search. All with a neat UI."
25,LLM,SuperAGI,13416,1632,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,113,2024-01-02T11:32:44Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
