rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,gpt4all,63418,6957,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,386,2024-04-05T02:46:01Z,gpt4all: run open-source LLMs anywhere
2,LLM,llama.cpp,54798,7749,C++,https://github.com/ggerganov/llama.cpp,ggerganov,424,2024-04-10T03:11:02Z,LLM inference in C/C++
3,LLM,gpt_academic,54125,6834,Python,https://github.com/binary-husky/gpt_academic,binary-husky,227,2024-04-09T16:10:53Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
4,LLM,ollama,53799,3744,Go,https://github.com/ollama/ollama,ollama,620,2024-04-10T00:30:23Z,"Get up and running with Llama 2, Mistral, Gemma, and other large language models."
5,LLM,MetaGPT,38497,4522,Python,https://github.com/geekan/MetaGPT,geekan,199,2024-04-09T09:27:46Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
6,LLM,quivr,31648,3060,TypeScript,https://github.com/QuivrHQ/quivr,QuivrHQ,107,2024-04-09T21:19:12Z,"Your GenAI Second Brain 🧠  A personal productivity assistant (RAG) ⚡️🤖 Chat with your docs (PDF, CSV, ...)  & apps using Langchain, GPT 3.5 / 4 turbo, Private, Anthropic, VertexAI, Ollama, LLMs, Groq  that you can share with users !  Local & Private alternative to OpenAI GPTs & ChatGPT powered by retrieval-augmented generation."
7,LLM,llama_index,30428,4086,Python,https://github.com/run-llama/llama_index,run-llama,595,2024-04-10T02:55:17Z,LlamaIndex is a data framework for your LLM applications
8,LLM,llm-course,27896,2829,Jupyter Notebook,https://github.com/mlabonne/llm-course,mlabonne,26,2024-04-05T15:57:40Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
9,LLM,lobe-chat,26837,6055,TypeScript,https://github.com/lobehub/lobe-chat,lobehub,272,2024-04-10T03:15:22Z,"🤯 Lobe Chat - an open-source, modern-design LLMs/AI chat framework. Supports Multi AI Providers( OpenAI / Claude 3 / Gemini / Perplexity / Bedrock / Azure / Mistral / Ollama ), Multi-Modals (Vision/TTS) and plugin system. One-click FREE deployment of your private ChatGPT chat application."
10,LLM,Langchain-Chatchat,26534,4667,Python,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,293,2024-04-09T08:47:01Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM 等语言模型的本地知识库问答 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM) QA app with langchain "
