rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,ollama,76595,5762,Go,https://github.com/ollama/ollama,ollama,885,2024-07-02T23:55:12Z,"Get up and running with Llama 3, Mistral, Gemma 2, and other large language models."
2,LLM,gpt4all,66198,7290,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,441,2024-07-03T02:52:34Z,GPT4All: Chat with Local LLMs on Any Device
3,LLM,gpt_academic,61158,7631,Python,https://github.com/binary-husky/gpt_academic,binary-husky,271,2024-07-02T15:32:47Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
4,LLM,llama.cpp,61117,8721,C++,https://github.com/ggerganov/llama.cpp,ggerganov,320,2024-07-03T03:15:58Z,LLM inference in C/C++
5,LLM,MetaGPT,41376,4933,Python,https://github.com/geekan/MetaGPT,geekan,278,2024-07-01T12:35:41Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
6,LLM,dify,35960,4857,TypeScript,https://github.com/langgenius/dify,langgenius,261,2024-07-03T02:30:40Z,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production."
7,LLM,lobe-chat,34522,8109,TypeScript,https://github.com/lobehub/lobe-chat,lobehub,344,2024-07-03T02:31:07Z,"🤯 Lobe Chat - an open-source, modern-design LLMs/AI chat framework. Supports Multi AI Providers( OpenAI / Claude 3 / Gemini / Ollama / Bedrock / Azure / Mistral / Perplexity ), Multi-Modals (Vision/TTS) and plugin system. One-click FREE deployment of your private ChatGPT chat application."
8,LLM,quivr,34002,3333,Python,https://github.com/QuivrHQ/quivr,QuivrHQ,107,2024-07-01T15:33:35Z,"Open-source RAG Framework for building GenAI Second Brains 🧠  Build productivity assistant (RAG) ⚡️🤖 Chat with your docs (PDF, CSV, ...)  & apps using Langchain, GPT 3.5 / 4 turbo, Private, Anthropic, VertexAI, Ollama, LLMs, Groq  that you can share with users !  Efficient retrieval augmented generation framework"
9,LLM,llm-course,33725,3513,Jupyter Notebook,https://github.com/mlabonne/llm-course,mlabonne,38,2024-06-11T14:28:33Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
10,LLM,llama_index,33213,4640,Python,https://github.com/run-llama/llama_index,run-llama,649,2024-07-03T00:29:39Z,LlamaIndex is a data framework for your LLM applications
11,LLM,open-webui,29864,3221,Svelte,https://github.com/open-webui/open-webui,open-webui,116,2024-07-02T23:51:33Z,User-friendly WebUI for LLMs (Formerly Ollama WebUI)
