rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,ollama,120243,9618,Go,https://github.com/ollama/ollama,ollama,1268,2025-02-06T02:35:04Z,"Get up and running with Llama 3.3, DeepSeek-R1, Phi-4, Gemma 2, and other large language models."
2,LLM,awesome-chatgpt-prompts,119771,16138,HTML,https://github.com/f/awesome-chatgpt-prompts,f,0,2025-02-05T00:02:29Z,This repo includes ChatGPT prompt curation to use ChatGPT and other LLM tools better.
3,LLM,llama.cpp,73154,10537,C++,https://github.com/ggerganov/llama.cpp,ggerganov,313,2025-02-06T02:22:14Z,LLM inference in C/C++
4,LLM,gpt4all,72216,7867,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,683,2025-02-05T23:57:28Z,GPT4All: Run Local LLMs on Any Device. Open-source and available for commercial use.
5,LLM,open-webui,68046,8063,JavaScript,https://github.com/open-webui/open-webui,open-webui,152,2025-02-05T22:47:15Z,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)"
6,LLM,gpt_academic,67278,8259,Python,https://github.com/binary-husky/gpt_academic,binary-husky,405,2025-02-04T08:16:02Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
7,LLM,dify,61977,9236,TypeScript,https://github.com/langgenius/dify,langgenius,304,2025-02-06T03:02:33Z,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production."
8,LLM,MetaGPT,45950,5485,Python,https://github.com/geekan/MetaGPT,geekan,44,2024-12-18T02:20:32Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
9,LLM,llm-course,45553,4854,Jupyter Notebook,https://github.com/mlabonne/llm-course,mlabonne,45,2025-01-22T22:32:51Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
10,LLM,OpenHands,45305,5011,Python,https://github.com/All-Hands-AI/OpenHands,All-Hands-AI,254,2025-02-06T02:58:48Z,"🙌 OpenHands: Code Less, Make More"
11,LLM,LLaMA-Factory,39386,4832,Python,https://github.com/hiyouga/LLaMA-Factory,hiyouga,265,2025-02-04T20:59:09Z,Unified Efficient Fine-Tuning of 100+ LLMs & VLMs (ACL 2024)
12,LLM,LLMs-from-scratch,39267,5168,Jupyter Notebook,https://github.com/rasbt/LLMs-from-scratch,rasbt,0,2025-02-05T02:16:09Z,"Implement a ChatGPT-like LLM in PyTorch from scratch, step by step"
13,LLM,llama_index,38583,5508,Python,https://github.com/run-llama/llama_index,run-llama,625,2025-02-05T23:47:37Z,LlamaIndex is the leading framework for building LLM-powered agents over your data.
14,LLM,quivr,37214,3619,Python,https://github.com/QuivrHQ/quivr,QuivrHQ,42,2025-02-04T10:18:50Z,"Opiniated RAG for integrating GenAI in your apps 🧠   Focus on your product rather than the RAG. Easy integration in existing products with customisation!  Any LLM: GPT4, Groq, Llama. Any Vectorstore: PGVector, Faiss. Any Files. Anyway you want. "
15,LLM,vllm,36400,5504,Python,https://github.com/vllm-project/vllm,vllm-project,1197,2025-02-06T03:23:35Z,A high-throughput and memory-efficient inference and serving engine for LLMs
16,LLM,Flowise,34731,18059,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,433,2025-02-04T14:51:51Z,Drag & drop UI to build your customized LLM flow
17,LLM,Pake,34686,6193,Rust,https://github.com/tw93/Pake,tw93,26,2025-01-25T13:09:54Z,🤱🏻 Turn any webpage into a desktop app with Rust.  🤱🏻 利用 Rust 轻松构建轻量级多端桌面应用
18,LLM,ChatTTS,34107,3690,Python,https://github.com/2noise/ChatTTS,2noise,61,2025-01-25T12:50:37Z,A generative speech model for daily dialogue.
19,LLM,chatgpt-on-wechat,33260,8615,Python,https://github.com/zhayujie/chatgpt-on-wechat,zhayujie,283,2025-02-05T04:27:07Z,基于大模型搭建的聊天机器人，同时支持 微信公众号、企业微信应用、飞书、钉钉 等接入，可选择GPT3.5/GPT-4o/GPT-o1/ DeepSeek/Claude/文心一言/讯飞星火/通义千问/ Gemini/GLM-4/Claude/Kimi/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。
20,LLM,Langchain-Chatchat,33180,5691,TypeScript,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,196,2024-11-29T05:06:44Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM, Qwen 与 Llama 等语言模型的 RAG 与 Agent 应用 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM, Qwen and Llama) RAG and Agent app with langchain "
21,LLM,anything-llm,32940,3271,JavaScript,https://github.com/Mintplex-Labs/anything-llm,Mintplex-Labs,205,2025-02-06T02:33:10Z,"The all-in-one Desktop & Docker AI application with built-in RAG, AI agents, and more."
22,LLM,milvus,32171,3017,Go,https://github.com/milvus-io/milvus,milvus-io,615,2025-02-05T15:07:10Z,"Milvus is a high-performance, cloud-native vector database built for scalable vector ANN search"
23,LLM,ragflow,31378,2910,Python,https://github.com/infiniflow/ragflow,infiniflow,824,2025-02-06T02:17:56Z,RAGFlow is an open-source RAG (Retrieval-Augmented Generation) engine based on deep document understanding.
24,LLM,LLM101n,31306,1711,,https://github.com/karpathy/LLM101n,karpathy,0,2024-08-01T01:20:33Z,LLM101n: Let's build a Storyteller
