rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,gpt4all,63551,6969,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,388,2024-04-12T21:25:17Z,gpt4all: run open-source LLMs anywhere
2,LLM,llama.cpp,55185,7802,C++,https://github.com/ggerganov/llama.cpp,ggerganov,383,2024-04-14T03:07:09Z,LLM inference in C/C++
3,LLM,ollama,54586,3818,Go,https://github.com/ollama/ollama,ollama,628,2024-04-14T00:06:48Z,"Get up and running with Llama 2, Mistral, Gemma, and other large language models."
4,LLM,gpt_academic,54269,6853,Python,https://github.com/binary-husky/gpt_academic,binary-husky,231,2024-04-13T18:03:19Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
5,LLM,MetaGPT,38761,4559,Python,https://github.com/geekan/MetaGPT,geekan,206,2024-04-14T02:37:45Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
6,LLM,quivr,31773,3078,TypeScript,https://github.com/QuivrHQ/quivr,QuivrHQ,105,2024-04-12T17:23:51Z,"Your GenAI Second Brain 🧠  A personal productivity assistant (RAG) ⚡️🤖 Chat with your docs (PDF, CSV, ...)  & apps using Langchain, GPT 3.5 / 4 turbo, Private, Anthropic, VertexAI, Ollama, LLMs, Groq  that you can share with users !  Local & Private alternative to OpenAI GPTs & ChatGPT powered by retrieval-augmented generation."
7,LLM,llama_index,30571,4115,Python,https://github.com/run-llama/llama_index,run-llama,611,2024-04-14T01:40:52Z,LlamaIndex is a data framework for your LLM applications
8,LLM,llm-course,28090,2853,Jupyter Notebook,https://github.com/mlabonne/llm-course,mlabonne,26,2024-04-12T23:03:41Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
9,LLM,lobe-chat,27554,6246,TypeScript,https://github.com/lobehub/lobe-chat,lobehub,262,2024-04-14T03:51:31Z,"🤯 Lobe Chat - an open-source, modern-design LLMs/AI chat framework. Supports Multi AI Providers( OpenAI / Claude 3 / Gemini / Perplexity / Bedrock / Azure / Mistral / Ollama ), Multi-Modals (Vision/TTS) and plugin system. One-click FREE deployment of your private ChatGPT chat application."
10,LLM,Langchain-Chatchat,26754,4696,Python,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,332,2024-04-12T13:59:49Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM 等语言模型的本地知识库问答 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM) QA app with langchain "
