rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
58,RAG,llmware,14869,2952,Python,https://github.com/llmware-ai/llmware,llmware-ai,66,2026-02-21T21:21:03Z,"Unified framework for building enterprise RAG pipelines with small, specialized models"
59,RAG,WrenAI,14638,1580,TypeScript,https://github.com/Canner/WrenAI,Canner,259,2026-03-17T20:15:14Z,"⚡️ GenBI (Generative BI) queries any database in natural language, generates accurate SQL (Text-to-SQL), charts (Text-to-Chart), and AI-powered business intelligence in seconds."
60,RAG,RAG-Anything,14399,1733,Python,https://github.com/HKUDS/RAG-Anything,HKUDS,105,2026-03-17T01:54:49Z,"""RAG-Anything: All-in-One RAG Framework"""
61,RAG,cognee,14333,1419,Python,https://github.com/topoteretes/cognee,topoteretes,46,2026-03-18T16:55:43Z,Knowledge Engine for AI Agent Memory in 6 lines of code
62,RAG,easy-dataset,13664,1369,JavaScript,https://github.com/ConardLi/easy-dataset,ConardLi,120,2026-03-11T12:59:11Z,A powerful tool for creating datasets for LLM fine-tuning 、RAG and Eval
63,RAG,memvid,13500,1125,Rust,https://github.com/memvid/memvid,memvid,4,2026-03-16T13:23:51Z,"Memory layer for AI Agents. Replace complex RAG pipelines with a serverless, single-file memory layer. Give your agents instant retrieval and long-term memory."
64,RAG,WeKnora,13431,1560,Go,https://github.com/Tencent/WeKnora,Tencent,100,2026-03-18T13:56:34Z,"LLM-powered framework for deep document understanding, semantic retrieval, and context-aware answers using RAG paradigm."
65,RAG,SurfSense,13331,1200,Python,https://github.com/MODSetter/SurfSense,MODSetter,58,2026-03-18T20:20:39Z,Open source alternative to NotebookLM for teams. Join our Discord: https://discord.gg/ejRNvftDp9
66,RAG,ragas,12999,1302,Python,https://github.com/vibrantlabsai/ragas,vibrantlabsai,279,2026-02-24T07:47:19Z,Supercharge Your LLM Application Evaluations 🚀
67,RAG,Memori,12399,1115,Python,https://github.com/MemoriLabs/Memori,MemoriLabs,15,2026-03-18T18:04:38Z,"SQL Native Memory Layer for LLMs, AI Agents & Multi-Agent Systems"
68,RAG,txtai,12309,787,Python,https://github.com/neuml/txtai,neuml,8,2026-03-17T17:38:21Z,"💡 All-in-one AI framework for semantic search, LLM orchestration and language model workflows"
69,RAG,llm-universe,12229,1264,Jupyter Notebook,https://github.com/datawhalechina/llm-universe,datawhalechina,9,2026-02-24T14:33:21Z,本项目是一个面向小白开发者的大模型应用开发教程，在线阅读地址：https://datawhalechina.github.io/llm-universe/
70,RAG,bisheng,11216,1826,TypeScript,https://github.com/dataelement/bisheng,dataelement,96,2026-03-19T03:47:37Z,"BISHENG is an open LLM devops platform for next generation Enterprise AI applications. Powerful and comprehensive features include: GenAI workflow, RAG, Agent, Unified model management, Evaluation, SFT, Dataset Management, Enterprise-level System Management, Observability and more."
71,RAG,langchain4j,11184,2039,Java,https://github.com/langchain4j/langchain4j,langchain4j,561,2026-03-18T18:20:37Z,"LangChain4j is an open-source Java library that simplifies the integration of LLMs into Java applications through a unified API, providing access to popular LLMs and vector databases. It makes implementing RAG, tool calling (including support for MCP), and agents easy. LangChain4j integrates seamlessly with various enterprise Java frameworks."
72,RAG,note-gen,11090,817,TypeScript,https://github.com/codexu/note-gen,codexu,70,2026-03-19T01:57:25Z,A cross-platform Markdown AI note-taking software.
