rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,ollama,164803,14881,Go,https://github.com/ollama/ollama,ollama,2012,2026-03-11T04:45:31Z,"Get up and running with Kimi-K2.5, GLM-5, MiniMax, DeepSeek, gpt-oss, Qwen, Gemma and other models."
2,LLM,transformers,157726,32360,Python,https://github.com/huggingface/transformers,huggingface,1069,2026-03-10T22:53:08Z,"🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. "
3,LLM,prompts.chat,151381,19874,HTML,https://github.com/f/prompts.chat,f,7,2026-03-11T03:49:57Z,"f.k.a. Awesome ChatGPT Prompts. Share, discover, and collect prompts from the community. Free and open source — self-host for your organization with complete privacy."
4,LLM,dify,132201,20596,TypeScript,https://github.com/langgenius/dify,langgenius,375,2026-03-11T04:42:20Z,Production-ready platform for agentic workflow development.
5,LLM,langchain,129062,21189,Python,https://github.com/langchain-ai/langchain,langchain-ai,256,2026-03-11T03:21:22Z,The agent engineering platform
6,LLM,open-webui,126635,17917,Python,https://github.com/open-webui/open-webui,open-webui,174,2026-03-11T01:07:08Z,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)"
7,LLM,awesome-llm-apps,101476,14751,Python,https://github.com/Shubhamsaboo/awesome-llm-apps,Shubhamsaboo,1,2026-03-07T19:29:22Z,"Collection of awesome LLM apps with AI Agents and RAG using OpenAI, Anthropic, Gemini and opensource models."
8,LLM,llama.cpp,97541,15379,C++,https://github.com/ggml-org/llama.cpp,ggml-org,458,2026-03-11T04:31:33Z,LLM inference in C/C++
9,LLM,firecrawl,90914,6329,TypeScript,https://github.com/firecrawl/firecrawl,firecrawl,43,2026-03-10T23:09:48Z,🔥 The Web Data API for AI - Turn entire websites into LLM-ready markdown or structured data
10,LLM,LLMs-from-scratch,87656,13332,Jupyter Notebook,https://github.com/rasbt/LLMs-from-scratch,rasbt,1,2026-03-07T23:05:50Z,"Implement a ChatGPT-like LLM in PyTorch from scratch, step by step"
11,LLM,browser-use,80285,9473,Python,https://github.com/browser-use/browser-use,browser-use,111,2026-03-11T04:01:06Z,🌐 Make websites accessible for AI agents. Automate tasks online with ease.
12,LLM,gpt4all,77214,8325,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,720,2025-05-27T20:05:19Z,GPT4All: Run Local LLMs on Any Device. Open-source and available for commercial use.
13,LLM,llm-course,76356,8803,,https://github.com/mlabonne/llm-course,mlabonne,63,2026-02-05T13:09:26Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
14,LLM,ragflow,74711,8339,Python,https://github.com/infiniflow/ragflow,infiniflow,3000,2026-03-11T03:27:20Z,RAGFlow is a leading open-source Retrieval-Augmented Generation (RAG) engine that fuses cutting-edge RAG with Agent capabilities to create a superior context layer for LLMs
15,LLM,vllm,72787,14188,Python,https://github.com/vllm-project/vllm,vllm-project,1705,2026-03-11T04:35:33Z,A high-throughput and memory-efficient inference and serving engine for LLMs
16,LLM,PaddleOCR,72014,9933,Python,https://github.com/PaddlePaddle/PaddleOCR,PaddlePaddle,209,2026-03-10T10:04:50Z,"Turn any PDF or image document into structured data for your AI. A powerful, lightweight OCR toolkit that bridges the gap between images/PDFs and LLMs. Supports 100+ languages."
17,LLM,everything-claude-code,70837,8906,JavaScript,https://github.com/affaan-m/everything-claude-code,affaan-m,1,2026-03-11T04:27:02Z,"The agent harness performance optimization system. Skills, instincts, memory, security, and research-first development for Claude Code, Codex, Opencode, Cursor and beyond."
18,LLM,gpt_academic,70204,8401,Python,https://github.com/binary-husky/gpt_academic,binary-husky,276,2026-01-25T12:33:10Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
19,LLM,OpenHands,68902,8614,Python,https://github.com/OpenHands/OpenHands,OpenHands,168,2026-03-11T02:02:51Z,🙌 OpenHands: AI-Driven Development
20,LLM,LlamaFactory,68175,8316,Python,https://github.com/hiyouga/LlamaFactory,hiyouga,907,2026-03-10T13:36:39Z,Unified Efficient Fine-Tuning of 100+ LLMs & VLMs (ACL 2024)
21,LLM,MetaGPT,64968,8178,Python,https://github.com/FoundationAgents/MetaGPT,FoundationAgents,16,2026-01-21T10:12:33Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
22,LLM,crawl4ai,61684,6298,Python,https://github.com/unclecode/crawl4ai,unclecode,30,2026-03-09T14:53:09Z,"🚀🤖 Crawl4AI: Open-source LLM Friendly Web Crawler & Scraper. Don't be shy, join here: https://discord.gg/jP8KfhDhyN"
23,LLM,pathway,59440,1609,Python,https://github.com/pathwaycom/pathway,pathwaycom,29,2026-03-10T10:42:29Z,"Python ETL framework for stream processing, real-time analytics, LLM pipelines, and RAG."
24,LLM,llm-app,56165,1371,Jupyter Notebook,https://github.com/pathwaycom/llm-app,pathwaycom,5,2026-01-07T11:59:38Z,"Ready-to-run cloud templates for RAG, AI pipelines, and enterprise search with live data. 🐳Docker-friendly.⚡Always in sync with Sharepoint, Google Drive, S3, Kafka, PostgreSQL, real-time data APIs, and more."
25,LLM,anything-llm,56047,6056,JavaScript,https://github.com/Mintplex-Labs/anything-llm,Mintplex-Labs,272,2026-03-11T02:35:02Z,The all-in-one AI productivity accelerator. On device and privacy first with no annoying setup or configration.
26,LLM,MinerU,55894,4634,Python,https://github.com/opendatalab/MinerU,opendatalab,191,2026-03-07T09:31:26Z,Transforms complex documents like PDFs into LLM-ready markdown/JSON for your Agentic workflows.
27,LLM,unsloth,53713,4468,Python,https://github.com/unslothai/unsloth,unslothai,870,2026-03-10T02:29:10Z,"Fine-tuning & Reinforcement Learning for LLMs. 🦥 Train OpenAI gpt-oss, DeepSeek, Qwen, Llama, Gemma, TTS 2x faster with 70% less VRAM."
28,LLM,MoneyPrinterTurbo,50132,7130,Python,https://github.com/harry0703/MoneyPrinterTurbo,harry0703,220,2025-12-14T04:02:56Z,利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.
29,LLM,mem0,49351,5508,Python,https://github.com/mem0ai/mem0,mem0ai,458,2026-03-10T19:34:33Z,Universal memory layer for AI Agents
30,LLM,TrendRadar,48498,22565,Python,https://github.com/sansan0/TrendRadar,sansan0,30,2026-03-01T03:21:07Z,"⭐AI-driven public opinion & trend monitor with multi-platform aggregation, RSS, and smart alerts.🎯 告别信息过载，你的 AI 舆情监控助手与热点筛选工具！聚合多平台热点 +  RSS 订阅，支持关键词精准筛选。AI 翻译 +  AI 分析简报直推手机，也支持接入 MCP 架构，赋能 AI 自然语言对话分析、情感洞察与趋势预测等。支持 Docker ，数据本地/云端自持。集成微信/飞书/钉钉/Telegram/邮件/ntfy/bark/slack 等渠道智能推送。"
31,LLM,context7,48472,2288,TypeScript,https://github.com/upstash/context7,upstash,178,2026-03-11T01:41:36Z,Context7 Platform -- Up-to-date code documentation for LLMs and AI code editors
32,LLM,llama_index,47570,6948,Python,https://github.com/run-llama/llama_index,run-llama,205,2026-03-10T20:09:07Z,LlamaIndex is the leading document agent and OCR platform
33,LLM,JeecgBoot,45374,15834,Java,https://github.com/jeecgboot/JeecgBoot,jeecgboot,22,2026-03-10T15:11:33Z,【AI低代码平台】“低代码+零代码”双模驱动AI智能平台  AI low-code platform empowers enterprises to quickly develop low-code solutions and build AI applications.  助力企业快速实现低代码开发和构建AI应用！ AI应用平台涵盖：AI应用、AI模型、AI聊天助手、知识库、AI流程编排、MCP和插件，聊天式业务操作等。 强大代码生成器：实现前后端一键生成，无需手写代码! 显著提升效率节省成本，又不失灵活~
34,LLM,LocalAI,43464,3667,Go,https://github.com/mudler/LocalAI,mudler,120,2026-03-10T23:40:28Z,":robot: The free, Open Source alternative to OpenAI, Claude and others. Self-hosted and local-first. Drop-in replacement,  running on consumer-grade hardware. No GPU required. Runs gguf, transformers, diffusers and many more. Features: Generate Text, MCP, Audio, Video, Images, Voice Cloning, Distributed, P2P and decentralized inference"
35,LLM,milvus,43302,3883,Go,https://github.com/milvus-io/milvus,milvus-io,855,2026-03-11T04:31:23Z,"Milvus is a high-performance, cloud-native vector database built for scalable vector ANN search"
36,LLM,chatgpt-on-wechat,42111,9812,Python,https://github.com/zhayujie/chatgpt-on-wechat,zhayujie,309,2026-03-11T04:41:23Z,CowAgent是基于大模型的超级AI助理，能主动思考和任务规划、访问操作系统和外部资源、创造和执行Skills、拥有长期记忆并不断成长。同时支持飞书、钉钉、企业微信应用、微信公众号、网页等接入，可选择OpenAI/Claude/Gemini/DeepSeek/ Qwen/GLM/Kimi/LinkAI，能处理文本、语音、图片和文件，可快速搭建个人AI助手和企业数字员工。
37,LLM,ray,41740,7308,Python,https://github.com/ray-project/ray,ray-project,2925,2026-03-11T03:38:33Z,Ray is an AI compute engine. Ray consists of a core distributed runtime and a set of AI Libraries for accelerating ML workloads.
38,LLM,cherry-studio,41211,3801,TypeScript,https://github.com/CherryHQ/cherry-studio,CherryHQ,494,2026-03-11T04:07:00Z,"AI productivity studio with smart chat, autonomous agents, and 300+ assistants. Unified access to frontier LLMs"
39,LLM,jan,40930,2563,TypeScript,https://github.com/janhq/jan,janhq,253,2026-03-11T04:45:53Z,Jan is an open source alternative to ChatGPT that runs 100% offline on your computer.
40,LLM,quivr,38984,3719,Python,https://github.com/QuivrHQ/quivr,QuivrHQ,4,2025-07-09T12:55:23Z,"Opiniated RAG for integrating GenAI in your apps 🧠   Focus on your product rather than the RAG. Easy integration in existing products with customisation!  Any LLM: GPT4, Groq, Llama. Any Vectorstore: PGVector, Faiss. Any Files. Anyway you want."
41,LLM,ChatTTS,38904,4222,Python,https://github.com/2noise/ChatTTS,2noise,58,2026-01-18T05:30:01Z,A generative speech model for daily dialogue.
42,LLM,litellm,38570,6309,Python,https://github.com/BerriAI/litellm,BerriAI,820,2026-03-11T04:17:22Z,"Python SDK, Proxy Server (AI Gateway) to call 100+ LLM APIs in OpenAI (or native) format, with cost tracking, guardrails, loadbalancing and logging. [Bedrock, Azure, OpenAI, VertexAI, Cohere, Anthropic, Sagemaker, HuggingFace, VLLM, NVIDIA NIM]"
43,LLM,Langchain-Chatchat,37468,6166,Python,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,7,2025-11-10T09:27:42Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM, Qwen 与 Llama 等语言模型的 RAG 与 Agent 应用 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM, Qwen and Llama) RAG and Agent app with langchain "
44,LLM,LLM101n,36460,1985,,https://github.com/karpathy/LLM101n,karpathy,0,2024-08-01T01:20:33Z,LLM101n: Let's build a Storyteller
45,LLM,AgentGPT,35794,9432,TypeScript,https://github.com/reworkd/AgentGPT,reworkd,132,2025-04-29T01:19:32Z,"🤖 Assemble, configure, and deploy autonomous AI Agents in your browser."
46,LLM,langextract,34563,2315,Python,https://github.com/google/langextract,google,88,2026-02-25T16:32:42Z,A Python library for extracting structured information from unstructured text using LLMs with precise source grounding and interactive visualization.
47,LLM,system_prompts_leaks,34115,5464,HTML,https://github.com/asgeirtj/system_prompts_leaks,asgeirtj,0,2026-03-10T21:56:11Z,"Collection of extracted System Prompts from popular chatbots like ChatGPT, Claude & Gemini"
48,LLM,khoj,33339,2049,Python,https://github.com/khoj-ai/khoj,khoj-ai,82,2026-03-06T06:40:21Z,"Your AI second brain. Self-hostable. Get answers from the web or your docs. Build custom agents, schedule automations, do deep research. Turn any online or local LLM into your personal, autonomous AI (gpt, claude, gemini, llama, qwen, mistral). Get started - free."
49,LLM,goose,32809,3016,Rust,https://github.com/block/goose,block,245,2026-03-11T04:00:00Z,"an open source, extensible AI agent that goes beyond code suggestions - install, execute, edit, and test with any LLM"
50,LLM,Vane,32658,3508,TypeScript,https://github.com/ItzCrazyKns/Vane,ItzCrazyKns,180,2026-03-10T13:35:09Z,Vane is an AI-powered answering engine.
51,LLM,TradingAgents,31782,6112,Python,https://github.com/TauricResearch/TradingAgents,TauricResearch,164,2026-02-25T00:28:56Z,TradingAgents: Multi-Agents LLM Financial Trading Framework
52,LLM,continue,31766,4234,TypeScript,https://github.com/continuedev/continue,continuedev,1155,2026-03-11T02:10:40Z,"⏩ Source-controlled AI checks, enforceable in CI. Powered by the open-source Continue CLI"
53,LLM,ai-engineering-hub,31657,5167,Jupyter Notebook,https://github.com/patchy631/ai-engineering-hub,patchy631,30,2026-02-26T19:58:08Z,"In-depth tutorials on LLMs, RAGs and real-world AI agent applications."
54,LLM,ChatDev,31533,3893,Python,https://github.com/OpenBMB/ChatDev,OpenBMB,32,2026-03-11T03:56:59Z,ChatDev 2.0: Dev All through LLM-powered Multi-Agent Collaboration
55,LLM,graphrag,31365,3313,Python,https://github.com/microsoft/graphrag,microsoft,31,2026-03-06T20:04:18Z,A modular graph-based Retrieval-Augmented Generation (RAG) system
