rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,ollama,150135,12807,Go,https://github.com/ollama/ollama,ollama,1730,2025-08-13T22:43:33Z,"Get up and running with OpenAI gpt-oss, DeepSeek-R1, Gemma 3 and other models."
2,LLM,transformers,148283,30010,Python,https://github.com/huggingface/transformers,huggingface,1085,2025-08-13T23:33:47Z,"🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. "
3,LLM,awesome-chatgpt-prompts,132508,17584,JavaScript,https://github.com/f/awesome-chatgpt-prompts,f,0,2025-08-02T07:30:17Z,This repo includes ChatGPT prompt curation to use ChatGPT and other LLM tools better.
4,LLM,langchain,113469,18596,Jupyter Notebook,https://github.com/langchain-ai/langchain,langchain-ai,209,2025-08-14T03:37:22Z,🦜🔗 Build context-aware reasoning applications 🦜🔗
5,LLM,dify,110798,16916,TypeScript,https://github.com/langgenius/dify,langgenius,692,2025-08-14T02:18:12Z,Production-ready platform for agentic workflow development.
6,LLM,open-webui,106579,14384,JavaScript,https://github.com/open-webui/open-webui,open-webui,195,2025-08-14T00:50:34Z,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)"
7,LLM,llama.cpp,84803,12694,C++,https://github.com/ggml-org/llama.cpp,ggml-org,320,2025-08-13T20:46:24Z,LLM inference in C/C++
8,LLM,gpt4all,76291,8220,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,698,2025-05-27T20:05:19Z,GPT4All: Run Local LLMs on Any Device. Open-source and available for commercial use.
9,LLM,gpt_academic,69104,8364,Python,https://github.com/binary-husky/gpt_academic,binary-husky,263,2025-07-31T14:22:25Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
10,LLM,browser-use,67544,7807,Python,https://github.com/browser-use/browser-use,browser-use,499,2025-08-14T02:21:31Z,🌐 Make websites accessible for AI agents. Automate tasks online with ease.
11,LLM,LLMs-from-scratch,63528,8904,Jupyter Notebook,https://github.com/rasbt/LLMs-from-scratch,rasbt,5,2025-08-05T18:42:24Z,"Implement a ChatGPT-like LLM in PyTorch from scratch, step by step"
12,LLM,ragflow,62305,6377,TypeScript,https://github.com/infiniflow/ragflow,infiniflow,2618,2025-08-14T01:40:30Z,RAGFlow is an open-source RAG (Retrieval-Augmented Generation) engine based on deep document understanding.
13,LLM,OpenHands,62058,7393,Python,https://github.com/All-Hands-AI/OpenHands,All-Hands-AI,298,2025-08-14T03:54:19Z,"🙌 OpenHands: Code Less, Make More"
14,LLM,llm-course,59422,6431,,https://github.com/mlabonne/llm-course,mlabonne,53,2025-06-04T16:09:23Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
15,LLM,MetaGPT,57845,6953,Python,https://github.com/FoundationAgents/MetaGPT,FoundationAgents,9,2025-06-30T11:45:55Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
16,LLM,awesome-llm-apps,57338,6836,Python,https://github.com/Shubhamsaboo/awesome-llm-apps,Shubhamsaboo,4,2025-08-13T04:13:50Z,"Collection of awesome LLM apps with AI Agents and RAG using OpenAI, Anthropic, Gemini and opensource models."
17,LLM,LLaMA-Factory,56146,6887,Python,https://github.com/hiyouga/LLaMA-Factory,hiyouga,561,2025-08-13T15:05:21Z,Unified Efficient Fine-Tuning of 100+ LLMs & VLMs (ACL 2024)
18,LLM,vllm,55153,9358,Python,https://github.com/vllm-project/vllm,vllm-project,1799,2025-08-14T03:34:42Z,A high-throughput and memory-efficient inference and serving engine for LLMs
19,LLM,crawl4ai,50888,5015,Python,https://github.com/unclecode/crawl4ai,unclecode,148,2025-08-13T12:50:40Z,"🚀🤖 Crawl4AI: Open-source LLM Friendly Web Crawler & Scraper. Don't be shy, join here: https://discord.gg/jP8KfhDhyN"
20,LLM,anything-llm,47850,4900,JavaScript,https://github.com/Mintplex-Labs/anything-llm,Mintplex-Labs,255,2025-08-13T18:51:16Z,"The all-in-one Desktop & Docker AI application with built-in RAG, AI agents, No-code agent builder, MCP compatibility,  and more."
21,LLM,firecrawl,47572,4283,TypeScript,https://github.com/mendableai/firecrawl,mendableai,146,2025-08-14T01:44:41Z,"🔥 Turn entire websites into LLM-ready markdown or structured data. Scrape, crawl and extract with a single API."
