rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,ollama,136403,11340,Go,https://github.com/ollama/ollama,ollama,1500,2025-04-08T02:42:26Z,"Get up and running with Llama 3.3, DeepSeek-R1, Phi-4, Gemma 3, and other large language models."
2,LLM,awesome-chatgpt-prompts,122675,16441,JavaScript,https://github.com/f/awesome-chatgpt-prompts,f,0,2025-03-18T23:07:19Z,This repo includes ChatGPT prompt curation to use ChatGPT and other LLM tools better.
3,LLM,dify,89850,13376,TypeScript,https://github.com/langgenius/dify,langgenius,596,2025-04-08T03:15:07Z,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production."
4,LLM,open-webui,88173,10951,JavaScript,https://github.com/open-webui/open-webui,open-webui,166,2025-04-07T21:19:17Z,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)"
5,LLM,llama.cpp,77778,11343,C++,https://github.com/ggml-org/llama.cpp,ggml-org,329,2025-04-08T02:32:19Z,LLM inference in C/C++
6,LLM,gpt4all,73037,7958,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,674,2025-03-19T23:33:36Z,GPT4All: Run Local LLMs on Any Device. Open-source and available for commercial use.
7,LLM,gpt_academic,68112,8336,Python,https://github.com/binary-husky/gpt_academic,binary-husky,250,2025-03-24T16:13:18Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
8,LLM,MetaGPT,54301,6437,Python,https://github.com/geekan/MetaGPT,geekan,49,2025-03-31T07:17:13Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
9,LLM,browser-use,54004,5731,Python,https://github.com/browser-use/browser-use,browser-use,352,2025-04-07T20:27:30Z,Make websites accessible for AI agents
10,LLM,OpenHands,52539,5825,Python,https://github.com/All-Hands-AI/OpenHands,All-Hands-AI,210,2025-04-08T02:31:51Z,"🙌 OpenHands: Code Less, Make More"
11,LLM,llm-course,49026,5244,Jupyter Notebook,https://github.com/mlabonne/llm-course,mlabonne,48,2025-01-22T22:32:51Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
12,LLM,ragflow,48202,4512,TypeScript,https://github.com/infiniflow/ragflow,infiniflow,1720,2025-04-07T13:12:49Z,RAGFlow is an open-source RAG (Retrieval-Augmented Generation) engine based on deep document understanding.
13,LLM,LLaMA-Factory,46288,5648,Python,https://github.com/hiyouga/LLaMA-Factory,hiyouga,407,2025-04-07T10:29:11Z,Unified Efficient Fine-Tuning of 100+ LLMs & VLMs (ACL 2024)
14,LLM,LLMs-from-scratch,43777,6061,Jupyter Notebook,https://github.com/rasbt/LLMs-from-scratch,rasbt,0,2025-04-06T23:29:23Z,"Implement a ChatGPT-like LLM in PyTorch from scratch, step by step"
15,LLM,vllm,43743,6695,Python,https://github.com/vllm-project/vllm,vllm-project,1602,2025-04-08T02:43:43Z,A high-throughput and memory-efficient inference and serving engine for LLMs
16,LLM,anything-llm,42427,4102,JavaScript,https://github.com/Mintplex-Labs/anything-llm,Mintplex-Labs,239,2025-04-08T00:46:10Z,"The all-in-one Desktop & Docker AI application with built-in RAG, AI agents, No-code agent builder, MCP compatibility,  and more."
17,LLM,llama_index,40758,5803,Python,https://github.com/run-llama/llama_index,run-llama,679,2025-04-07T23:59:38Z,LlamaIndex is the leading framework for building LLM-powered agents over your data.
18,LLM,crawl4ai,37874,3351,Python,https://github.com/unclecode/crawl4ai,unclecode,90,2025-04-07T14:50:48Z,"🚀🤖 Crawl4AI: Open-source LLM Friendly Web Crawler & Scraper. Don't be shy, join here: https://discord.gg/jP8KfhDhyN"
19,LLM,quivr,37671,3638,Python,https://github.com/QuivrHQ/quivr,QuivrHQ,23,2025-04-02T09:32:29Z,"Opiniated RAG for integrating GenAI in your apps 🧠   Focus on your product rather than the RAG. Easy integration in existing products with customisation!  Any LLM: GPT4, Groq, Llama. Any Vectorstore: PGVector, Faiss. Any Files. Anyway you want. "
