rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,ollama,72153,5325,Go,https://github.com/ollama/ollama,ollama,795,2024-06-08T00:44:52Z,"Get up and running with Llama 3, Mistral, Gemma, and other large language models."
2,LLM,gpt4all,65683,7232,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,408,2024-06-07T23:13:21Z,gpt4all: run open-source LLMs anywhere
3,LLM,gpt_academic,60061,7502,Python,https://github.com/binary-husky/gpt_academic,binary-husky,256,2024-06-07T17:00:15Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
4,LLM,llama.cpp,59799,8522,C++,https://github.com/ggerganov/llama.cpp,ggerganov,340,2024-06-08T02:11:06Z,LLM inference in C/C++
5,LLM,MetaGPT,40718,4831,Python,https://github.com/geekan/MetaGPT,geekan,253,2024-06-07T08:11:25Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
6,LLM,quivr,33663,3300,Python,https://github.com/QuivrHQ/quivr,QuivrHQ,78,2024-06-08T00:55:41Z,"Your GenAI Second Brain 🧠  A personal productivity assistant (RAG) ⚡️🤖 Chat with your docs (PDF, CSV, ...)  & apps using Langchain, GPT 3.5 / 4 turbo, Private, Anthropic, VertexAI, Ollama, LLMs, Groq  that you can share with users !  Local & Private alternative to OpenAI GPTs & ChatGPT powered by retrieval-augmented generation."
7,LLM,dify,32979,4376,TypeScript,https://github.com/langgenius/dify,langgenius,214,2024-06-08T03:17:33Z,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production."
8,LLM,llm-course,32644,3386,Jupyter Notebook,https://github.com/mlabonne/llm-course,mlabonne,38,2024-06-07T10:35:18Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
9,LLM,llama_index,32481,4487,Python,https://github.com/run-llama/llama_index,run-llama,711,2024-06-08T03:17:44Z,LlamaIndex is a data framework for your LLM applications
10,LLM,lobe-chat,32275,7710,TypeScript,https://github.com/lobehub/lobe-chat,lobehub,318,2024-06-08T02:53:24Z,"🤯 Lobe Chat - an open-source, modern-design LLMs/AI chat framework. Supports Multi AI Providers( OpenAI / Claude 3 / Gemini / Ollama / Bedrock / Azure / Mistral / Perplexity ), Multi-Modals (Vision/TTS) and plugin system. One-click FREE deployment of your private ChatGPT chat application."
