rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,69322,10134,Python,https://github.com/langchain-ai/langchain,langchain-ai,1677,2023-11-26T01:25:47Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt4all,55175,6046,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,268,2023-11-22T14:10:49Z,gpt4all: open-source LLM chatbots that you can run anywhere
3,LLM,gpt_academic,47463,6145,Python,https://github.com/binary-husky/gpt_academic,binary-husky,252,2023-11-25T17:09:01Z,"为ChatGPT/GLM提供实用化交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm2等本地模型。兼容文心一言, moss, llama2, rwkv, claude2, 通义千问, 书生, 讯飞星火等。"
4,LLM,MetaGPT,30866,3606,Python,https://github.com/geekan/MetaGPT,geekan,152,2023-11-24T10:23:50Z,"🌟 The Multi-Agent Framework: Given one line Requirement, return PRD, Design, Tasks, Repo"
5,LLM,quivr,24428,2659,TypeScript,https://github.com/StanGirard/quivr,StanGirard,110,2023-11-24T22:22:06Z,"🧠 Your supercharged Second Brain 🧠 Your personal productivity assistant to chat with your dumped files (PDF, CSV)  & apps using GPT 3.5 / 4 turbo, Private, Anthropic, VertexAI, LLMs that you can share with users !  Alternative to OpenAI GPTs"
6,LLM,milvus,24224,2619,Go,https://github.com/milvus-io/milvus,milvus-io,478,2023-11-25T15:05:53Z,"A cloud-native vector database, storage for next generation AI applications"
7,LLM,llama_index,24166,2945,Python,https://github.com/run-llama/llama_index,run-llama,203,2023-11-26T02:48:05Z,LlamaIndex (formerly GPT Index) is a data framework for your LLM applications
8,LLM,JARVIS,22125,1905,Python,https://github.com/microsoft/JARVIS,microsoft,69,2023-11-26T00:54:49Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
9,LLM,Mr.-Ranedeer-AI-Tutor,20296,2120,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,9,2023-11-18T21:18:14Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
10,LLM,mindsdb,19068,2551,Python,https://github.com/mindsdb/mindsdb,mindsdb,500,2023-11-25T03:27:12Z,MindsDB connects AI models to real time data
11,LLM,ollama,19052,1016,Go,https://github.com/jmorganca/ollama,jmorganca,205,2023-11-25T04:54:03Z,Get up and running with Llama 2 and other large language models locally
