rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,ollama,102853,8199,Go,https://github.com/ollama/ollama,ollama,1121,2024-12-15T04:30:16Z,"Get up and running with Llama 3.3, Mistral, Gemma 2, and other large language models."
2,LLM,gpt4all,71154,7746,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,639,2024-12-15T22:26:54Z,GPT4All: Run Local LLMs on Any Device. Open-source and available for commercial use.
3,LLM,llama.cpp,69270,9966,C++,https://github.com/ggerganov/llama.cpp,ggerganov,251,2024-12-15T20:43:25Z,LLM inference in C/C++
4,LLM,gpt_academic,66330,8134,Python,https://github.com/binary-husky/gpt_academic,binary-husky,393,2024-12-09T15:57:18Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
5,LLM,dify,54760,8055,TypeScript,https://github.com/langgenius/dify,langgenius,274,2024-12-16T03:21:22Z,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production."
6,LLM,open-webui,51410,6304,Svelte,https://github.com/open-webui/open-webui,open-webui,148,2024-12-16T01:08:31Z,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)"
7,LLM,MetaGPT,45915,5453,Python,https://github.com/geekan/MetaGPT,geekan,85,2024-12-09T03:34:24Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
8,LLM,llm-course,40013,4242,Jupyter Notebook,https://github.com/mlabonne/llm-course,mlabonne,42,2024-07-28T22:17:43Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
9,LLM,OpenHands,38569,4353,Python,https://github.com/All-Hands-AI/OpenHands,All-Hands-AI,192,2024-12-15T23:28:08Z,"🙌 OpenHands: Code Less, Make More"
10,LLM,llama_index,37358,5358,Python,https://github.com/run-llama/llama_index,run-llama,570,2024-12-16T01:49:50Z,LlamaIndex is a data framework for your LLM applications
11,LLM,quivr,36895,3600,Python,https://github.com/QuivrHQ/quivr,QuivrHQ,91,2024-12-13T13:17:36Z,"Opiniated RAG for integrating GenAI in your apps 🧠   Focus on your product rather than the RAG. Easy integration in existing products with customisation!  Any LLM: GPT4, Groq, Llama. Any Vectorstore: PGVector, Faiss. Any Files. Anyway you want. "
12,LLM,LLaMA-Factory,36117,4449,Python,https://github.com/hiyouga/LLaMA-Factory,hiyouga,263,2024-12-14T17:37:05Z,Unified Efficient Fine-Tuning of 100+ LLMs (ACL 2024)
13,LLM,LLMs-from-scratch,35343,4365,Jupyter Notebook,https://github.com/rasbt/LLMs-from-scratch,rasbt,0,2024-11-18T10:52:42Z,"Implement a ChatGPT-like LLM in PyTorch from scratch, step by step"
14,LLM,ChatTTS,32971,3583,Python,https://github.com/2noise/ChatTTS,2noise,67,2024-12-03T16:18:54Z,A generative speech model for daily dialogue.
15,LLM,Langchain-Chatchat,32462,5630,TypeScript,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,152,2024-11-29T05:06:44Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM, Qwen 与 Llama 等语言模型的 RAG 与 Agent 应用 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM, Qwen and Llama) RAG and Agent app with langchain "
16,LLM,Flowise,32422,16890,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,384,2024-12-14T13:20:44Z,Drag & drop UI to build your customized LLM flow
17,LLM,vllm,31923,4854,Python,https://github.com/vllm-project/vllm,vllm-project,1247,2024-12-16T00:38:40Z,A high-throughput and memory-efficient inference and serving engine for LLMs
