rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,ollama,138907,11578,Go,https://github.com/ollama/ollama,ollama,1535,2025-04-29T00:34:59Z,"Get up and running with Llama 3.3, DeepSeek-R1, Phi-4, Gemma 3, Mistral Small 3.1 and other large language models."
2,LLM,awesome-chatgpt-prompts,123664,16550,JavaScript,https://github.com/f/awesome-chatgpt-prompts,f,0,2025-04-24T17:26:19Z,This repo includes ChatGPT prompt curation to use ChatGPT and other LLM tools better.
3,LLM,dify,94930,14180,TypeScript,https://github.com/langgenius/dify,langgenius,602,2025-04-29T03:37:05Z,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production."
4,LLM,open-webui,91824,11626,JavaScript,https://github.com/open-webui/open-webui,open-webui,160,2025-04-28T18:17:51Z,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)"
5,LLM,llama.cpp,78932,11540,C++,https://github.com/ggml-org/llama.cpp,ggml-org,336,2025-04-28T21:49:47Z,LLM inference in C/C++
6,LLM,gpt4all,73212,7977,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,682,2025-03-19T23:33:36Z,GPT4All: Run Local LLMs on Any Device. Open-source and available for commercial use.
7,LLM,gpt_academic,68308,8339,Python,https://github.com/binary-husky/gpt_academic,binary-husky,252,2025-04-29T03:10:49Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
8,LLM,browser-use,58396,6310,Python,https://github.com/browser-use/browser-use,browser-use,389,2025-04-28T13:49:50Z,Make websites accessible for AI agents
9,LLM,MetaGPT,55085,6550,Python,https://github.com/geekan/MetaGPT,geekan,57,2025-03-31T07:17:13Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
10,LLM,OpenHands,53557,5990,Python,https://github.com/All-Hands-AI/OpenHands,All-Hands-AI,194,2025-04-29T02:13:32Z,"🙌 OpenHands: Code Less, Make More"
11,LLM,ragflow,50727,4807,TypeScript,https://github.com/infiniflow/ragflow,infiniflow,1961,2025-04-29T01:50:54Z,RAGFlow is an open-source RAG (Retrieval-Augmented Generation) engine based on deep document understanding.
12,LLM,llm-course,49737,5332,Jupyter Notebook,https://github.com/mlabonne/llm-course,mlabonne,48,2025-01-22T22:32:51Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
13,LLM,LLaMA-Factory,47825,5842,Python,https://github.com/hiyouga/LLaMA-Factory,hiyouga,441,2025-04-29T01:34:07Z,Unified Efficient Fine-Tuning of 100+ LLMs & VLMs (ACL 2024)
14,LLM,LLMs-from-scratch,47047,6657,Jupyter Notebook,https://github.com/rasbt/LLMs-from-scratch,rasbt,0,2025-04-20T02:16:18Z,"Implement a ChatGPT-like LLM in PyTorch from scratch, step by step"
15,LLM,vllm,46014,7134,Python,https://github.com/vllm-project/vllm,vllm-project,1735,2025-04-29T02:53:44Z,A high-throughput and memory-efficient inference and serving engine for LLMs
16,LLM,anything-llm,43424,4239,JavaScript,https://github.com/Mintplex-Labs/anything-llm,Mintplex-Labs,241,2025-04-28T22:19:33Z,"The all-in-one Desktop & Docker AI application with built-in RAG, AI agents, No-code agent builder, MCP compatibility,  and more."
17,LLM,crawl4ai,41329,3745,Python,https://github.com/unclecode/crawl4ai,unclecode,111,2025-04-26T13:10:34Z,"🚀🤖 Crawl4AI: Open-source LLM Friendly Web Crawler & Scraper. Don't be shy, join here: https://discord.gg/jP8KfhDhyN"
18,LLM,llama_index,41285,5874,Python,https://github.com/run-llama/llama_index,run-llama,400,2025-04-28T22:21:01Z,LlamaIndex is the leading framework for building LLM-powered agents over your data.
19,LLM,quivr,37760,3634,Python,https://github.com/QuivrHQ/quivr,QuivrHQ,8,2025-04-23T15:42:40Z,"Opiniated RAG for integrating GenAI in your apps 🧠   Focus on your product rather than the RAG. Easy integration in existing products with customisation!  Any LLM: GPT4, Groq, Llama. Any Vectorstore: PGVector, Faiss. Any Files. Anyway you want. "
20,LLM,Flowise,37737,19625,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,548,2025-04-28T09:57:38Z,Drag & drop UI to build your customized LLM flow
21,LLM,unsloth,37652,2941,Python,https://github.com/unslothai/unsloth,unslothai,956,2025-04-29T02:32:45Z,"Finetune Qwen3, Llama 4, TTS, DeepSeek-R1 & Gemma 3 LLMs 2x faster with 70% less memory! 🦥"
22,LLM,Pake,37325,6763,Rust,https://github.com/tw93/Pake,tw93,51,2025-03-25T12:35:16Z,🤱🏻 Turn any webpage into a desktop app with Rust.  🤱🏻 利用 Rust 轻松构建轻量级多端桌面应用
23,LLM,firecrawl,37217,3356,TypeScript,https://github.com/mendableai/firecrawl,mendableai,158,2025-04-28T18:02:00Z,"🔥 Turn entire websites into LLM-ready markdown or structured data. Scrape, crawl and extract with a single API."
24,LLM,ray,36809,6248,Python,https://github.com/ray-project/ray,ray-project,3761,2025-04-29T03:37:05Z,Ray is an AI compute engine. Ray consists of a core distributed runtime and a set of AI Libraries for accelerating ML workloads.
25,LLM,chatgpt-on-wechat,36528,9149,Python,https://github.com/zhayujie/chatgpt-on-wechat,zhayujie,287,2025-04-20T09:22:54Z,基于大模型搭建的聊天机器人，同时支持 微信公众号、企业微信应用、飞书、钉钉 等接入，可选择GPT4.1/GPT-4o/GPT-o1/ DeepSeek/Claude/文心一言/讯飞星火/通义千问/ Gemini/GLM-4/Kimi/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。
26,LLM,ChatTTS,35981,3904,Python,https://github.com/2noise/ChatTTS,2noise,62,2025-03-14T03:34:46Z,A generative speech model for daily dialogue.
27,LLM,Langchain-Chatchat,34838,5863,TypeScript,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,193,2025-03-25T15:45:51Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM, Qwen 与 Llama 等语言模型的 RAG 与 Agent 应用 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM, Qwen and Llama) RAG and Agent app with langchain "
28,LLM,chatbox,34500,3289,TypeScript,https://github.com/chatboxai/chatbox,chatboxai,669,2025-04-27T14:53:01Z,"User-friendly Desktop Client App for AI Models/LLMs (GPT, Claude, Gemini, Ollama...)"
29,LLM,milvus,34385,3173,Go,https://github.com/milvus-io/milvus,milvus-io,661,2025-04-29T02:46:55Z,"Milvus is a high-performance, cloud-native vector database built for scalable vector ANN search"
30,LLM,LLM101n,33297,1816,,https://github.com/karpathy/LLM101n,karpathy,0,2024-08-01T01:20:33Z,LLM101n: Let's build a Storyteller
31,LLM,LocalAI,32212,2453,Go,https://github.com/mudler/LocalAI,mudler,434,2025-04-28T22:36:31Z,":robot: The free, Open Source alternative to OpenAI, Claude and others. Self-hosted and local-first. Drop-in replacement for OpenAI,  running on consumer-grade hardware. No GPU required. Runs gguf, transformers, diffusers and many more models architectures. Features: Generate Text, Audio, Video, Images, Voice Cloning, Distributed, P2P inference"
32,LLM,awesome-llm-apps,30150,3371,Python,https://github.com/Shubhamsaboo/awesome-llm-apps,Shubhamsaboo,3,2025-04-28T20:38:12Z,"Collection of awesome LLM apps with AI Agents and RAG using OpenAI, Anthropic, Gemini and opensource models."
33,LLM,khoj,29829,1659,Python,https://github.com/khoj-ai/khoj,khoj-ai,67,2025-04-23T23:49:17Z,"Your AI second brain. Self-hostable. Get answers from the web or your docs. Build custom agents, schedule automations, do deep research. Turn any online or local LLM into your personal, autonomous AI (gpt, claude, gemini, llama, qwen, mistral). Get started - free."
34,LLM,Mr.-Ranedeer-AI-Tutor,29510,3372,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,13,2024-03-25T13:06:55Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
35,LLM,1Panel,28107,2439,Go,https://github.com/1Panel-dev/1Panel,1Panel-dev,640,2025-04-29T03:21:31Z,"🔥 1Panel provides an intuitive web interface and MCP Server to manage websites, files, containers, databases, and LLMs on a Linux server."
36,LLM,mem0,27995,2674,Python,https://github.com/mem0ai/mem0,mem0ai,248,2025-04-28T07:23:54Z,The Memory layer for AI Agents
37,LLM,ChatDev,26762,3378,Python,https://github.com/OpenBMB/ChatDev,OpenBMB,22,2025-04-03T09:05:29Z,Create Customized Software using Natural Language Idea (through LLM-powered Multi-Agent Collaboration)
38,LLM,llm.c,26460,3049,Cuda,https://github.com/karpathy/llm.c,karpathy,82,2024-10-02T01:25:39Z,"LLM training in simple, raw C/CUDA"
39,LLM,MoneyPrinterTurbo,26410,3890,Python,https://github.com/harry0703/MoneyPrinterTurbo,harry0703,121,2025-04-27T05:35:46Z,利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.
40,LLM,continue,25914,2674,TypeScript,https://github.com/continuedev/continue,continuedev,779,2025-04-29T02:16:24Z,"⏩ Create, share, and use custom AI code assistants with our open-source IDE extensions and hub of models, rules, prompts, docs, and other building blocks"
41,LLM,composio,25117,4408,Python,https://github.com/ComposioHQ/composio,ComposioHQ,38,2025-04-27T03:25:42Z,Composio equip's your AI agents & LLMs with 100+ high-quality integrations via function calling
42,LLM,cherry-studio,25054,2142,TypeScript,https://github.com/CherryHQ/cherry-studio,CherryHQ,654,2025-04-29T03:20:44Z,🍒 Cherry Studio is a desktop client that supports for multiple LLM providers.
43,LLM,one-api,24923,5138,JavaScript,https://github.com/songquanpeng/one-api,songquanpeng,847,2025-02-21T11:30:22Z,"LLM API 管理 & 分发系统，支持 OpenAI、Azure、Anthropic Claude、Google Gemini、DeepSeek、字节豆包、ChatGLM、文心一言、讯飞星火、通义千问、360 智脑、腾讯混元等主流模型，统一 API 适配，可用于 key 管理与二次分发。单可执行文件，提供 Docker 镜像，一键部署，开箱即用。LLM API management & key redistribution system, unifying multiple providers under a single API. Single binary, Docker-ready, with an English UI."
44,LLM,graphrag,24861,2501,Python,https://github.com/microsoft/graphrag,microsoft,135,2025-04-29T00:38:23Z,A modular graph-based Retrieval-Augmented Generation (RAG) system
45,LLM,pathway,24587,360,Python,https://github.com/pathwaycom/pathway,pathwaycom,39,2025-04-28T10:11:54Z,"Python ETL framework for stream processing, real-time analytics, LLM pipelines, and RAG."
46,LLM,semantic-kernel,24229,3770,C#,https://github.com/microsoft/semantic-kernel,microsoft,412,2025-04-29T03:02:42Z,Integrate cutting-edge LLM technology quickly and easily into your apps
47,LLM,storm,24153,2134,Python,https://github.com/stanford-oval/storm,stanford-oval,43,2025-01-23T07:21:44Z,An LLM-powered knowledge curation system that researches a topic and generates a full-length report with citations.
48,LLM,JARVIS,24121,2016,Python,https://github.com/microsoft/JARVIS,microsoft,79,2024-09-26T06:43:22Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
49,LLM,llm-app,23851,415,Jupyter Notebook,https://github.com/pathwaycom/llm-app,pathwaycom,5,2025-04-11T17:02:33Z,"Ready-to-run cloud templates for RAG, AI pipelines, and enterprise search with live data. 🐳Docker-friendly.⚡Always in sync with Sharepoint, Google Drive, S3, Kafka, PostgreSQL, real-time data APIs, and more."
50,LLM,FastGPT,23811,6165,TypeScript,https://github.com/labring/FastGPT,labring,494,2025-04-29T03:31:52Z,"FastGPT is a knowledge-based platform built on the LLMs, offers a comprehensive suite of out-of-the-box capabilities such as data processing, RAG retrieval, and visual AI workflow orchestration, letting you easily develop and deploy complex question-answering systems without the need for extensive setup or configuration."
51,LLM,Awesome-LLM,22943,1910,,https://github.com/Hannibal046/Awesome-LLM,Hannibal046,7,2025-04-24T03:29:53Z,Awesome-LLM: a curated list of Large Language Model
52,LLM,gin-vue-admin,22754,6661,Go,https://github.com/flipped-aurora/gin-vue-admin,flipped-aurora,23,2025-04-29T03:17:41Z,🚀Vite+Vue3+Gin拥有AI辅助的基础开发平台，支持TS和JS混用。它集成了JWT鉴权、权限管理、动态路由、显隐可控组件、分页封装、多点登录拦截、资源权限、上传下载、代码生成器、表单生成器和可配置的导入导出等开发必备功能。
53,LLM,llamafile,22294,1171,C++,https://github.com/Mozilla-Ocho/llamafile,Mozilla-Ocho,145,2025-04-21T18:29:38Z,Distribute and run LLMs with a single file.
54,LLM,litellm,21623,2756,Python,https://github.com/BerriAI/litellm,BerriAI,1284,2025-04-29T03:40:25Z,"Python SDK, Proxy Server (LLM Gateway) to call 100+ LLM APIs in OpenAI format - [Bedrock, Azure, OpenAI, VertexAI, Cohere, Anthropic, Sagemaker, HuggingFace, Replicate, Groq]"
55,LLM,gpt-researcher,21162,2749,Python,https://github.com/assafelovic/gpt-researcher,assafelovic,94,2025-04-28T20:25:28Z,LLM based autonomous agent that conducts deep local and web research on any topic and generates a long report with citations.
56,LLM,unilm,21155,2615,Python,https://github.com/microsoft/unilm,microsoft,624,2025-03-04T00:17:39Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
57,LLM,mlc-llm,20495,1711,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,250,2025-04-21T14:51:09Z,Universal LLM Deployment Engine with ML Compilation
58,LLM,haystack,20478,2141,Python,https://github.com/deepset-ai/haystack,deepset-ai,121,2025-04-28T16:03:13Z,"AI orchestration framework to build customizable, production-ready LLM applications. Connect components (models, vector DBs, file converters) to pipelines or agents that can interact with your data. With advanced retrieval methods, it's best suited for building RAG, question answering, semantic search or conversational agent chatbots."
59,LLM,architecture.of.internet-product,20264,4686,HTML,https://github.com/davideuler/architecture.of.internet-product,davideuler,3,2024-02-17T12:02:24Z,互联网公司技术架构，微信/淘宝/微博/腾讯/阿里/美团点评/百度/OpenAI/Google/Facebook/Amazon/eBay的架构，欢迎PR补充
60,LLM,pandas-ai,19810,1881,Python,https://github.com/sinaptik-ai/pandas-ai,sinaptik-ai,18,2025-04-14T08:07:44Z,"Chat with your database or your datalake (SQL, CSV, parquet). PandasAI makes data analysis conversational using LLMs and RAG."
61,LLM,Awesome-Chinese-LLM,19779,1910,,https://github.com/HqWu-HITCS/Awesome-Chinese-LLM,HqWu-HITCS,5,2025-04-08T08:13:03Z,整理开源的中文大语言模型，以规模较小、可私有化部署、训练成本较低的模型为主，包括底座模型，垂直领域微调及应用，数据集与教程等。
62,LLM,gitleaks,19657,1592,Go,https://github.com/gitleaks/gitleaks,gitleaks,194,2025-04-28T19:06:48Z,Find secrets with Gitleaks 🔑
63,LLM,Scrapegraph-ai,19380,1638,Python,https://github.com/ScrapeGraphAI/Scrapegraph-ai,ScrapeGraphAI,19,2025-04-28T15:59:00Z,Python scraper based on AI
64,LLM,llm-cookbook,19086,2305,Jupyter Notebook,https://github.com/datawhalechina/llm-cookbook,datawhalechina,12,2025-02-25T12:01:58Z,面向开发者的 LLM 入门教程，吴恩达大模型系列课程中文版
65,LLM,Chinese-LLaMA-Alpaca,18823,1890,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,1,2024-04-30T04:28:38Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
66,LLM,CopilotKit,18362,2623,TypeScript,https://github.com/CopilotKit/CopilotKit,CopilotKit,119,2025-04-28T20:59:32Z,"React UI + elegant infrastructure for AI Copilots, AI chatbots, and in-app AI agents. The Agentic last-mile 🪁"
67,LLM,peft,18238,1841,Python,https://github.com/huggingface/peft,huggingface,19,2025-04-28T16:39:37Z,🤗 PEFT: State-of-the-art Parameter-Efficient Fine-Tuning.
68,LLM,Qwen,18034,1482,Python,https://github.com/QwenLM/Qwen,QwenLM,9,2025-03-28T03:15:58Z,The official repo of Qwen (通义千问) chat & pretrained large language model proposed by Alibaba Cloud.
69,LLM,BitNet,17729,1277,C++,https://github.com/microsoft/BitNet,microsoft,76,2025-04-23T03:20:15Z,Official inference framework for 1-bit LLMs
70,LLM,crawlee,17557,805,TypeScript,https://github.com/apify/crawlee,apify,136,2025-04-28T13:32:48Z,"Crawlee—A web scraping and browser automation library for Node.js to build reliable crawlers. In JavaScript and TypeScript. Extract data for AI, LLMs, RAG, or GPTs. Download HTML, PDF, JPG, PNG, and other files from websites. Works with Puppeteer, Playwright, Cheerio, JSDOM, and raw HTTP. Both headful and headless mode. With proxy rotation."
71,LLM,agentic,17415,2215,TypeScript,https://github.com/transitive-bullshit/agentic,transitive-bullshit,11,2025-04-24T22:05:49Z,AI agent stdlib that works with any LLM and TypeScript AI SDK.
72,LLM,Janus,17176,2235,Python,https://github.com/deepseek-ai/Janus,deepseek-ai,147,2025-02-01T07:58:29Z,Janus-Series: Unified Multimodal Understanding and Generation Models
73,LLM,vanna,17165,1513,Python,https://github.com/vanna-ai/vanna,vanna-ai,161,2025-04-10T03:18:09Z,🤖 Chat with your SQL database 📊. Accurate Text-to-SQL Generation via LLMs using RAG 🔄.
74,LLM,llama-cookbook,17163,2455,Jupyter Notebook,https://github.com/meta-llama/llama-cookbook,meta-llama,15,2025-04-28T18:12:33Z,"Welcome to the Llama Cookbook! This is your go to guide for Building with Llama: Getting started with Inference, Fine-Tuning, RAG. We also show you how to solve end to end problems using Llama model family and using them on various provider services  "
75,LLM,llm-action,16950,1979,HTML,https://github.com/liguodongiot/llm-action,liguodongiot,15,2025-04-13T03:10:44Z,本项目旨在分享大模型相关技术原理以及实战经验（大模型工程化、大模型应用落地）
76,LLM,DB-GPT,16297,2221,Python,https://github.com/eosphoros-ai/DB-GPT,eosphoros-ai,361,2025-04-29T01:55:28Z,AI Native Data App Development framework with AWEL(Agentic Workflow Expression Language) and Agents
77,LLM,MaxKB,16291,2111,Python,https://github.com/1Panel-dev/MaxKB,1Panel-dev,120,2025-04-29T03:34:29Z,"💬 MaxKB is an open-source AI assistant for enterprise. It seamlessly integrates RAG pipelines, supports robust workflows, and provides MCP tool-use capabilities."
78,LLM,SuperAGI,16242,1957,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,141,2025-01-22T22:14:07Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
79,LLM,letta,16213,1683,Python,https://github.com/letta-ai/letta,letta-ai,35,2025-04-29T01:48:58Z,"Letta (formerly MemGPT) is the stateful agents framework with memory, reasoning, and context management."
80,LLM,RagaAI-Catalyst,16160,3785,Python,https://github.com/raga-ai-hub/RagaAI-Catalyst,raga-ai-hub,7,2025-04-24T18:33:30Z,"Python SDK for Agent AI Observability, Monitoring and Evaluation Framework. Includes features like agent, llm and tools tracing, debugging multi-agentic system, self-hosted dashboard and advanced analytics with timeline and execution graph view "
81,LLM,evals,16018,2693,Python,https://github.com/openai/evals,openai,97,2024-12-18T22:09:47Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
82,LLM,kubesphere,15873,2201,Go,https://github.com/kubesphere/kubesphere,kubesphere,464,2025-04-27T05:58:47Z,"The container platform tailored for Kubernetes multi-cloud, datacenter, and edge management ⎈ 🖥 ☁️"
83,LLM,LightRAG,15808,2154,Python,https://github.com/HKUDS/LightRAG,HKUDS,250,2025-04-28T18:46:25Z,"""LightRAG: Simple and Fast Retrieval-Augmented Generation"""
84,LLM,ChatGLM2-6B,15743,1846,Python,https://github.com/THUDM/ChatGLM2-6B,THUDM,430,2024-06-27T04:05:08Z,ChatGLM2-6B: An Open Bilingual Chat LLM | 开源双语对话语言模型
