rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,gpt4all,62810,6887,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,364,2024-03-22T17:59:46Z,gpt4all: run open-source LLMs anywhere
2,LLM,llama.cpp,53505,7525,C++,https://github.com/ggerganov/llama.cpp,ggerganov,1119,2024-03-24T03:09:08Z,LLM inference in C/C++
3,LLM,gpt_academic,53200,6735,Python,https://github.com/binary-husky/gpt_academic,binary-husky,207,2024-03-21T07:51:43Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
4,LLM,ollama,49884,3376,Go,https://github.com/ollama/ollama,ollama,523,2024-03-24T00:17:13Z,"Get up and running with Llama 2, Mistral, Gemma, and other large language models."
5,LLM,MetaGPT,37345,4409,Python,https://github.com/geekan/MetaGPT,geekan,182,2024-03-23T10:15:38Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
6,LLM,quivr,30324,2981,TypeScript,https://github.com/QuivrHQ/quivr,QuivrHQ,103,2024-03-21T19:40:51Z,"Your GenAI Second Brain 🧠  A personal productivity assistant (RAG) ⚡️🤖 Chat with your docs (PDF, CSV, ...)  & apps using Langchain, GPT 3.5 / 4 turbo, Private, Anthropic, VertexAI, Ollama, LLMs, Groq  that you can share with users !  Local & Private alternative to OpenAI GPTs & ChatGPT powered by retrieval-augmented generation."
7,LLM,llama_index,29624,3931,Python,https://github.com/run-llama/llama_index,run-llama,538,2024-03-23T22:46:36Z,LlamaIndex is a data framework for your LLM applications
8,LLM,llm-course,26676,2651,Jupyter Notebook,https://github.com/mlabonne/llm-course,mlabonne,24,2024-03-17T11:47:09Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
9,LLM,milvus,26192,2538,Go,https://github.com/milvus-io/milvus,milvus-io,522,2024-03-24T02:01:06Z,"A cloud-native vector database, storage for next generation AI applications"
10,LLM,Mr.-Ranedeer-AI-Tutor,25703,2931,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,10,2023-11-18T21:18:14Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
