rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,ollama,96105,7634,Go,https://github.com/ollama/ollama,ollama,1121,2024-11-04T00:53:51Z,"Get up and running with Llama 3.2, Mistral, Gemma 2, and other large language models."
2,LLM,gpt4all,70418,7685,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,594,2024-11-02T17:21:01Z,GPT4All: Run Local LLMs on Any Device. Open-source and available for commercial use.
3,LLM,llama.cpp,67244,9657,C++,https://github.com/ggerganov/llama.cpp,ggerganov,256,2024-11-03T23:03:22Z,LLM inference in C/C++
4,LLM,gpt_academic,65374,8046,Python,https://github.com/binary-husky/gpt_academic,binary-husky,355,2024-11-03T15:05:08Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
5,LLM,dify,50526,7249,TypeScript,https://github.com/langgenius/dify,langgenius,284,2024-11-04T01:11:15Z,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production."
6,LLM,open-webui,45162,5516,Svelte,https://github.com/open-webui/open-webui,open-webui,115,2024-11-04T01:07:25Z,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)"
7,LLM,MetaGPT,44788,5331,Python,https://github.com/geekan/MetaGPT,geekan,63,2024-11-04T02:28:44Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
8,LLM,llm-course,38683,4090,Jupyter Notebook,https://github.com/mlabonne/llm-course,mlabonne,41,2024-07-28T22:17:43Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
9,LLM,quivr,36490,3566,Python,https://github.com/QuivrHQ/quivr,QuivrHQ,112,2024-11-01T15:17:14Z,"Opiniated RAG for integrating GenAI in your apps 🧠   Focus on your product rather than the RAG. Easy integration in existing products with customisation!  Any LLM: GPT4, Groq, Llama. Any Vectorstore: PGVector, Faiss. Any Files. Anyway you want. "
10,LLM,llama_index,36485,5214,Python,https://github.com/run-llama/llama_index,run-llama,535,2024-11-03T06:12:14Z,LlamaIndex is a data framework for your LLM applications
