rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,39808,4427,Python,https://github.com/hwchase17/langchain,hwchase17,1175,2023-05-18T12:19:17Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,33590,4094,Python,https://github.com/binary-husky/gpt_academic,binary-husky,207,2023-05-18T06:56:50Z,"为GPT/GLM提供图形交互界面，特别优化论文阅读润色体验，模块化设计支持自定义快捷按钮&函数插件，支持代码块表格显示，Tex公式双显示，新增Python和C++项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm等本地模型。兼容复旦MOSS, llama, rwkv, 盘古等。"
3,LLM,JARVIS,20401,1647,Python,https://github.com/microsoft/JARVIS,microsoft,53,2023-05-15T15:19:28Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
4,LLM,milvus,18634,2158,Go,https://github.com/milvus-io/milvus,milvus-io,490,2023-05-18T12:43:53Z,"A cloud-native vector database, storage for next generation AI applications"
5,LLM,llama_index,15444,1622,Python,https://github.com/jerryjliu/llama_index,jerryjliu,291,2023-05-18T12:56:47Z,LlamaIndex (GPT Index) is a project that provides a central interface to connect your LLM's with external data.
6,LLM,unilm,12334,1817,Python,https://github.com/microsoft/unilm,microsoft,318,2023-05-18T04:30:13Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
7,LLM,dalai,11549,1332,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,286,2023-05-17T07:44:09Z,The simplest way to run LLaMA on your local machine
8,LLM,ChuanhuChatGPT,10397,1597,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,50,2023-05-18T11:47:40Z,GUI for ChatGPT API and many LLMs
9,LLM,evals,9515,1818,Python,https://github.com/openai/evals,openai,53,2023-05-18T12:48:47Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
10,LLM,semantic-kernel,8794,1039,C#,https://github.com/microsoft/semantic-kernel,microsoft,92,2023-05-18T12:49:14Z,Integrate cutting-edge LLM technology quickly and easily into your apps
11,LLM,haystack,8770,1202,Python,https://github.com/deepset-ai/haystack,deepset-ai,315,2023-05-18T13:19:30Z,":mag: Haystack is an open source NLP framework to interact with your data using Transformer models and LLMs (GPT-4, ChatGPT and alike). Haystack offers production-ready tools to quickly build complex question answering, semantic search, text generation applications, and more."
12,LLM,Chinese-LLaMA-Alpaca,8715,876,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,87,2023-05-17T08:47:45Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU部署 (Chinese LLaMA & Alpaca LLMs)
13,LLM,RWKV-LM,6784,445,Python,https://github.com/BlinkDL/RWKV-LM,BlinkDL,19,2023-05-18T10:54:28Z,"RWKV is an RNN with transformer-level LLM performance. It can be directly trained like a GPT (parallelizable). So it's combining the best of RNN and transformer - great performance, fast inference, saves VRAM, fast training, ""infinite"" ctx_len, and free sentence embedding."
14,LLM,mlc-llm,6634,436,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,76,2023-05-18T10:16:20Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
15,LLM,langchain-ChatGLM,6184,781,Vue,https://github.com/imClumsyPanda/langchain-ChatGLM,imClumsyPanda,188,2023-05-18T12:07:21Z,"langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识库的 ChatGLM 问答"
16,LLM,pandas-ai,6075,376,Python,https://github.com/gventuri/pandas-ai,gventuri,28,2023-05-18T13:15:40Z,"Pandas AI is a Python library that integrates generative artificial intelligence capabilities into Pandas, making dataframes conversational"
17,LLM,deeplake,5942,464,Python,https://github.com/activeloopai/deeplake,activeloopai,49,2023-05-18T11:37:14Z,"AI Vector Database for LLMs/LangChain. Doubles as a Data Lake for Deep Learning. Store, query, version, & visualize any data. Stream data in real-time to PyTorch/TensorFlow. https://activeloop.ai"
