rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,ollama,163229,14647,Go,https://github.com/ollama/ollama,ollama,1938,2026-02-24T02:39:42Z,"Get up and running with Kimi-K2.5, GLM-5, MiniMax, DeepSeek, gpt-oss, Qwen, Gemma and other models."
2,LLM,transformers,156872,32177,Python,https://github.com/huggingface/transformers,huggingface,1084,2026-02-23T22:25:40Z,"🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. "
3,LLM,prompts.chat,147174,19404,HTML,https://github.com/f/prompts.chat,f,3,2026-02-24T03:51:52Z,"a.k.a. Awesome ChatGPT Prompts. Share, discover, and collect prompts from the community. Free and open source — self-host for your organization with complete privacy."
4,LLM,dify,130105,20278,TypeScript,https://github.com/langgenius/dify,langgenius,390,2026-02-24T04:44:11Z,Production-ready platform for agentic workflow development.
5,LLM,langchain,127261,20921,Python,https://github.com/langchain-ai/langchain,langchain-ai,222,2026-02-23T22:36:21Z,🦜🔗 The platform for reliable agents.
6,LLM,open-webui,124725,17649,Python,https://github.com/open-webui/open-webui,open-webui,160,2026-02-24T00:31:27Z,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)"
7,LLM,awesome-llm-apps,96773,14079,Python,https://github.com/Shubhamsaboo/awesome-llm-apps,Shubhamsaboo,1,2026-02-17T06:48:56Z,"Collection of awesome LLM apps with AI Agents and RAG using OpenAI, Anthropic, Gemini and opensource models."
8,LLM,llama.cpp,95716,15047,C++,https://github.com/ggml-org/llama.cpp,ggml-org,402,2026-02-24T02:15:00Z,LLM inference in C/C++
9,LLM,LLMs-from-scratch,85832,13011,Jupyter Notebook,https://github.com/rasbt/LLMs-from-scratch,rasbt,0,2026-02-19T22:42:23Z,"Implement a ChatGPT-like LLM in PyTorch from scratch, step by step"
10,LLM,firecrawl,85093,6138,TypeScript,https://github.com/firecrawl/firecrawl,firecrawl,40,2026-02-23T20:06:05Z,🔥 The Web Data API for AI - Turn entire websites into LLM-ready markdown or structured data
