rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,ollama,69343,5073,Go,https://github.com/ollama/ollama,ollama,734,2024-05-27T00:10:43Z,"Get up and running with Llama 3, Mistral, Gemma, and other large language models."
2,LLM,gpt4all,65351,7208,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,403,2024-05-27T00:39:16Z,gpt4all: run open-source LLMs anywhere
3,LLM,gpt_academic,59284,7436,Python,https://github.com/binary-husky/gpt_academic,binary-husky,243,2024-05-23T16:35:24Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
4,LLM,llama.cpp,58950,8380,C++,https://github.com/ggerganov/llama.cpp,ggerganov,338,2024-05-27T02:49:37Z,LLM inference in C/C++
5,LLM,MetaGPT,40256,4783,Python,https://github.com/geekan/MetaGPT,geekan,236,2024-05-25T07:22:29Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
6,LLM,quivr,33394,3270,Python,https://github.com/QuivrHQ/quivr,QuivrHQ,82,2024-05-26T20:08:24Z,"Your GenAI Second Brain 🧠  A personal productivity assistant (RAG) ⚡️🤖 Chat with your docs (PDF, CSV, ...)  & apps using Langchain, GPT 3.5 / 4 turbo, Private, Anthropic, VertexAI, Ollama, LLMs, Groq  that you can share with users !  Local & Private alternative to OpenAI GPTs & ChatGPT powered by retrieval-augmented generation."
7,LLM,llama_index,32025,4397,Python,https://github.com/run-llama/llama_index,run-llama,690,2024-05-27T02:53:03Z,LlamaIndex is a data framework for your LLM applications
8,LLM,lobe-chat,31680,7493,TypeScript,https://github.com/lobehub/lobe-chat,lobehub,318,2024-05-27T02:36:24Z,"🤯 Lobe Chat - an open-source, modern-design LLMs/AI chat framework. Supports Multi AI Providers( OpenAI / Claude 3 / Gemini / Ollama / Bedrock / Azure / Mistral / Perplexity ), Multi-Modals (Vision/TTS) and plugin system. One-click FREE deployment of your private ChatGPT chat application."
9,LLM,llm-course,31622,3268,Jupyter Notebook,https://github.com/mlabonne/llm-course,mlabonne,35,2024-05-25T16:03:07Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
10,LLM,dify,30987,4074,TypeScript,https://github.com/langgenius/dify,langgenius,247,2024-05-27T03:00:47Z,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production."
11,LLM,Langchain-Chatchat,28391,4980,Python,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,119,2024-05-27T02:12:27Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM 等语言模型的本地知识库问答 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM) QA app with langchain "
12,LLM,milvus,27432,2641,Go,https://github.com/milvus-io/milvus,milvus-io,660,2024-05-27T02:43:03Z,"A cloud-native vector database, storage for next generation AI applications"
13,LLM,Mr.-Ranedeer-AI-Tutor,27122,3125,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,11,2024-03-25T13:06:55Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
14,LLM,chatgpt-on-wechat,26333,7087,Python,https://github.com/zhayujie/chatgpt-on-wechat,zhayujie,363,2024-05-25T15:34:48Z,基于大模型搭建的聊天机器人，同时支持 微信公众号、企业微信应用、飞书、钉钉 等接入，可选择GPT3.5/GPT-4o/GPT4.0/ Claude/文心一言/讯飞星火/通义千问/ Gemini/GLM-4/Claude/Kimi/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。
15,LLM,OpenDevin,26312,2958,Python,https://github.com/OpenDevin/OpenDevin,OpenDevin,148,2024-05-27T03:15:38Z,"🐚 OpenDevin: Code Less, Make More"
16,LLM,Flowise,25702,13158,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,332,2024-05-24T22:22:10Z,Drag & drop UI to build your customized LLM flow
17,LLM,open-webui,24005,2524,Svelte,https://github.com/open-webui/open-webui,open-webui,101,2024-05-27T02:59:53Z,User-friendly WebUI for LLMs (Formerly Ollama WebUI)
18,LLM,ChatDev,23647,2962,Shell,https://github.com/OpenBMB/ChatDev,OpenBMB,11,2024-05-16T11:22:28Z,Create Customized Software using Natural Language Idea (through LLM-powered Multi-Agent Collaboration)
19,LLM,JARVIS,23170,1920,Python,https://github.com/microsoft/JARVIS,microsoft,73,2024-04-24T01:38:16Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
20,LLM,LLaMA-Factory,23011,2777,Python,https://github.com/hiyouga/LLaMA-Factory,hiyouga,82,2024-05-27T02:04:57Z,Unify Efficient Fine-Tuning of 100+ LLMs
21,LLM,mindsdb,21531,2734,Python,https://github.com/mindsdb/mindsdb,mindsdb,359,2024-05-26T23:59:34Z,The platform for customizing AI from enterprise data
22,LLM,LocalAI,20677,1564,C++,https://github.com/mudler/LocalAI,mudler,272,2024-05-26T21:32:05Z,":robot: The free, Open Source OpenAI alternative. Self-hosted, community-driven and local-first. Drop-in replacement for OpenAI running on consumer-grade hardware. No GPU required. Runs gguf, transformers, diffusers and many more models architectures. It allows to generate Text, Audio, Video, Images. Also with voice cloning capabilities."
23,LLM,vllm,20025,2705,Python,https://github.com/vllm-project/vllm,vllm-project,878,2024-05-27T03:11:51Z,A high-throughput and memory-efficient inference and serving engine for LLMs
24,LLM,architecture.of.internet-product,19913,4643,HTML,https://github.com/davideuler/architecture.of.internet-product,davideuler,3,2024-02-17T12:02:24Z,互联网公司技术架构，微信/淘宝/微博/腾讯/阿里/美团点评/百度/OpenAI/Google/Facebook/Amazon/eBay的架构，欢迎PR补充
25,LLM,llm.c,19264,2040,Cuda,https://github.com/karpathy/llm.c,karpathy,54,2024-05-27T01:07:29Z,"LLM training in simple, raw C/CUDA"
26,LLM,chatbox,19054,1944,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,259,2024-05-26T14:59:25Z,"User-friendly Desktop Client App for AI Models/LLMs (GPT, Claude, Gemini, Ollama...)"
27,LLM,jan,18825,1084,TypeScript,https://github.com/janhq/jan,janhq,189,2024-05-27T02:53:30Z,"Jan is an open source alternative to ChatGPT that runs 100% offline on your computer. Multiple engine support (llama.cpp, TensorRT-LLM)"
28,LLM,semantic-kernel,18696,2755,C#,https://github.com/microsoft/semantic-kernel,microsoft,392,2024-05-26T21:36:03Z,Integrate cutting-edge LLM technology quickly and easily into your apps
29,LLM,unilm,18658,2407,Python,https://github.com/microsoft/unilm,microsoft,541,2024-05-23T11:15:33Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
30,LLM,Chinese-LLaMA-Alpaca,17619,1813,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,3,2024-04-30T04:28:38Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
31,LLM,mlc-llm,17312,1363,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,137,2024-05-27T02:18:18Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
32,LLM,LLMs-from-scratch,17029,1567,Jupyter Notebook,https://github.com/rasbt/LLMs-from-scratch,rasbt,0,2024-05-26T21:09:19Z,"Implementing a ChatGPT-like LLM in PyTorch from scratch, step by step"
33,LLM,llamafile,15749,777,C++,https://github.com/Mozilla-Ocho/llamafile,Mozilla-Ocho,97,2024-05-26T11:55:21Z,Distribute and run LLMs with a single file.
34,LLM,ChatGLM2-6B,15547,1840,Python,https://github.com/THUDM/ChatGLM2-6B,THUDM,422,2024-04-11T03:31:03Z,ChatGLM2-6B: An Open Bilingual Chat LLM | 开源双语对话语言模型
35,LLM,Awesome-LLM,15070,1178,,https://github.com/Hannibal046/Awesome-LLM,Hannibal046,0,2024-05-23T15:31:17Z,Awesome-LLM: a curated list of Large Language Model
36,LLM,anything-llm,14957,1552,JavaScript,https://github.com/Mintplex-Labs/anything-llm,Mintplex-Labs,141,2024-05-26T21:38:11Z,The all-in-one Desktop & Docker AI application with full RAG and AI Agent capabilities.
37,LLM,ChuanhuChatGPT,14872,2247,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,114,2024-05-20T15:07:47Z,"GUI for ChatGPT API and many LLMs. Supports agents, file-based QA, GPT finetuning and query with web search. All with a neat UI."
38,LLM,one-api,14872,3458,JavaScript,https://github.com/songquanpeng/one-api,songquanpeng,501,2024-05-26T10:24:58Z,"OpenAI 接口管理 & 分发系统，支持 Azure、Anthropic Claude、Google PaLM 2 & Gemini、智谱 ChatGLM、百度文心一言、讯飞星火认知、阿里通义千问、360 智脑以及腾讯混元，可用于二次分发管理 key，仅单可执行文件，已打包好 Docker 镜像，一键部署，开箱即用. OpenAI key management & redistribution system, using a single API for all LLMs, and features an English UI."
39,LLM,SuperAGI,14684,1747,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,126,2024-05-20T15:35:13Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
40,LLM,kubesphere,14462,2093,Go,https://github.com/kubesphere/kubesphere,kubesphere,465,2024-05-14T01:36:12Z,"The container platform tailored for Kubernetes multi-cloud, datacenter, and edge management ⎈ 🖥 ☁️"
