rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,ollama,67476,4920,Go,https://github.com/ollama/ollama,ollama,709,2024-05-19T03:07:40Z,"Get up and running with Llama 3, Mistral, Gemma, and other large language models."
2,LLM,gpt4all,65161,7201,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,399,2024-05-18T04:36:32Z,gpt4all: run open-source LLMs anywhere
3,LLM,gpt_academic,58644,7363,Python,https://github.com/binary-husky/gpt_academic,binary-husky,232,2024-05-18T15:03:38Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
4,LLM,llama.cpp,58443,8286,C++,https://github.com/ggerganov/llama.cpp,ggerganov,333,2024-05-19T02:56:24Z,LLM inference in C/C++
5,LLM,MetaGPT,40028,4748,Python,https://github.com/geekan/MetaGPT,geekan,233,2024-05-18T07:23:25Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
6,LLM,quivr,33223,3248,TypeScript,https://github.com/QuivrHQ/quivr,QuivrHQ,87,2024-05-17T19:39:57Z,"Your GenAI Second Brain 🧠  A personal productivity assistant (RAG) ⚡️🤖 Chat with your docs (PDF, CSV, ...)  & apps using Langchain, GPT 3.5 / 4 turbo, Private, Anthropic, VertexAI, Ollama, LLMs, Groq  that you can share with users !  Local & Private alternative to OpenAI GPTs & ChatGPT powered by retrieval-augmented generation."
7,LLM,llama_index,31767,4352,Python,https://github.com/run-llama/llama_index,run-llama,673,2024-05-19T03:04:44Z,LlamaIndex is a data framework for your LLM applications
8,LLM,lobe-chat,31228,7305,TypeScript,https://github.com/lobehub/lobe-chat,lobehub,308,2024-05-19T00:48:32Z,"🤯 Lobe Chat - an open-source, modern-design LLMs/AI chat framework. Supports Multi AI Providers( OpenAI / Claude 3 / Gemini / Ollama / Bedrock / Azure / Mistral / Perplexity ), Multi-Modals (Vision/TTS) and plugin system. One-click FREE deployment of your private ChatGPT chat application."
9,LLM,llm-course,29898,3075,Jupyter Notebook,https://github.com/mlabonne/llm-course,mlabonne,31,2024-05-15T15:48:08Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
10,LLM,dify,29848,3876,TypeScript,https://github.com/langgenius/dify,langgenius,214,2024-05-18T17:08:32Z,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production."
11,LLM,Langchain-Chatchat,28116,4933,Python,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,103,2024-05-16T03:06:27Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM 等语言模型的本地知识库问答 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM) QA app with langchain "
12,LLM,milvus,27230,2628,Go,https://github.com/milvus-io/milvus,milvus-io,658,2024-05-18T14:23:00Z,"A cloud-native vector database, storage for next generation AI applications"
13,LLM,Mr.-Ranedeer-AI-Tutor,26950,3099,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,11,2024-03-25T13:06:55Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
14,LLM,chatgpt-on-wechat,25838,7010,Python,https://github.com/zhayujie/chatgpt-on-wechat,zhayujie,420,2024-05-18T11:03:44Z,基于大模型搭建的聊天机器人，同时支持 微信公众号、企业微信应用、飞书、钉钉 等接入，可选择GPT3.5/GPT-4o/GPT4.0/ Claude/文心一言/讯飞星火/通义千问/ Gemini/GLM-4/Claude/Kimi/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。
15,LLM,OpenDevin,25735,2845,Python,https://github.com/OpenDevin/OpenDevin,OpenDevin,129,2024-05-19T00:11:23Z,"🐚 OpenDevin: Code Less, Make More"
16,LLM,Flowise,25318,13010,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,323,2024-05-18T22:51:00Z,Drag & drop UI to build your customized LLM flow
17,LLM,ChatDev,23460,2936,Shell,https://github.com/OpenBMB/ChatDev,OpenBMB,12,2024-05-16T11:22:28Z,Create Customized Software using Natural Language Idea (through LLM-powered Multi-Agent Collaboration)
18,LLM,JARVIS,23131,1919,Python,https://github.com/microsoft/JARVIS,microsoft,73,2024-04-24T01:38:16Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
19,LLM,LLaMA-Factory,22390,2698,Python,https://github.com/hiyouga/LLaMA-Factory,hiyouga,82,2024-05-18T15:09:10Z,Unify Efficient Fine-Tuning of 100+ LLMs
20,LLM,open-webui,22259,2310,Svelte,https://github.com/open-webui/open-webui,open-webui,124,2024-05-18T23:36:04Z,User-friendly WebUI for LLMs (Formerly Ollama WebUI)
21,LLM,mindsdb,21477,2715,Python,https://github.com/mindsdb/mindsdb,mindsdb,363,2024-05-18T12:22:13Z,The platform for customizing AI from enterprise data
22,LLM,LocalAI,20440,1535,C++,https://github.com/mudler/LocalAI,mudler,265,2024-05-18T23:29:10Z,":robot: The free, Open Source OpenAI alternative. Self-hosted, community-driven and local-first. Drop-in replacement for OpenAI running on consumer-grade hardware. No GPU required. Runs gguf, transformers, diffusers and many more models architectures. It allows to generate Text, Audio, Video, Images. Also with voice cloning capabilities."
23,LLM,architecture.of.internet-product,19906,4641,HTML,https://github.com/davideuler/architecture.of.internet-product,davideuler,3,2024-02-17T12:02:24Z,互联网公司技术架构，微信/淘宝/微博/腾讯/阿里/美团点评/百度/OpenAI/Google/Facebook/Amazon/eBay的架构，欢迎PR补充
24,LLM,vllm,19652,2638,Python,https://github.com/vllm-project/vllm,vllm-project,824,2024-05-19T02:44:26Z,A high-throughput and memory-efficient inference and serving engine for LLMs
25,LLM,chatbox,18916,1936,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,255,2024-05-18T21:25:26Z,"User-friendly Desktop App for LLMs (GPT, Claude, Ollama...)"
26,LLM,llm.c,18909,1986,Cuda,https://github.com/karpathy/llm.c,karpathy,55,2024-05-18T20:06:49Z,"LLM training in simple, raw C/CUDA"
27,LLM,unilm,18574,2397,Python,https://github.com/microsoft/unilm,microsoft,534,2024-05-15T07:46:01Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
28,LLM,semantic-kernel,18536,2733,C#,https://github.com/microsoft/semantic-kernel,microsoft,396,2024-05-18T20:41:49Z,Integrate cutting-edge LLM technology quickly and easily into your apps
29,LLM,jan,18520,1063,TypeScript,https://github.com/janhq/jan,janhq,193,2024-05-18T07:14:57Z,"Jan is an open source alternative to ChatGPT that runs 100% offline on your computer. Multiple engine support (llama.cpp, TensorRT-LLM)"
30,LLM,Chinese-LLaMA-Alpaca,17557,1808,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,3,2024-04-30T04:28:38Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
31,LLM,mlc-llm,17217,1337,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,131,2024-05-19T01:46:10Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
32,LLM,LLMs-from-scratch,16454,1511,Jupyter Notebook,https://github.com/rasbt/LLMs-from-scratch,rasbt,0,2024-05-18T22:38:22Z,"Implementing a ChatGPT-like LLM from scratch, step by step"
33,LLM,llamafile,15549,770,C++,https://github.com/Mozilla-Ocho/llamafile,Mozilla-Ocho,90,2024-05-18T07:20:01Z,Distribute and run LLMs with a single file.
