rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,ollama,73953,5510,Go,https://github.com/ollama/ollama,ollama,837,2024-06-18T02:11:21Z,"Get up and running with Llama 3, Mistral, Gemma, and other large language models."
2,LLM,gpt4all,65873,7247,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,415,2024-06-14T16:07:24Z,gpt4all: run open-source LLMs anywhere
3,LLM,gpt_academic,60533,7560,Python,https://github.com/binary-husky/gpt_academic,binary-husky,263,2024-06-16T15:16:33Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
4,LLM,llama.cpp,60377,8593,C++,https://github.com/ggerganov/llama.cpp,ggerganov,340,2024-06-18T02:05:08Z,LLM inference in C/C++
5,LLM,MetaGPT,40991,4878,Python,https://github.com/geekan/MetaGPT,geekan,265,2024-06-15T07:51:05Z,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
6,LLM,dify,34210,4580,TypeScript,https://github.com/langgenius/dify,langgenius,216,2024-06-18T03:13:46Z,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production."
7,LLM,quivr,33809,3314,Python,https://github.com/QuivrHQ/quivr,QuivrHQ,73,2024-06-17T17:58:03Z,"Open-source RAG Framework for building GenAI Second Brains 🧠  Build productivity assistant (RAG) ⚡️🤖 Chat with your docs (PDF, CSV, ...)  & apps using Langchain, GPT 3.5 / 4 turbo, Private, Anthropic, VertexAI, Ollama, LLMs, Groq  that you can share with users !  Efficient retrieval augmented generation framework"
8,LLM,llm-course,33144,3444,Jupyter Notebook,https://github.com/mlabonne/llm-course,mlabonne,39,2024-06-11T14:28:33Z,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
9,LLM,llama_index,32730,4533,Python,https://github.com/run-llama/llama_index,run-llama,664,2024-06-18T03:19:28Z,LlamaIndex is a data framework for your LLM applications
10,LLM,lobe-chat,32613,7782,TypeScript,https://github.com/lobehub/lobe-chat,lobehub,342,2024-06-18T03:03:21Z,"🤯 Lobe Chat - an open-source, modern-design LLMs/AI chat framework. Supports Multi AI Providers( OpenAI / Claude 3 / Gemini / Ollama / Bedrock / Azure / Mistral / Perplexity ), Multi-Modals (Vision/TTS) and plugin system. One-click FREE deployment of your private ChatGPT chat application."
11,LLM,Langchain-Chatchat,29004,5087,Python,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,187,2024-06-18T00:02:57Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM 等语言模型的本地知识库问答 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM) QA app with langchain "
