rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,ollama,158922,14091,Go,https://github.com/ollama/ollama,ollama,1926,2026-01-07T02:33:59Z,"Get up and running with OpenAI gpt-oss, DeepSeek-R1, Gemma 3 and other models."
2,LLM,transformers,154671,31648,Python,https://github.com/huggingface/transformers,huggingface,1082,2026-01-07T03:24:10Z,"🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. "
3,LLM,dify,124967,19423,Python,https://github.com/langgenius/dify,langgenius,419,2026-01-07T03:49:05Z,Production-ready platform for agentic workflow development.
4,LLM,langchain,123594,20363,Python,https://github.com/langchain-ai/langchain,langchain-ai,199,2026-01-07T00:13:03Z,🦜🔗 The platform for reliable agents.
5,LLM,open-webui,119873,16887,Svelte,https://github.com/open-webui/open-webui,open-webui,162,2026-01-06T19:01:10Z,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)"
6,LLM,llama.cpp,92542,14383,C++,https://github.com/ggml-org/llama.cpp,ggml-org,353,2026-01-07T02:31:29Z,LLM inference in C/C++
7,LLM,awesome-llm-apps,87020,12415,Python,https://github.com/Shubhamsaboo/awesome-llm-apps,Shubhamsaboo,3,2026-01-07T03:39:42Z,"Collection of awesome LLM apps with AI Agents and RAG using OpenAI, Anthropic, Gemini and opensource models."
8,LLM,LLMs-from-scratch,82438,12384,Jupyter Notebook,https://github.com/rasbt/LLMs-from-scratch,rasbt,0,2026-01-04T00:59:57Z,"Implement a ChatGPT-like LLM in PyTorch from scratch, step by step"
9,LLM,gpt4all,77011,8317,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,714,2025-05-27T20:05:19Z,GPT4All: Run Local LLMs on Any Device. Open-source and available for commercial use.
10,LLM,browser-use,74731,8926,Python,https://github.com/browser-use/browser-use,browser-use,146,2026-01-06T21:07:05Z,🌐 Make websites accessible for AI agents. Automate tasks online with ease.
